blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,117,530,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,0,0,0,500,0,0,530,117,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,563,63,2,694,905,435,626,126,6,3938,779,246,607,107,5,789,164,128,573,68,3,528,0,128,528,28,0,156,0,185,563,63,2,1817,491,325,601,101,4,3496,694,185,581,81,3,356,327,113,584,84,3,366,9,113,523,23,0,0,0
852,1132,182,11,5120,1938,776,896,396,12,9087,1225,851,953,453,16,4183,1027,339,765,260,7,1672,60,309,662,162,0,205,321,594,1140,40,4,4112,1482,718,899,399,13,8801,1622,827,841,341,9,1981,1203,564,990,490,17,2062,94,564,759,259,3,859,122
1591,1504,554,23,6959,2045,861,1059,559,14,14756,2242,964,1096,96,17,4348,1299,884,1179,674,22,3893,60,854,920,420,4,1487,335,1090,1449,349,11,6021,2126,921,1122,622,17,10034,1798,1080,1010,110,12,2509,1386,564,1113,63,17,2062,94,564,894,94,3,949,323
2084,1937,987,30,9277,3021,1041,1575,25,19,16772,3127,1331,1754,9,24,6850,2216,1126,1402,497,24,5283,261,1039,1116,241,5,1969,342,1549,1746,646,22,9967,3363,1110,1349,424,20,13202,2571,1534,1552,67,16,3822,2564,1057,1550,500,33,6002,129,997,1133,333,6,1879,339
2176,2095,120,32,12454,4470,1501,1883,333,27,22198,4218,1887,2101,356,34,9109,2261,1523,1665,760,32,7360,356,1344,1272,397,6,2150,461,2516,2507,1407,37,16455,4251,1496,1745,820,25,19237,3367,2182,1864,379,24,5123,2849,1384,1886,836,42,7663,139,1261,1355,555,8,2607,413
2946,2619,644,43,17602,5939,1822,2121,571,33,26005,5352,2516,2957,1212,42,14185,3011,1911,2101,1196,39,9264,1364,1629,1664,14,9,3794,1699,2946,2776,1676,45,19789,5158,1743,2058,1133,29,23276,4413,2460,2326,6,26,6258,4209,1770,2301,151,51,10745,1329,1586,1503,703,9,3414,1117
3459,2943,968,52,20728,5952,2181,2653,1103,41,36972,7296,2842,3169,254,44,17286,3160,2317,2426,221,45,12366,2063,1777,1848,198,9,3794,1699,3440,3296,121,55,23977,5272,2118,2350,300,37,27708,5278,2923,2654,334,36,8547,4312,2125,2912,762,58,12811,1407,1879,1843,1043,12,5513,1550
3659,3134,359,55,21621,6036,2738,2956,466,50,43227,8173,3490,3521,606,55,21408,3232,2531,2633,428,50,14342,2063,1907,2018,363,10,3916,1699,3904,3594,419,62,25383,5784,2574,2658,608,45,36159,6178,3510,3033,283,48,11851,4312,2711,3296,391,70,19856,1407,1975,2050,250,13,6673,1638
4490,3468,693,65,28745,8585,3127,3378,38,54,48332,9794,3674,3715,800,60,23865,4724,3417,3121,916,68,20483,2303,1930,2187,127,11,4297,2849,4732,4133,953,76,33936,8129,3217,3160,1110,54,42429,6900,3966,3469,709,56,15902,5486,3264,3803,898,82,26183,1409,2457,3395,1595,13,7426,1813
4981,3732,257,74,32234,8693,3395,3703,363,59,55952,9978,4413,4149,1234,76,30984,4992,3907,3514,1309,77,27658,2659,2087,2459,399,12,5301,3250,5288,4828,1648,85,41904,9065,3481,3373,448,58,45828,7357,4614,3844,684,68,21186,5936,3731,4094,1189,92,28984,1483,2457,3540,215,13,7769,2543
5629,4317,842,87,41097,9574,3835,4366,1026,62,59332,10583,4740,4723,58,82,32928,5212,4338,3965,860,82,33663,3061,2350,2694,159,12,5925,4191,5751,5097,92,94,45620,9830,3519,3516,191,59,47352,8908,5324,4403,943,80,28107,6151,3886,4279,99,96,31972,2854,2582,3681,356,13,7924,2694
6120,4643,1168,96,45780,9608,4047,4974,443,64,62753,10894,5484,5171,506,97,40060,5286,4615,4597,491,87,36087,3710,2578,2918,383,14,6309,4191,6304,5415,410,105,51465,10264,3937,3779,454,67,57946,10075,5877,4688,93,90,32532,6356,4609,4905,720,118,41517,2974,3091,3892,67,16,10787,3627
6120,4766,91,96,45780,9608,4584,5349,819,75,75343,12184,6155,5582,912,110,45919,5465,4911,4949,834,95,38907,3710,2947,3249,709,18,8581,4344,7045,5829,824,117,56861,10701,4679,4052,727,75,63788,11193,6487,5074,479,102,38196,6500,5111,5319,534,131,47139,2974,3163,4093,188,18,10945,3627
