blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,55,0,0,500,0,0,0,167,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,55,0,520,20,0,167,0
185,584,84,3,758,0,325,601,101,4,3440,824,276,580,80,4,1008,244,0,521,21,0,617,283,0,523,23,0,150,297,185,584,84,3,562,50,475,666,166,8,6262,871,215,594,94,4,893,229,168,626,126,6,1121,253,168,563,63,0,761,53
771,892,392,11,3830,778,738,1240,740,13,7552,1490,977,1180,245,12,1864,927,400,1266,266,6,2359,1146,562,898,398,3,1464,1144,924,860,360,13,4096,600,676,886,386,12,9111,1391,545,1149,169,6,1777,889,375,974,24,12,2636,1093,437,1117,617,0,2534,917
1324,1169,669,20,6187,1349,928,1822,1322,15,8684,2075,1284,1415,480,19,2804,1144,855,2091,1091,10,4338,1807,728,1102,72,5,2139,1845,1406,1325,825,15,5869,1418,746,1359,859,12,9538,2332,1031,1430,450,13,3244,1229,399,1172,222,12,3614,1968,461,1407,307,0,3069,1894
1972,1540,590,31,8998,1693,1589,3082,2582,30,18890,2981,1714,1705,770,26,3522,1574,980,2755,155,11,5340,2449,785,1249,219,6,3248,1982,2054,1678,303,26,8302,1907,1027,1792,142,20,15654,2830,1270,1878,148,15,4812,2358,807,1486,411,19,5498,1968,654,1541,441,0,3069,1894
2187,1729,479,34,9863,2352,1669,3280,195,33,19538,2981,2207,2115,90,36,5968,1860,1784,3209,609,27,9551,2930,1116,1776,346,9,4259,2902,2823,2259,884,40,13865,2285,1430,2431,781,30,22029,3336,1540,2204,474,18,5588,3409,1123,1653,573,22,6523,2310,870,1716,616,0,3410,1894
2678,2022,372,44,11983,2356,2232,3725,635,46,24842,3838,2821,2389,364,45,9154,2166,2264,4476,1876,36,15774,4040,1408,2166,261,10,4965,4185,3099,2661,206,46,16723,2321,1669,2669,-31,36,26197,3810,2218,2549,819,29,8706,4550,1419,2233,53,28,8467,3386,1137,2080,105,0,4459,2976
3203,2270,620,51,17900,3021,2518,4388,1298,51,29903,4888,3050,2841,161,46,10377,3482,2433,4839,414,40,17442,4040,1519,2443,538,10,5824,4658,3993,3111,656,62,22743,3056,1830,2882,182,40,35923,5334,2249,2671,91,29,9797,5323,1718,2471,286,33,10137,3435,1167,2297,322,0,5084,4114
3756,2578,928,61,23356,4347,2993,4783,408,59,36080,5362,3575,3180,500,56,14586,4782,3049,5648,1223,58,26152,4684,2131,2988,1083,13,9266,5433,4672,3488,1033,74,29736,4136,2568,3271,571,52,41684,5761,2873,3050,470,41,16696,6483,2089,2757,222,40,15676,4454,1266,2438,463,0,5299,5289
