blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,563,63,2,235,8,335,608,108,4,4427,756,215,594,94,4,555,20,131,598,98,4,1255,0,131,583,83,0,627,152,185,563,63,2,565,0,325,601,101,4,2927,847,246,587,87,4,595,79,113,587,87,3,440,0,113,583,83,0,107,172
738,895,395,14,1351,145,737,1206,706,12,8167,1398,790,1365,865,10,3043,1080,412,858,358,12,3631,737,412,817,317,0,1202,1051,738,825,325,10,1646,0,698,886,36,12,8959,1991,556,781,281,6,1297,800,375,1118,618,8,2930,559,375,965,465,1,534,371
1171,1169,669,20,3106,771,921,1329,829,12,9877,1747,977,1560,310,15,4734,1650,927,1174,674,20,5657,793,469,992,192,0,1308,1218,1477,1218,718,23,4361,384,842,1102,252,17,10177,2125,1349,1068,568,17,3269,1460,937,1566,1066,23,5825,609,846,1159,659,1,924,460
2094,1641,1141,38,7064,931,1066,1545,45,17,11620,2499,1494,1824,574,23,6544,1851,1469,1534,1034,31,8418,944,826,1186,386,0,1851,1835,1555,1640,1140,23,4970,460,1156,1398,548,20,14942,2767,1831,1399,899,23,5154,1755,1333,1959,1459,35,10688,781,1242,1434,934,1,2483,613
2310,1820,45,41,8027,1463,1472,2087,587,21,14223,3802,1963,2085,255,31,8667,1878,1593,1699,249,33,8638,944,975,1621,471,0,2504,1955,2121,1952,1452,34,8830,1501,1223,1527,677,21,15658,3197,2263,1673,373,29,6099,1755,1513,2280,80,41,12425,904,1392,1676,151,1,3443,630
2484,2336,261,44,10023,3098,1629,2330,830,22,16081,4955,2702,2477,647,45,14859,3507,2241,2027,577,42,13893,1545,1033,2000,150,0,3151,3356,2517,2749,799,34,10206,2191,1531,2289,614,21,17308,4706,2789,2113,813,34,8708,2621,2038,2625,425,51,14658,1089,1545,2062,537,1,4463,659
3223,2779,704,60,15442,3375,2137,2638,538,30,24419,5940,3251,2696,266,51,17876,3517,2582,2295,70,47,15144,1844,1033,2134,284,0,3340,3725,2647,2943,243,38,12322,2191,1934,2605,930,28,25296,5534,3302,2675,250,40,10905,2630,2675,3010,810,62,17069,1360,1894,2313,783,2,4996,659
3807,3126,1051,73,17949,3909,2698,2974,874,38,29943,6637,3827,3075,645,63,21822,3642,2713,2481,256,51,16057,1947,1202,2330,475,2,3751,3725,3016,3184,484,44,14502,2195,2309,2917,1242,36,31467,6276,3794,2944,519,48,13097,3118,2962,3285,1085,70,18672,1561,2119,2453,923,2,5316,727
