blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,50,0,0,0,0,500,50,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
215,603,103,4,1013,29,525,671,221,8,4050,828,276,652,202,6,2856,29,150,591,91,4,904,9,150,528,28,0,120,0,123,563,63,2,484,4,325,601,101,4,3503,722,246,607,107,5,1193,40,75,563,63,2,357,0,75,543,43,0,0,189
798,940,440,16,3265,276,1010,1034,584,20,13123,2076,924,1018,568,16,6134,65,527,934,434,14,5777,146,527,757,257,3,1539,25,676,853,353,11,2317,122,676,886,386,12,8562,1235,893,966,466,17,4708,245,450,874,374,13,1744,264,450,717,217,0,494,420
1262,1253,98,24,4991,411,1251,1290,485,25,16144,2754,1477,1367,917,27,12250,224,939,1391,891,24,8306,650,939,1234,734,5,2828,355,1386,1253,753,24,4964,548,952,1525,1025,16,11274,1959,1477,1267,767,28,8696,668,959,1162,662,20,4608,749,620,932,57,0,848,1021
1632,1476,321,28,6586,1381,1355,1498,693,29,17376,2754,2125,1775,200,39,15673,228,1358,1816,1311,38,12145,987,1358,1436,936,6,3368,740,2125,1480,980,31,7691,1274,1487,1913,1413,28,17553,2502,2063,1543,113,35,11341,974,1335,1501,1001,30,7441,1031,997,1206,331,0,1277,1729
2196,2081,176,38,9106,1430,1775,1895,1090,34,23622,3958,2332,2241,266,41,17219,1178,1663,2096,241,44,13974,1830,1623,1721,921,6,3862,952,2463,1708,208,37,9222,1893,1770,2222,147,33,20304,2880,2626,1922,492,47,16649,1147,1436,1924,74,30,7781,1393,1267,1476,126,0,1513,1861
2812,2444,539,47,12022,1801,2348,2276,1471,46,34989,4894,2885,2560,585,51,21126,1506,2185,2472,612,58,18461,2203,1807,1860,160,6,4241,1154,3049,2064,564,48,11875,2035,2371,2627,552,45,33002,3808,2902,2128,698,52,19410,1652,2056,2270,420,44,12260,1556,1452,1712,362,2,2027,1900
3306,2774,119,53,14566,3073,2814,2570,1765,55,41123,5275,3546,2916,941,60,24401,1744,2695,2845,985,69,23494,2227,2071,2057,357,9,5386,1154,3605,2455,255,54,14727,2480,2743,3164,1084,50,37055,4694,3550,2450,1020,61,23087,1873,2444,2629,779,54,15229,1576,1808,1860,510,3,2251,1928
3583,2991,336,57,16545,3073,3017,2793,438,59,44878,5799,4132,3259,324,69,28921,1853,3132,3279,1414,84,28822,2485,2508,2264,564,10,6330,1259,4375,2857,657,67,18380,2694,3355,3725,45,58,48092,5410,3982,2716,1286,67,28160,1948,2744,2941,1091,65,19393,1896,2107,2083,733,3,2518,2846
3925,3245,590,59,18167,4754,3628,3841,1486,69,52734,8665,4493,3523,588,76,34615,2389,3438,3832,1967,93,33127,2601,2881,2499,799,11,7803,1479,4930,3142,942,74,22899,3331,3439,4317,637,58,48892,5855,4343,2997,1567,72,31731,2406,2957,3170,95,68,20510,2982,2355,2338,263,3,2736,3218
4664,3902,897,75,26557,4971,3921,4101,241,75,60255,9244,4953,3809,444,85,40775,2517,3672,4104,434,101,35171,2736,3054,2683,158,12,7896,1479,5394,3445,145,81,26617,3777,3847,4633,953,66,59238,6014,4844,3301,131,79,34465,2469,3491,3732,657,80,27565,3007,2594,2734,659,3,3455,3218
5228,4495,1490,87,34019,6127,4183,4434,569,80,62619,9351,5794,4181,811,96,45521,2517,4151,4841,1171,115,42579,2979,3539,2987,462,14,9772,2149,5969,3834,534,93,34767,5029,4385,4931,1246,75,68499,6510,5432,3678,508,91,38062,2865,3821,4001,926,88,32416,3541,2801,2974,899,3,3873,4458
5719,4822,327,97,37875,6526,4305,4894,129,80,63279,11173,6223,4609,89,103,50239,2605,4816,5519,49,123,47472,4478,4018,3388,63,16,10628,3136,6474,4380,1080,102,40254,5597,4480,5365,0,77,69456,6847,5536,4100,465,91,39346,4069,4296,4303,628,95,37046,4301,3433,3546,596,6,4759,4542
6541,5308,813,111,47761,7162,4945,5258,493,91,78462,12680,6735,5023,498,115,56199,2650,5330,5869,399,133,51890,4546,4187,3625,250,17,11764,3136,7399,4898,798,121,51762,6466,5151,5790,425,89,85767,7533,5846,4346,711,95,41529,4069,4514,4481,131,99,38851,5320,3619,3700,750,7,4983,4542
6817,5566,96,117,51797,7246,5002,5381,266,91,81972,14130,6963,5195,270,117,59511,5029,5823,6322,852,146,62336,5799,4450,3766,391,17,12536,4916,7639,5371,1271,121,53706,7822,6069,6469,1104,97,100305,10082,6639,4872,1237,102,47844,5256,5162,4876,526,111,46371,5420,4175,4295,1345,7,7332,5421
7556,6839,99,133,64895,7457,5813,6049,934,103,101325,15350,7335,5545,620,122,62899,5107,6635,6924,104,163,70827,6056,4715,4095,390,21,13228,4916,8102,5727,327,131,59807,7970,6363,6741,91,103,100476,10082,6892,5044,59,105,49518,5330,5810,5188,838,122,54334,5664,4431,4457,732,8,7642,5421
8081,7241,501,144,73786,7798,6703,6504,1389,119,123036,16655,7921,5921,996,131,69296,5443,7186,7326,506,175,76501,6153,4928,4366,656,23,13525,4916,8750,6449,1049,144,69530,8788,6680,7117,462,108,102979,10082,7584,5419,429,116,55735,5688,6458,5639,489,134,60647,5664,4450,4647,922,8,7697,5421
8733,8349,559,151,82505,8009,7000,6789,524,119,125276,18717,8454,6367,392,134,73904,7088,7819,8573,1753,184,85813,6243,5513,4848,1133,24,13848,5467,9398,6768,1368,155,77505,9356,6876,7335,680,108,104324,12259,7781,5616,191,116,56423,7079,6922,5975,825,142,68518,5840,4694,5088,138,8,9396,7072
9297,8638,848,158,88587,8410,7196,7008,413,123,129529,20463,8872,6672,687,142,76901,7834,8360,8995,445,196,96605,6253,5584,5019,404,24,14050,5467,9676,6935,385,157,79047,9769,7269,7648,993,112,112130,13502,8278,6172,747,124,59812,7417,7305,6321,1171,151,74940,6509,5461,5428,478,11,11052,7724
9990,9796,2006,166,98809,9514,7953,8150,1555,123,131317,23220,9366,7026,291,142,79389,9592,9237,9762,1212,202,105014,7563,6580,5819,1199,25,14870,5822,9735,7088,133,158,81022,12291,7656,8016,561,116,119968,16018,8636,6294,404,124,61588,8983,7365,6443,68,151,78842,7930,5897,5868,69,11,12696,9227
10128,10148,383,170,106170,12193,8207,8539,244,127,135967,23750,9366,7298,413,142,79628,11644,9513,10690,2140,208,115512,9952,6580,6140,1520,25,15419,5930,10530,7454,499,162,85377,15048,8533,9577,1547,121,126952,16747,8985,6529,639,124,62475,9272,8228,7675,1300,162,88606,8935,6405,6046,246,11,13376,10395
10293,10369,604,174,113051,12256,9514,9179,884,152,166022,25063,9551,7456,136,144,80980,11666,9846,10976,976,217,124513,10248,6775,6280,135,25,15419,5942,11538,8115,760,166,89927,15090,10272,10506,2476,141,150174,17475,9745,7051,321,124,65706,9404,9458,8344,64,170,96615,9181,7165,6587,287,11,14365,10495
11498,11353,163,189,125574,12910,10459,9886,1591,154,168767,27323,10126,7835,515,150,85729,12828,10693,11789,865,229,135936,10966,7262,6545,400,25,15550,6528,11815,8657,1302,170,94644,18035,10448,10896,366,146,157684,19886,10143,7496,766,132,84544,10652,9839,8713,433,179,103102,10639,7552,6973,674,14,17866,13059
12302,11873,678,205,137539,12910,11506,10331,2036,162,177160,27604,10360,8007,72,150,86259,12828,11623,12872,1947,242,147985,11310,7831,6886,741,25,15789,6667,12114,8933,278,174,98994,18516,10478,11018,88,146,157684,19886,10143,7619,39,132,84557,11478,10241,9010,355,185,109404,11011,7666,7114,814,14,18074,13059
