blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,506,6,0,22,0,0,500,0,0,106,0,0,540,40,0,50,154,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,22,0,500,0,0,0,0,0,500,0,0,154,157
214,577,77,3,1347,425,325,601,101,4,3411,582,185,593,93,3,913,256,113,563,63,2,593,42,113,623,123,0,206,209,61,521,21,0,785,370,325,601,101,4,1751,608,276,620,120,6,1232,49,0,521,21,0,685,0,0,523,23,0,303,353
738,874,374,12,3220,777,660,899,399,12,7962,1386,738,903,403,14,3245,712,319,769,119,7,1917,1061,380,837,337,0,537,877,738,867,367,12,2593,798,653,1214,714,9,4780,1431,924,986,486,18,2964,324,369,906,406,10,3253,558,369,782,282,2,1081,914
1355,1162,662,19,4675,898,946,1440,940,16,12687,2214,1232,1198,148,22,5044,1189,907,1188,538,17,4480,1248,550,1157,222,0,1009,1476,1386,1246,746,24,4462,838,782,1637,1137,9,6333,1513,1477,1287,12,29,5114,514,645,1195,695,15,4640,937,645,1034,9,4,1945,1508
1911,1508,1008,29,7341,1657,1448,1798,1298,28,16555,2744,1796,1487,437,30,7599,1395,1230,1464,39,23,6989,1256,689,1311,376,0,1509,1782,2041,1557,1057,33,7707,1577,1234,1976,1476,18,11887,2320,2063,1636,361,40,8781,752,1341,1597,1097,28,7456,980,1003,1301,276,9,3842,1754
2326,1757,132,36,9650,1879,1758,2038,288,33,19027,2762,1981,1650,165,32,8904,2469,1686,1755,330,32,7979,1256,1049,1492,557,3,2115,1792,2317,1736,86,36,8487,1586,1253,2099,274,18,12203,2698,2634,2086,26,48,11810,1587,1428,1740,140,29,7961,980,1330,1800,775,10,5245,1908
3065,2169,544,50,12174,2187,2009,2278,178,37,23294,4256,2296,1892,52,37,11213,3591,2060,2460,1035,40,12390,2386,1332,1926,991,3,2762,2138,2594,1900,250,38,9525,1890,1545,2391,131,22,15260,4553,3391,2667,607,59,17028,2641,1767,2404,804,41,12185,2112,1670,2031,1006,11,6197,2478
3341,2312,687,51,13564,2831,2573,2662,562,49,31669,4869,2912,2234,394,48,14516,3595,2534,2882,1457,55,16986,2435,1806,2155,1215,4,3919,2330,3457,2301,651,51,12450,2337,1839,2618,358,26,21571,5318,3854,3171,161,69,20072,2698,2162,2791,16,53,14376,2350,2127,2255,105,13,7458,2726
4023,2560,935,55,16001,4430,2791,3105,1005,49,33379,5187,3506,2584,744,58,17594,3856,2750,3068,143,58,18673,2466,1806,2488,233,4,4058,2338,4045,2685,1035,63,17275,3413,2270,2892,627,32,25641,5889,4479,3582,567,82,24584,2722,2718,3161,386,64,18314,2350,2316,2497,347,16,8778,3649
4486,2887,112,64,19732,4617,3180,3547,147,53,42147,6274,4017,2829,989,65,19898,4527,3445,3496,571,73,24595,2657,1957,2703,443,5,4408,2565,4206,2864,409,66,17561,3413,2688,3124,859,36,33423,6953,5032,3863,848,92,29446,2903,3232,3462,687,76,23444,2896,2316,2636,86,16,8832,4028
4920,3169,394,69,24580,5084,3528,3842,442,60,51327,6958,4665,3203,163,77,25032,5780,3847,3743,818,80,27270,2722,1957,2904,644,5,4845,4060,5007,3314,859,82,20720,3584,3180,3412,1147,41,36642,7601,5671,4564,1549,105,37039,3083,3825,4073,1298,88,29163,3275,2670,2868,318,18,10116,4655
5626,3508,733,82,27348,5808,3543,4227,822,61,52667,7555,5097,3677,637,84,28199,5986,4319,4183,1258,92,34908,2802,2459,3182,922,5,6808,4512,5594,3682,1227,92,24568,3963,3382,3622,207,44,41165,7811,6397,4951,396,120,43520,3133,3913,4259,259,91,30988,4221,2758,3030,155,19,10791,5611
6373,4029,79,84,28565,7139,4103,4546,366,69,60625,9142,5097,3812,142,84,29244,7883,4319,4306,61,92,36127,4261,2622,3371,361,7,7351,5397,6417,4391,236,99,28774,5782,4377,4115,700,52,50266,9629,6987,6111,231,127,49793,4447,4506,5221,1221,102,36914,4221,3411,3541,231,21,12440,6455
7020,4590,640,96,36057,8019,4411,4738,208,73,68367,11516,5611,4142,472,92,33018,8829,4564,4681,436,98,39492,4261,2995,3713,703,8,8665,5425,6868,4693,538,106,32538,6995,4841,4437,1022,61,56485,11091,7720,6836,946,140,58575,5515,4820,5458,213,109,39622,4221,3633,3856,546,22,13254,7281
7729,5372,1422,108,47688,8710,4906,5095,565,81,82092,12930,6095,4586,501,103,38670,8829,4926,5088,838,106,44712,4314,3399,3943,933,8,9441,7158,7039,4963,408,110,36116,7182,5148,4631,401,62,59326,12031,8083,7380,690,151,64801,6410,5468,6133,888,120,47885,4303,3980,4352,692,26,14228,7652
8101,5652,202,113,50835,9462,5701,5482,952,93,94425,13809,6372,4864,29,109,42496,9336,5388,5315,1065,112,50119,5828,3646,4212,253,12,10068,7158,8058,5537,982,128,50302,7720,5751,4903,668,71,68117,14109,8751,7805,1115,165,72101,6419,6211,6838,1593,132,57902,4636,4615,4713,1048,29,15934,7652
9017,6172,722,132,66412,9557,5724,5619,284,94,94428,13809,7172,5325,490,125,51396,9658,5652,5647,597,120,54672,7996,4312,4435,475,14,12648,8704,8334,5814,209,134,55942,7792,6682,5654,1419,79,77966,15527,9229,8452,1762,171,79082,6708,6755,7531,2286,143,67577,4993,4911,5038,98,31,18745,7652
10078,6789,89,139,74988,13205,5817,5756,71,95,95722,15721,7361,5584,349,128,52137,11758,6006,5832,782,124,56916,8493,4737,4575,180,14,13359,9121,8644,6139,184,139,62536,11257,8370,6437,2197,84,86425,17064,9642,9452,2762,177,90232,7762,7180,7929,2684,145,72449,5374,5374,5515,575,32,20053,8532
10078,6912,212,139,74988,13205,6458,6112,427,103,111077,16697,7944,5938,703,141,58081,11758,6455,6285,1235,139,66266,8661,5161,4715,321,14,13698,9121,9062,6536,576,150,69812,11353,8505,6613,248,87,87108,17078,10166,9811,536,187,96903,7844,7736,8331,386,157,81036,5384,5682,5811,851,37,20285,8532
10818,7285,585,150,85773,13298,7197,6413,728,111,115356,17403,7974,6060,825,141,59182,13983,6849,6568,128,148,71966,10273,5238,4856,461,14,14070,10988,9724,7004,1044,163,79190,12091,8819,7041,676,87,88283,17701,10939,10278,1004,196,107771,8386,8577,9003,1058,166,90365,5764,6388,6332,1367,38,21331,9456
11186,7548,78,158,91411,15947,7876,6808,1123,123,123535,18110,8346,6378,1143,148,64810,14820,7407,7474,1034,154,79480,11134,5547,5146,316,14,14493,10988,9958,7177,1217,163,85597,12879,9169,7228,863,91,94176,19546,11615,10698,1423,206,119297,8806,8833,9425,130,166,91375,5764,6611,6522,367,38,21331,10999
12338,9072,1602,173,109091,19303,7913,7092,152,123,123643,18873,8408,6690,205,148,66159,17200,7445,7759,444,154,81394,13811,5547,5449,369,14,15455,14920,10795,7779,1819,164,90191,14521,10118,8002,1637,98,110218,21578,12399,11670,2396,217,134068,10605,9768,10294,1000,172,103347,5964,6795,6813,658,38,21939,13239
12338,9083,1613,173,109497,19303,7913,7104,163,123,123643,18873,8408,6702,217,148,66159,17200,7445,7770,455,154,81394,13822,5547,5462,382,14,15455,14920,10795,7790,1830,164,90191,14521,10118,8013,1648,98,110218,21578,12399,11732,2457,217,134079,10605,9768,10306,1011,172,103347,5964,6795,6826,671,38,21939,13239
