blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,505,5,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,501,1,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,561,0,325,606,106,4,3653,815,215,561,61,2,572,237,75,542,42,1,687,466,137,544,44,1,717,281,185,585,85,3,705,158,335,606,106,4,3169,657,215,589,89,3,555,165,37,542,42,1,809,164,37,563,63,0,88,583
553,762,262,6,2558,724,685,894,394,12,9679,1940,768,861,361,13,2362,523,412,844,344,11,2671,515,474,699,199,2,1078,700,924,1019,519,19,4064,841,804,956,456,15,11056,1489,771,933,433,13,2451,663,474,790,290,9,2886,530,412,801,301,0,787,600
1416,1162,662,20,9574,1317,962,1177,677,20,11703,2121,1109,1089,164,17,3436,1050,950,2001,1501,21,6030,1188,1011,1314,814,7,2902,1750,1189,1198,198,22,6130,1325,1008,1159,659,19,12519,2331,1133,1173,88,20,4062,718,948,1336,836,14,6090,1311,621,1032,82,0,1168,1336
1954,1466,466,28,11690,1503,1227,1390,240,24,14182,2304,1818,1471,546,30,5591,1186,1025,2165,190,23,6779,1229,1087,1448,198,7,2902,1750,1640,1432,432,29,7864,1715,1297,1382,532,23,15734,3027,1598,1493,408,28,6864,992,1193,1563,213,18,7169,1311,1328,1304,354,5,1573,1336
2156,1909,209,32,13218,1514,1481,1776,326,28,17146,3511,2391,2078,1153,37,9356,1566,1382,2533,558,35,9330,1463,1444,1688,438,10,4792,2143,2061,1597,172,31,8173,2408,1627,1624,774,31,21004,3977,2244,1871,386,42,12524,992,1431,1770,420,23,10240,2398,1565,1603,653,5,2810,2209
2713,2244,544,41,15100,1636,1870,2419,969,36,25196,4098,2632,2318,223,41,10376,1659,1858,2991,1016,47,12836,2175,1735,1997,747,12,6162,2298,2800,1988,563,44,11169,2411,2175,2005,1155,43,32808,4970,2797,2191,206,54,15540,992,1637,1990,340,29,11121,2398,1771,1829,204,5,3134,2557
3451,2590,890,55,17678,1708,2464,2788,88,48,33336,5261,3064,2506,61,45,12867,1659,2313,3316,391,55,15356,2702,1941,2188,213,15,8589,2958,2924,2131,706,45,11359,2460,2369,2208,183,47,36094,5686,3383,2479,494,64,18361,992,2036,2416,766,38,16460,3259,2055,2150,520,6,4798,3076
3819,2776,1076,59,20455,3046,2532,3150,450,48,33738,6240,3712,3227,782,57,20394,1768,2510,3794,194,58,18672,4260,1979,2322,272,15,8810,4119,3602,2477,1052,55,16492,3748,2677,2455,425,52,40037,6053,3868,3261,1276,71,21482,1330,2365,3229,99,43,18844,4196,2574,2868,1238,6,7550,3978
4407,3327,1627,70,23588,3102,3115,3556,856,60,47456,7553,4203,3502,52,66,24737,1788,2979,4140,535,70,21445,4313,2171,2519,469,18,9854,4119,4218,2746,221,64,20403,3789,3228,2821,791,63,50814,6444,4459,3582,327,82,25497,1330,2735,3464,334,49,20322,4503,2606,3061,331,7,9204,3997
4644,3520,270,74,24674,3305,3696,3914,1204,70,55962,8761,4390,3724,274,69,26488,1788,3108,4312,142,73,23467,5542,2208,2657,132,18,10075,4587,4837,3121,596,69,25363,4627,3694,3262,132,71,58630,6664,5120,3985,730,89,29152,1409,3438,4157,527,62,26156,5132,2606,3241,86,7,9617,3997
5412,4349,1099,87,31287,4650,4049,4243,658,74,60877,9529,4887,4340,235,78,30711,2390,3546,4747,577,83,28702,6752,2684,3005,480,21,12114,4744,4899,3243,318,69,27186,5595,4083,3489,359,75,66288,8002,5827,4549,859,104,35653,1409,3652,4363,733,67,27801,6164,2665,3425,270,7,13204,4318
5965,4660,410,98,35878,5132,4157,4546,36,76,62627,10815,5035,4826,721,78,31772,3849,3884,5086,916,93,34146,7410,3023,3315,85,23,13952,5416,5486,3550,625,79,34875,6763,4680,3817,687,85,74504,8663,5927,4738,183,105,37421,1558,4124,4711,1081,77,30312,6240,2760,3606,451,7,14655,5804
7027,5671,46,110,42502,6729,4544,5164,654,83,73510,11123,5259,5319,164,78,33395,4627,4408,5486,1316,103,39150,7941,3592,3570,340,29,15961,6526,5762,3722,797,82,36438,7750,5460,4334,1204,96,83943,8687,6592,6157,702,113,43359,2350,4533,5049,189,85,35058,6716,3017,3912,752,8,15329,6861
7398,5962,337,116,45382,6913,5211,5506,991,94,88624,12248,5803,5744,584,92,39609,5040,4780,5714,94,109,42865,8010,3666,3711,481,29,15961,6526,6253,3949,224,88,40696,7965,5850,4659,279,106,93004,8687,6890,6478,1023,119,47149,2426,5181,5424,564,96,42916,6970,3377,4140,975,11,15844,7209
7889,6288,338,125,51462,9276,5628,5870,1350,97,90346,12325,6133,6121,961,98,42924,6427,5619,6650,1030,127,55533,8681,3740,4064,834,29,15963,6772,7348,4470,745,98,48429,9162,6127,4851,471,110,96106,9304,7580,7081,551,127,50912,2519,5829,5829,969,108,50767,7505,3438,4418,243,13,16681,8306
7918,6440,135,126,52620,11315,5824,6307,637,98,93894,13548,6570,6437,297,103,47507,6576,6084,6878,83,133,59839,8819,4007,4273,1043,29,16335,7375,7624,4747,102,104,52899,11366,6127,5023,168,110,98614,9714,8319,7846,1316,143,59568,4549,5890,6011,276,108,50768,7505,3438,4668,493,13,17418,8306
