blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,869,251,325,601,101,4,3872,947,185,566,66,2,967,500,113,584,84,3,758,0,113,523,23,0,0,0,185,563,63,2,607,179,300,586,86,4,4737,959,185,581,81,3,894,726,168,626,126,6,1074,0,168,523,23,0,364,0
642,973,473,11,2817,1342,845,1199,694,13,8690,1468,700,1165,315,6,2458,1101,494,893,388,11,3236,416,494,709,209,2,873,589,614,839,339,11,3205,1477,666,1174,674,13,6902,1150,594,951,301,9,2490,1149,508,976,476,16,3715,459,508,737,237,0,1517,662
978,1158,108,15,3731,1609,1019,1322,167,13,9413,1565,1161,1414,564,13,5540,1968,891,1552,1047,21,7089,1001,687,977,102,2,1176,1202,1016,1120,470,18,5081,2192,1045,1500,1000,21,13263,1666,1123,1246,596,19,6434,2160,1037,1574,1074,26,6849,976,546,1142,292,0,1797,1227
1612,1674,624,19,5483,2982,1204,2193,3,14,11778,2676,1594,1690,840,20,7188,1992,1196,2040,1535,30,9120,1059,992,1442,192,5,2757,2099,1848,1522,872,32,9974,3793,1388,2388,1888,29,20520,2938,1832,1621,21,32,10532,2196,1285,1996,46,26,6975,1321,1034,1689,489,4,2743,2054
1917,1839,189,21,6633,3203,1304,2499,309,15,13304,3751,1870,1912,1062,26,9367,2325,1539,2344,339,40,10219,1069,1378,1911,661,7,3626,2559,2096,1760,235,36,11173,4497,1923,2756,2256,41,28518,4188,2418,1920,320,40,12433,2415,1620,2538,588,33,9926,1459,1461,2068,118,6,3721,2868
2670,2385,735,30,8733,4607,1652,2739,549,19,19822,4840,2563,2217,1367,35,13848,3000,2096,3533,1528,51,13828,1670,1935,2152,902,9,4356,3201,2614,2195,670,44,15312,5063,2178,2996,346,45,32978,4688,2971,2221,621,51,17845,3415,1847,2721,21,36,11429,2672,1593,2283,333,6,4470,3902
3103,2563,413,33,9409,4615,1914,2947,282,23,23771,5207,3162,2984,284,43,18870,4332,2437,3996,241,57,17130,1803,2162,2456,531,10,4698,3336,2985,2645,95,50,19260,5130,2658,3344,259,57,43250,6689,3583,2946,1346,63,23754,3940,2164,3024,324,44,14433,2682,1880,2452,497,7,4805,3902
3748,2910,760,46,11550,5420,2777,3455,790,39,35064,6685,3625,3250,250,49,22610,4347,2990,4456,701,74,23493,2349,2540,2669,739,15,5843,3881,3568,2943,393,60,24498,5818,3077,3633,548,65,51314,7624,4159,3285,235,73,27993,4074,2358,3217,517,48,16514,3310,2248,2639,684,8,5464,3995
