blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,919,104,325,601,101,4,3733,592,185,581,81,3,489,91,113,563,63,2,376,194,113,583,83,0,152,74,185,584,84,3,485,118,300,586,86,4,4566,689,185,581,81,3,409,59,113,584,84,3,874,152,113,583,83,0,136,155
738,881,381,13,3188,660,700,893,393,12,6688,1099,924,900,400,13,2684,239,418,827,327,9,2280,517,356,777,277,0,709,463,768,860,360,12,2741,823,836,982,482,16,11604,1639,924,973,473,17,3118,293,300,776,51,7,2603,633,330,757,257,0,748,444
1201,1176,676,20,4452,1224,1127,1654,1154,20,13445,2553,1477,1135,635,20,4650,519,797,1653,1153,18,4650,1535,774,1687,1187,0,1143,778,1140,1064,64,14,3575,1398,1290,1350,850,24,16908,3231,1477,1281,781,28,6502,486,594,1297,572,12,4075,1672,648,1146,346,3,1755,1174
1662,1459,34,29,8279,1977,1266,1776,101,20,14179,2832,2063,1464,359,30,7148,548,1192,1967,317,27,6297,1601,830,1956,156,0,1315,989,1746,1505,505,24,6122,1707,1344,1567,292,24,18070,4080,2125,1604,1104,37,9313,749,748,1440,415,13,4704,1844,917,1745,590,4,2432,1545
1754,1957,232,29,9289,3194,1488,2120,95,24,17705,3939,2122,1937,832,30,8108,1156,2061,2438,788,44,11960,1893,1151,2251,441,2,1598,1485,2089,2469,1469,26,8802,2370,1576,1780,30,28,20322,4884,2282,1917,1417,39,11119,1413,972,1676,651,14,5730,2259,1068,2130,75,4,3330,2144
1969,2149,424,33,10576,3298,1684,2347,322,27,25336,4851,2677,2255,110,40,10619,1197,2437,2701,1051,51,14453,2831,1189,2390,105,2,1656,1485,2578,2802,302,36,10706,2845,1770,1987,237,32,22274,5276,2584,2151,151,46,13140,1422,1287,1929,904,22,10119,2259,1327,2354,219,5,4704,2413
2344,2467,737,40,12679,4004,2208,2750,725,36,31325,5602,3348,2952,807,48,13921,1258,2777,2927,402,57,15923,2850,1283,2524,164,2,1714,1485,3101,3117,272,45,13693,4272,2065,2240,490,40,32252,7035,3261,2539,539,59,21133,1541,1598,2176,1151,26,11747,2259,1486,2558,418,6,6199,2464
2660,2733,208,46,14605,4749,2636,3039,1014,44,39438,6476,3996,3294,1149,58,18416,1329,3250,3863,1338,68,22499,3771,1765,3191,831,2,3489,1991,3687,3631,786,55,18345,4335,2750,2843,293,52,41609,7778,3495,2847,97,61,23281,2440,1878,2392,217,28,12346,3339,1803,3135,60,11,8142,2698
