blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,901,156,355,627,127,6,3498,741,276,628,128,6,1072,110,99,542,42,1,552,0,37,583,83,0,279,318,185,584,84,3,446,240,0,521,21,0,0,0,215,594,94,4,1016,95,131,603,103,4,835,206,131,523,23,0,103,404
594,1245,45,10,2568,1229,881,1012,512,18,12085,1792,863,954,454,15,2474,274,569,874,374,13,4657,1059,412,757,257,0,938,916,759,1166,666,11,3068,1271,906,1034,534,16,30328,17,863,973,473,17,3763,248,425,1478,978,11,4809,1097,425,1048,548,1,893,766
1362,1578,378,22,6019,1583,1027,1221,71,22,13312,1872,1380,1227,727,23,4387,903,776,1067,217,17,5127,1059,619,913,188,1,1009,916,1500,1478,978,21,5999,1706,1183,1242,742,20,61193,182,1416,1281,781,28,6568,324,724,1849,99,23,6633,1128,724,1295,115,5,2573,795
1948,1889,689,31,9287,2108,1193,1398,248,24,17098,2920,2193,1821,221,30,6716,1589,1294,1385,535,29,7101,1059,1015,1127,102,1,1458,1759,1776,1614,1114,22,6683,2005,1578,1620,1120,26,68325,906,1897,1795,120,34,8791,1541,1036,2283,533,29,8188,1405,975,1767,587,6,3125,1204
2555,2584,134,35,12103,2381,1550,1711,561,31,24529,3558,2902,2254,654,45,10462,2180,1520,1618,763,32,7411,1244,1110,1322,297,1,1892,1875,2051,1793,143,26,9329,2452,1769,1849,319,31,83328,906,2545,2148,473,45,13698,1951,1515,2664,914,43,11594,1891,1453,1948,768,8,3533,1204
3601,3418,968,48,19526,3141,1719,1833,83,31,25903,3651,3272,2508,908,53,13111,2679,1912,1985,1130,46,11758,1244,1472,1477,452,2,2340,2062,2422,2086,36,33,12030,3661,2213,2158,628,39,93328,906,3098,2643,968,57,20399,2376,1816,3014,89,54,13852,1896,1754,2148,293,9,3969,1283
3972,3589,239,51,20394,3148,2447,2256,506,45,39085,4898,3457,2698,248,56,14127,3809,2353,2337,382,56,14789,1244,1604,1616,241,2,2340,2062,2732,2361,311,39,14634,3661,2717,2520,90,47,128779,1227,3588,3232,357,64,23031,3598,2433,3387,462,65,18205,1896,1916,2358,503,9,4191,1300
4809,4330,980,67,29610,4044,3073,2891,1141,51,46053,6086,4105,3069,619,68,19020,4027,2701,2558,603,62,15842,1244,1891,1791,416,2,3050,2062,3161,2603,553,46,19070,5200,2975,2688,258,51,134901,1316,4420,3690,815,81,32031,3746,2879,3690,760,74,19074,2054,2047,2513,658,10,4455,1467
