blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,62,78,0,500,0,0,0,0,0,500,0,0,0,0,0,520,20,0,100,0,0,500,0,0,0,0,0,500,0,0,0,162,0,500,0,0,78,0,0,500,0,0,0,0,0,500,0,0,0,0
185,563,63,2,1068,42,325,601,101,4,2769,896,276,587,87,4,1734,22,113,542,42,1,149,230,113,583,83,0,341,17,185,584,84,3,731,631,325,601,101,4,2829,987,276,607,107,5,1468,137,113,563,63,2,578,48,113,549,49,1,477,91
924,927,427,14,3219,174,835,954,454,16,11351,1701,924,933,433,15,5126,455,508,853,353,12,1859,857,508,857,357,0,1547,724,584,783,283,7,1271,860,694,869,369,12,6969,1463,924,927,427,14,5053,518,331,769,269,7,2270,693,331,683,183,1,1174,640
1386,1148,648,19,5407,929,1213,1275,775,24,16727,2406,1351,1456,951,22,7510,981,683,1182,82,12,2935,1284,508,992,192,0,1640,1033,1386,1120,620,17,3708,1200,894,1412,212,16,9632,2439,1379,1129,629,19,6702,1170,901,1555,1055,20,4076,798,865,1253,753,5,2582,984
1848,1445,245,27,7692,1628,1422,1487,212,28,19557,3467,1824,1894,1389,28,11463,1102,909,1358,108,15,4303,1932,816,1241,441,2,2637,1802,1778,1587,62,25,6235,1334,1474,2067,867,25,15889,2721,1626,1571,236,20,7228,1386,1264,2242,92,26,5495,1249,1234,1845,70,6,4357,1597
2073,1687,37,34,9252,1644,1759,1776,501,36,29370,4177,2472,2207,417,37,16816,1197,1134,1480,230,15,5488,2121,1184,1533,733,8,4264,2515,2391,1948,423,39,9159,1386,2111,2481,1281,41,24792,3752,2244,1891,556,29,10950,1620,1681,2542,392,33,6908,1607,1405,2046,271,7,5684,1764
2566,2022,372,44,11146,1730,1838,1916,241,37,29932,5074,3208,2470,680,46,21468,1736,1246,1616,366,16,6533,2873,1259,1730,30,10,4507,2999,3070,2365,840,53,14227,1431,2461,3209,2009,42,27228,4404,2797,2191,856,40,16360,2007,2155,3364,1214,44,10739,1807,1783,2542,762,11,6922,2442
3441,2863,1213,57,17223,2015,2471,2267,592,48,37195,6081,3786,2901,206,60,27647,1927,1889,2126,1,22,9210,3876,1428,1924,224,10,4753,2999,3598,2832,32,59,16703,2730,2655,3432,257,46,29519,4579,3383,2559,74,52,20422,2046,2834,3794,1644,59,15076,2246,1915,2692,432,12,6925,2442
3626,3049,99,60,20155,3036,3209,3446,1771,59,48902,7406,4219,3178,483,65,32185,3814,2217,2387,262,25,10328,3912,1891,2188,488,17,5999,3090,4246,3411,611,72,23875,2852,3451,4194,1019,46,34796,6693,3864,2891,406,56,22806,3178,3297,4135,685,69,19169,2378,2164,2917,657,14,9237,3016
