blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,47,689,0,500,0,0,686,150,0,500,0,0,0,0,0,500,0,0,113,170,5,533,33,0,65,194,5,500,0,0,50,193,5,533,33,0,227,47,5,533,33,0,238,0,5,960,460,0,393,119
185,584,84,3,541,16,335,608,108,4,4451,1372,276,600,100,5,1988,636,137,584,84,3,436,47,75,523,23,0,414,236,197,637,137,3,838,349,337,658,158,4,2028,594,228,914,414,3,1027,256,125,634,84,2,689,0,118,1003,103,0,441,119
924,962,462,16,3417,370,626,823,323,10,8121,1818,924,926,426,15,4884,798,343,853,353,11,2046,438,281,699,199,2,1415,974,750,921,421,12,2866,747,512,861,361,8,4133,1064,906,1268,768,14,2926,560,576,1040,490,16,4201,618,569,1237,337,0,1336,456
1109,1127,627,18,4718,643,877,1434,934,16,10477,2248,1152,1234,734,18,5936,1187,848,1219,719,20,4011,456,671,958,458,4,3400,1253,1489,1306,806,25,5745,1063,712,1073,573,12,10906,2187,1153,1502,67,21,4344,1405,915,1240,215,20,4696,622,663,1452,552,0,1777,1080
1923,1688,1188,25,8569,1982,1058,1732,357,16,10805,2301,1615,1441,206,24,8311,1936,1312,1516,1016,27,5268,456,947,1092,142,4,3600,1276,1861,1596,1096,32,8886,1932,1124,1437,937,24,16286,3102,1566,2023,588,27,6036,1870,1715,1698,673,37,7521,622,1093,1871,121,2,3253,1331
2539,2038,363,35,13383,2490,1189,2029,179,17,11243,3190,2256,2014,29,31,11394,2705,1749,1814,89,37,7367,1570,1022,1237,207,5,4143,2192,2139,2081,481,35,10531,2658,1165,1655,55,24,16590,3264,1794,2241,71,28,7181,2725,2352,2267,1242,45,16065,1276,1529,2707,222,3,4001,1789
2693,2174,74,36,15570,3487,1675,2281,431,25,23435,4488,2748,2274,289,40,14735,2705,2248,2111,386,47,11023,1570,1372,1397,367,6,4569,2201,2984,2717,1117,52,16649,3222,1665,1963,363,32,23713,4013,2438,2541,371,39,9913,2818,2598,2635,140,49,17008,1276,1945,3232,442,4,4395,2034
3279,2498,398,45,19316,3806,2233,2644,94,35,28655,6012,3395,2589,604,49,20119,3539,2335,2254,179,48,11509,2706,1435,1552,122,7,5638,3169,3169,2903,253,55,18036,3465,2341,2327,727,44,34127,4837,3086,2910,740,51,15576,3783,3438,3713,1218,64,24041,2555,2515,4311,1520,5,6976,2475
3713,2798,698,51,21472,4141,2668,2962,412,43,38792,6806,3672,2771,121,53,22466,3650,2763,2475,100,54,13769,3866,1553,1717,282,9,5752,3169,4094,3411,761,72,26072,3931,2619,2522,922,47,38956,5797,3457,3202,232,58,18578,3982,4078,4266,1771,74,29114,2968,2837,4826,86,7,9600,2827
3927,2997,147,56,24172,5424,3037,3240,690,51,49763,7404,3947,2952,302,57,24776,4979,3244,3010,635,68,19744,3866,2096,1893,458,11,6312,3418,4732,4335,1680,81,30970,4771,3140,3422,1822,55,42970,6959,4232,3886,916,73,24614,4345,4324,4458,130,78,31635,2968,3312,5561,31,7,11214,3112
4237,3258,408,61,27268,5424,3559,3560,35,59,56296,8395,4595,3227,577,66,34164,4985,3563,3306,131,75,22694,3866,2381,2129,694,13,7492,3451,5195,4680,325,91,35704,4776,3660,3731,506,63,51036,7824,4880,4261,11,85,30273,4411,4978,4840,507,89,37784,3041,3350,5742,207,8,11218,3112
4935,3990,1140,72,32243,6525,4239,4014,489,72,66229,9204,4915,3519,869,67,36592,6578,3900,3561,86,83,26138,3866,2550,2313,273,15,7672,4110,5627,5063,708,100,42622,5279,3954,3948,723,67,57238,8858,5251,4609,359,92,35136,5996,5455,5655,1322,102,45180,3231,4368,6806,1271,13,16283,3359
5273,4175,150,76,34155,6571,4666,4292,167,80,76600,9812,5382,3706,206,72,40363,6586,4366,3908,433,93,29991,3873,2753,2550,510,17,8788,4143,6180,5382,1027,111,49292,5683,4378,4214,214,73,62066,9182,5251,4732,482,92,35182,5996,6001,6041,57,117,51755,3512,4499,6946,162,13,18475,3598
5828,4489,464,84,39892,7924,5013,5434,9,80,77877,11709,5720,3913,413,77,42159,8056,4821,4320,545,98,33563,5154,2753,2690,250,17,9354,5711,6587,6521,2166,118,55475,7175,4709,5023,1023,76,68343,9700,6414,5481,181,104,42312,6576,6733,6665,682,128,62470,3829,4945,7256,471,17,22485,5117
5905,4621,296,84,40191,7924,5013,5562,62,80,78595,13490,6862,4510,1010,88,48704,9775,4978,4501,726,102,36322,6800,2806,2866,121,18,9687,7406,7154,7365,910,129,65100,7385,5478,5938,1938,82,76189,10498,7095,6020,285,107,45762,8239,7078,7339,1351,129,70110,4761,5335,7932,1142,18,28161,5315
6337,4909,584,91,45359,9637,5331,5788,288,84,86770,13822,6862,4616,66,88,48704,9775,5221,4719,944,109,38254,7200,3431,3050,305,21,11424,8894,7543,7831,1376,137,73146,8193,6167,6460,2460,94,85970,11597,7467,6305,215,111,49933,8239,7377,7683,1695,131,73513,5745,5494,8221,1431,19,35836,5539
