blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,549,175,300,591,91,4,5515,823,246,594,94,4,844,87,168,605,105,5,1117,43,168,523,23,0,286,246,123,542,42,1,248,124,325,601,101,4,3861,835,276,620,120,6,1483,174,113,584,84,3,963,47,113,528,28,0,187,146
863,976,476,16,2982,514,714,906,401,13,9438,1421,768,888,388,14,2859,635,337,818,318,10,6523,142,337,678,178,1,413,246,706,818,318,10,2126,553,1036,1052,552,20,13815,1945,798,887,387,15,4694,488,450,916,416,15,2228,172,450,704,204,2,628,146
1477,1337,837,30,7442,1320,872,1109,604,17,10878,1989,1386,1255,755,26,5087,971,737,1200,695,23,11126,627,737,920,420,4,1896,610,1228,1099,599,17,4366,1346,1323,1276,776,25,16134,2738,1351,1103,603,20,7179,826,775,1242,737,25,3924,698,775,909,409,3,900,920
1940,1641,291,38,8857,1324,1407,1498,993,29,18275,3314,2125,1656,1156,41,7146,1354,1062,1539,1034,33,14447,859,1001,1138,113,6,2797,767,1752,1417,42,26,7412,1380,1532,1488,203,29,18627,3111,1908,1426,926,29,10184,862,1325,1717,1207,43,8363,780,1325,1184,684,7,2783,958
2401,2114,764,48,13107,2013,1573,1710,255,33,26159,4157,2427,1832,57,44,9109,2004,1467,1833,228,40,15692,912,1369,1374,349,9,3537,828,2182,1659,284,33,9767,2196,2072,1890,605,41,30938,4428,2276,1654,69,36,13041,1499,1475,1931,196,48,9575,780,1475,1324,124,7,2783,958
2987,2456,6,58,16085,2081,1787,1960,500,38,31617,5490,3105,2210,435,57,11881,2079,1857,2179,574,53,22373,1479,1759,1550,525,11,4481,895,2768,2001,101,43,12540,2266,2110,2027,122,42,32653,4801,2829,1928,343,45,15201,1553,1931,2329,594,61,12988,1174,1871,1566,366,10,4550,1367
3513,2773,323,66,19384,2876,2287,2304,844,50,40880,6502,3852,2606,826,71,16362,2330,2207,2434,254,61,25325,1479,2266,1821,796,15,5366,967,3416,2388,488,55,17148,2646,2528,2319,414,50,37386,5711,3476,2321,736,58,19190,2322,2302,2790,1055,72,16062,1245,2210,1857,657,11,6276,1367
4065,3085,635,77,23756,3610,3000,2816,1356,58,50550,7330,4373,2836,1056,77,19621,2938,2559,2796,611,70,30273,1888,2580,2057,1032,16,6411,1113,3900,2718,818,67,21202,3362,2752,2588,678,55,44425,6378,3916,2624,309,65,22764,2386,2754,3159,1424,83,19659,1754,2578,2098,893,14,7246,2297
