blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,171,198,0,500,0,0,0,56,0,500,0,0,0,56,0,500,0,0,0,0,0,500,0,0,61,57,0,520,20,0,136,0
185,563,63,2,562,78,325,601,101,4,3695,605,276,620,120,6,1758,79,113,584,84,3,841,208,113,523,23,0,171,260,185,563,63,2,466,128,325,601,101,4,4685,878,276,574,74,3,535,190,131,584,84,3,871,117,131,563,63,0,487,8
924,934,434,14,3466,491,835,954,454,16,12970,1736,924,986,486,18,8276,110,375,825,325,10,2746,452,375,692,192,2,1018,1125,523,741,241,5,1612,807,700,1281,781,12,7951,1610,833,861,361,10,2452,315,547,926,426,11,5289,189,423,919,414,1,1584,363
1046,1106,171,17,6038,888,1157,1312,812,24,15132,1987,1477,1294,794,29,11913,739,946,1265,765,22,6798,1289,556,1148,573,3,1764,1464,1477,1144,644,21,5756,1413,978,1580,205,18,10719,2338,1477,1057,557,14,4453,1169,760,1133,158,16,6967,1115,698,1094,589,1,2506,1358
1879,1459,524,30,7779,1174,1528,1710,485,30,19380,2419,1848,1544,294,34,13666,826,1189,1520,95,27,7627,1303,755,1680,105,6,2979,1608,1757,1308,808,23,6599,1570,1396,1944,569,30,19720,3237,1848,1287,37,18,6136,1169,1463,1535,560,30,10860,1125,754,1228,348,1,2506,1383
2526,1823,888,41,13441,2015,1855,1993,768,38,28560,3024,2553,2273,1023,47,18206,1448,1756,1727,302,32,10978,2055,891,1965,315,6,3431,2102,2497,1665,305,34,10176,2195,1605,2156,431,34,22627,4493,2496,1600,350,27,9517,1503,1906,1912,937,42,15733,1402,1113,1477,592,2,3622,2204
2803,2008,223,45,15081,2446,2205,2661,201,43,33236,4177,3245,3102,1847,59,24913,2100,2020,2245,120,33,13106,2552,1039,2626,216,6,3872,3131,3112,1941,581,43,12120,2764,1942,2476,401,38,27793,5791,3140,2811,1561,36,13661,1719,2116,2798,173,43,17281,2510,1237,1687,152,2,4228,3144
3229,2384,199,54,20393,3773,2627,2988,523,50,40453,5011,3613,3350,345,67,26898,2238,2513,2583,458,43,15834,2552,1151,2893,183,7,4447,4656,3568,2299,9,47,13997,3690,2403,3213,1138,46,33601,6535,3511,3051,26,40,15611,2077,2750,3226,596,55,23118,2664,1511,2271,736,4,5104,3561
3759,2672,482,62,22666,4035,3354,3423,958,64,54782,6066,4337,3776,761,82,32295,2474,3010,2923,798,55,18546,3104,1501,3095,385,10,5043,4841,3997,2560,270,55,16361,3731,2960,3578,1503,58,44306,7246,4159,3430,405,52,20090,2726,2904,3442,807,60,25489,3092,1665,2426,891,4,6008,4365
4498,3076,886,76,29003,4770,3582,3673,268,69,56778,6201,4705,4024,109,90,35898,2494,3182,3094,669,58,20260,4082,1675,3240,80,11,5374,5907,4767,2957,667,68,21544,4666,3546,4520,2445,67,54305,8882,4403,3637,312,58,22354,3398,3419,3848,1213,67,32381,3725,1977,2756,346,6,6883,4365
5146,3407,1217,85,34176,6337,3854,4076,666,74,64268,6842,5545,4528,608,103,42719,2627,3742,4048,48,72,28370,4174,1979,3501,341,15,6855,5950,5354,3323,1033,78,28360,5373,3805,4712,62,71,56712,9253,5013,4016,686,69,27420,3525,3618,4075,215,73,34434,3737,2232,2911,496,7,6886,4365
5579,3698,193,91,36996,6949,4133,4268,858,78,69680,7110,6131,4865,945,113,47724,2771,4220,4753,748,87,35027,4578,2604,3884,724,16,9408,6116,5918,3726,371,91,35441,5586,4383,5007,357,79,65501,9417,5538,4360,255,79,32307,3867,3941,4323,463,80,40055,4024,2435,3126,336,8,7770,5902
6223,4431,926,104,43788,7892,4629,4978,1568,88,85687,8536,6575,5161,1236,120,50102,2771,4562,5370,1365,94,38499,4598,2730,4229,119,17,9673,6129,6256,3967,612,98,38907,5997,5039,5396,746,91,78458,10247,5905,4620,515,88,35909,4000,4419,4576,716,90,46629,4045,2435,3266,476,8,7770,5902
6315,4553,198,104,45550,9602,5156,5251,991,95,91028,8874,7192,5560,235,132,55756,2831,4920,5905,1900,105,44882,4824,3182,4494,384,20,10756,6129,7505,4903,1548,109,47801,7099,5305,5603,953,96,82317,10574,6552,5006,901,100,44034,4211,4683,4857,97,96,50256,4045,2831,3452,662,9,9195,5990
6653,4794,439,111,49868,10122,5624,5589,1324,106,102495,9269,7594,5807,482,139,59782,2895,5178,6126,246,111,48632,5517,3439,4801,681,24,11369,6315,7782,5089,184,113,51037,7744,5410,5815,410,100,83270,11194,7032,5318,1213,109,48756,4293,5142,5270,505,108,55930,4556,3216,3658,338,11,9200,6190
