blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,114,93,0,505,5,0,236,101,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,194,61
123,521,21,0,466,65,400,601,101,4,5000,18,123,561,61,2,219,35,100,531,31,0,184,111,25,528,28,0,672,292,215,598,98,4,736,143,325,601,101,4,2526,666,276,600,100,5,465,53,37,521,21,0,382,101,37,583,83,0,781,121
833,776,276,8,2143,735,456,723,223,4,5000,18,690,802,302,9,1154,706,448,801,301,8,2584,253,249,688,63,1,1147,1061,768,846,346,11,2782,534,731,969,469,12,6703,1375,924,913,413,14,2205,244,397,1162,662,7,1793,163,397,993,493,3,1994,187
1324,1053,553,17,3905,1410,1166,1192,692,20,35411,297,1276,1063,13,15,2320,1242,905,1099,599,19,4259,452,644,886,261,4,2057,1442,1293,1030,530,14,4220,1320,881,1202,702,16,10754,1997,1386,1195,695,23,6066,291,860,1569,1069,21,4475,262,829,1227,727,3,2455,198
1694,1819,194,23,6505,1520,1574,1864,-136,25,41341,404,1924,1363,13,26,4714,1786,1245,1401,901,26,6051,692,984,1125,500,7,2842,1737,1631,1222,222,18,5070,1679,1090,1415,15,20,15140,3100,2125,1537,1037,34,9286,834,1200,1894,1394,29,6408,262,1169,1442,942,3,3240,287
2641,2509,884,39,12655,2138,1905,2365,365,30,71722,1008,2435,1715,365,31,6902,2309,1654,1718,1218,37,8048,931,1208,1281,131,8,3031,2138,1999,1443,143,24,6670,3038,1460,1699,299,28,21309,4633,2586,1726,-44,38,11546,1590,1424,2164,89,38,8312,266,1394,1656,1156,3,4531,415
3320,3300,1675,52,20836,3243,2174,2577,102,34,76722,1008,3018,2015,265,42,9927,2549,2117,2053,1553,47,10248,1055,1276,1722,222,8,3622,2416,2061,1565,265,24,7201,4224,2172,2049,649,40,30844,5258,3200,2052,157,51,14794,1604,1975,2559,484,54,13673,495,1636,1795,145,3,4700,479
3443,3464,239,54,22655,3606,2479,2874,399,38,82272,1181,3636,2390,640,54,12328,3131,2790,2736,2236,58,16123,2328,1673,2056,556,12,6852,3565,2709,1931,631,35,10296,5005,2309,2186,1,41,33922,5777,3848,2440,545,64,18027,1679,2287,2964,889,62,18250,1267,1886,2172,82,4,7360,1873
3818,3908,683,61,26072,4935,2911,3222,742,47,103064,2478,3887,2585,835,56,14579,4149,2790,2859,109,58,16123,2328,1738,2220,720,12,7856,4829,2709,2054,104,35,11837,6257,2661,2430,245,45,35773,7174,4254,2682,787,71,20340,2058,2778,3275,175,73,21540,1308,1948,2372,207,4,7969,2189
4614,4319,1094,75,31476,5314,3835,3866,1386,60,115692,3018,3950,3045,445,56,15281,4997,3102,3321,571,60,17759,3530,2268,2822,547,12,8981,5437,2948,2275,325,38,13695,6543,2917,2737,552,49,42466,8083,4613,3604,79,78,24402,3246,2832,3506,256,73,22888,2207,2122,2826,661,4,9098,3011
5400,4904,1679,83,36954,6157,4168,4516,2036,60,123879,3196,4453,3743,1143,66,21504,5732,3504,3603,853,66,20048,3920,2789,3490,1205,21,11843,5838,3102,2454,204,41,14668,7692,3071,2905,105,50,44564,9800,4951,3779,254,82,27873,3736,3693,3913,663,87,28478,2379,2122,2966,151,4,9239,3011
6048,5490,265,96,45550,6636,4543,4991,2506,65,129173,3886,4775,4105,15,72,24492,7139,3968,3897,1147,72,23580,4647,2866,3671,136,21,12748,6228,3102,2576,326,41,16756,9067,3332,3215,415,50,48103,10186,6127,4740,1215,103,39282,3752,4303,4411,1161,100,36427,2472,2266,3309,489,5,9868,3119
6601,6405,1180,106,51558,6846,4704,5229,94,69,160390,5685,5272,4726,636,82,29540,7422,3998,4083,108,73,23924,5031,3196,3995,455,24,14037,6942,3102,2698,148,41,17695,10275,3793,3628,828,58,55037,12203,6263,4863,-112,103,39363,3752,4705,5348,873,106,41046,2704,2570,3837,1017,7,13023,3303
7352,6901,176,117,57764,7910,4945,5471,336,73,165665,5904,5828,4963,873,88,34863,8504,4358,4365,390,79,27426,6083,3215,4135,595,24,14037,8296,3595,3054,504,51,23334,11787,4497,4023,1223,66,61743,13162,6972,5464,489,118,52215,5110,5137,6137,1657,118,48754,3304,3092,4145,1325,7,14131,3303
7352,7084,359,117,59628,10143,5641,6137,1002,81,175894,6539,6403,5393,1303,99,42235,8917,4990,5068,1093,88,32443,6204,3762,4505,965,26,15641,8446,4243,3435,385,62,30688,11872,4657,4195,95,70,65854,14567,7220,5733,-92,123,54980,5436,5338,6273,403,119,52554,3817,3092,4285,75,7,16789,3982
7779,7318,593,124,64035,10143,6362,6461,141,93,197428,6572,6679,5620,280,105,45560,9409,5240,5397,317,95,34891,6427,4012,4777,372,28,16303,8518,4834,3853,798,75,37935,11986,5291,4601,496,79,76299,15048,7806,6411,586,134,62901,5730,5939,6776,606,134,62026,3835,3357,4481,271,7,17067,4038
7981,7771,1046,124,66329,12122,6736,7049,-16,94,199005,8507,6741,5764,424,106,48311,11771,5802,5898,813,107,41941,7221,4454,4990,580,32,18854,9851,5792,4607,1552,90,49522,12149,5916,5312,1207,87,87248,17575,8794,6967,1142,139,68587,7221,6142,7044,874,135,63459,5341,3606,4746,536,7,19302,5854
7981,7893,468,124,66484,12140,6979,7232,167,94,202473,8557,7505,6256,916,117,57980,12435,6230,6229,1144,115,48203,7814,4510,5130,21,32,19326,11131,6027,4927,1872,92,54968,14052,6310,5605,265,95,97937,17927,8862,7134,4,141,70242,7221,7000,7802,742,151,73611,5621,3727,4901,177,8,19305,5854
8000,8016,65,124,67497,14899,7598,7801,736,103,237607,8974,8163,6762,802,131,64993,14199,6494,6443,558,120,50677,8620,4724,5396,286,35,22761,12361,6219,5127,152,96,58914,15084,6451,5877,537,96,103257,19134,9740,7643,513,159,81329,7221,7485,8176,1116,160,81460,6586,4167,5217,492,12,23702,6326
8159,8146,196,125,70578,15285,8090,8076,1011,112,247804,9347,8432,6920,410,133,66924,14332,6968,6864,979,133,61608,8915,4975,5571,381,36,22814,12723,6251,5387,412,96,59446,15084,6725,6243,903,100,108582,20099,9759,7929,-201,161,82435,7221,7788,8487,302,168,90992,6844,4252,5407,242,12,24494,6326
8605,8643,693,125,72458,18624,8710,8479,1414,116,253389,10194,9162,7623,1113,146,79542,14464,7256,7279,1394,143,69688,9703,5229,5797,602,37,23314,13159,6314,5510,535,96,60137,15084,7124,6535,1195,107,122407,20825,10065,8168,38,168,91472,9351,8168,8920,730,179,101922,7089,4584,5599,434,13,27140,6428
9338,9080,280,134,78780,18832,9310,8823,18,124,288625,11302,11255,8674,2159,158,89803,14502,7953,7906,546,155,79058,10408,5376,6004,59,37,24051,14937,6436,5682,107,96,60624,16635,7310,6721,-134,108,125335,22242,10492,8493,363,176,97524,9351,8577,9591,1401,188,112141,7356,5166,5824,654,14,28134,6453
9491,9313,508,139,82895,19006,9470,9078,263,129,289354,11302,11579,8895,395,165,92818,14585,8235,8244,59,163,84374,10453,6012,6216,266,41,27532,15345,7216,6040,465,106,71126,16749,7858,7028,168,117,137823,23200,11349,8924,359,192,124716,9458,9202,10037,398,202,122701,7490,5181,5999,315,15,28927,6473
9545,9449,244,140,84776,22554,9641,9265,445,130,290054,12898,12185,9468,968,172,100879,17802,8704,8696,511,163,87380,12755,6423,6461,511,41,28298,17649,8070,6413,838,108,75573,19053,8512,7424,564,117,140691,26048,11746,10027,1462,193,128010,10762,9890,11652,2012,209,131246,9488,6075,6608,913,17,30020,6846
9545,9576,372,140,84776,22554,10402,9775,130,138,293655,13628,12564,10115,715,172,105517,18135,8841,8898,413,167,92739,13158,6512,6601,216,41,28848,18771,8070,6536,86,108,78589,20854,8888,7647,-113,121,147778,27874,11965,10244,-36,198,132354,11008,10032,11844,304,213,141914,9503,6104,6748,364,17,31105,8735
10464,10029,479,142,86226,23319,11862,10407,762,143,298450,14539,14571,12355,2956,190,132172,21249,10264,9486,251,168,102743,13746,7857,7201,816,41,30637,19827,8380,6832,382,114,83414,20854,8888,7769,9,121,147778,28390,11965,10366,86,198,135293,13044,10032,12017,477,214,145802,11657,6554,6917,532,19,31775,8735
11022,10443,93,151,91241,23689,11893,10552,-17,145,298663,14539,14980,12625,1060,197,140296,21373,11048,10060,825,181,116079,13824,7945,7397,1002,43,30641,19966,9039,7195,744,122,93543,21296,9438,8020,260,126,152050,28929,12498,10822,542,209,145263,13044,10586,12540,1000,229,159533,11731,6653,7057,672,19,31775,8735
11495,10993,644,155,99666,27316,12499,11120,546,146,299689,16341,15435,13679,2115,207,158464,24553,11685,10667,1432,189,128553,14587,8644,7896,1496,44,31814,22583,9196,7338,888,123,96236,23368,9507,8157,397,127,152051,31525,12510,10995,-35,210,150004,13759,10742,12829,590,234,166609,12866,6888,7198,813,19,35419,10825
11999,11376,327,162,104983,28383,13328,11540,115,158,350125,17062,16100,14451,101,210,166386,28026,13006,11154,295,194,137546,15670,9057,8232,17,44,32721,23612,10549,8932,2482,137,109223,23764,9755,8489,294,130,154947,33583,13092,11242,212,210,153085,16010,11430,13438,1198,236,171427,14622,7946,7534,714,23,40316,10825
12924,12071,1022,172,112181,29826,13901,11970,546,158,352089,18482,16710,15261,911,214,177353,29526,13950,12273,1413,210,164366,17269,9874,8683,468,45,35817,23976,11189,9313,138,148,119341,24668,10159,8721,526,134,159144,36644,13433,11482,453,213,158514,18652,12009,13833,93,246,185557,16400,7946,7674,140,23,40519,13128
13496,12294,1244,174,117340,29846,14344,12257,833,161,356368,20255,16920,15756,591,214,179873,32972,14442,12810,1950,212,171390,18484,10393,8934,720,45,36534,26012,11878,9508,333,148,120010,26001,10159,8766,571,134,159144,36644,13853,11527,498,213,159271,18652,13068,15028,568,246,188314,19777,7946,7726,191,23,40519,13128
