blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
123,521,21,0,122,0,510,686,186,7,4243,753,215,594,94,4,795,193,75,542,42,1,804,66,75,523,23,0,422,46,185,584,84,3,325,0,325,601,101,4,3438,801,276,594,94,4,1240,46,113,563,63,2,301,86,113,563,63,0,164,82
738,769,269,7,1314,109,731,886,386,12,8647,1286,802,861,361,10,1486,524,312,776,276,7,2175,686,312,657,157,0,915,799,676,881,381,13,2047,111,836,982,482,16,11844,1582,863,914,414,13,3284,208,375,831,331,10,1960,638,375,797,297,0,548,582
1416,1088,588,18,3704,443,904,1523,113,12,9319,1796,1446,1135,635,20,5769,776,751,1633,33,19,4084,1537,812,1002,502,4,3173,1133,1477,1337,837,30,6506,567,959,1110,610,16,12088,1905,1267,1496,996,22,6645,733,476,1070,220,13,2832,1244,457,957,107,0,703,1304
2064,1448,948,29,7614,479,1541,1992,582,28,17875,2696,2094,1517,217,33,9331,994,827,1769,169,20,4873,1759,889,1137,112,4,3586,1584,1692,1536,186,34,7216,685,1436,1483,983,28,17402,2872,1791,1823,98,32,9913,803,1209,1515,665,29,5747,1696,1190,1131,281,0,1205,1348
2681,1728,1228,35,10888,602,2037,2405,995,35,25633,3061,2680,1785,185,42,12657,1016,1485,2419,819,30,7896,2529,1021,1292,267,5,4618,3015,2368,1862,512,45,10936,1727,1524,1905,80,31,18707,3447,2477,2191,461,43,14113,891,1372,1775,175,34,8207,2703,1353,1421,571,0,1876,1795
3049,1983,1333,43,13038,2015,2253,2573,1163,39,32076,4015,3233,2059,459,51,16083,1125,1636,2632,182,35,8867,2529,1351,1447,422,6,6591,3103,3052,2667,1317,58,18397,2364,1908,2383,558,35,21974,4557,3030,2511,781,55,18307,1005,2088,2188,588,48,11102,2731,1548,1555,155,0,1923,2124
3544,2300,415,51,14457,2183,2724,2961,1551,48,36798,5140,3820,2381,781,60,19540,1571,1993,2943,493,46,12681,3661,1739,1693,668,9,7737,4288,3424,2943,143,64,21236,2411,2533,2766,941,47,35153,5482,3648,2853,1123,65,22720,1279,2468,2820,1215,54,14949,3946,1867,1922,522,0,2265,2705
4489,2969,1084,62,17605,4032,3139,3293,1883,58,49674,5937,4529,2779,179,74,25482,1577,2106,3108,258,48,12799,3661,1852,1848,348,10,8064,4288,4132,3347,547,77,29164,4438,2561,2889,1064,47,37718,5686,4240,3218,413,77,27230,1337,2784,3090,460,63,18015,3946,2091,2096,46,0,2961,2714
