blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,505,5,0,98,133,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,182,0,0,516,16,0,133,98,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,182
123,573,73,2,1056,975,325,606,106,4,3607,994,246,594,94,4,545,148,0,521,21,0,482,797,61,583,83,0,882,370,185,562,62,0,1652,793,300,586,86,4,5054,944,215,541,41,1,552,185,145,1018,518,4,1805,628,145,682,182,2,499,773
522,779,279,7,2209,1494,736,889,384,13,7525,1576,676,848,348,12,2428,575,343,1355,855,7,1863,1249,559,1072,272,1,2063,1078,924,893,393,11,3799,901,836,982,482,16,11555,1815,924,881,381,11,2337,671,451,1579,1079,11,4390,1291,389,943,68,2,817,1347
1323,1091,591,17,4161,1897,1158,1286,781,22,14313,2466,1477,1201,701,24,4753,852,1024,1971,1471,16,11144,1540,716,1361,311,1,2713,1216,1324,1174,674,18,5784,1160,1138,1255,755,24,15380,3075,1416,1176,676,21,4528,705,771,1867,492,18,6418,1736,710,1140,265,5,1560,2122
2062,1349,849,24,6781,2427,1260,1783,58,22,16172,3520,1886,1565,265,32,6461,1559,1088,2468,68,16,11551,1540,823,2081,181,1,3233,1667,1757,1484,984,26,7662,1558,1365,1463,313,28,20935,3692,1813,1711,111,23,6314,1456,941,2372,297,22,7847,2374,879,1350,75,5,1685,2415
2449,1622,1122,30,9621,3059,1865,2157,432,34,22725,4518,2534,1878,578,41,9939,2012,1530,2822,422,30,17826,1607,1141,2255,355,1,3841,1741,2292,1740,1240,33,10856,1826,1919,1857,707,38,29051,5023,2126,1925,325,28,8521,2651,1264,2670,595,32,8872,2374,1203,1554,274,8,2224,2652
2816,2013,63,37,11603,3681,1999,2579,164,34,24989,4846,3087,2198,113,53,13956,2296,1992,3199,799,42,30234,1723,1519,2465,560,2,4993,1757,2783,1989,39,41,13720,2423,2526,2195,1045,49,38353,6275,2341,2126,176,33,9922,2724,1716,3075,1000,46,11379,2629,1654,1796,516,11,2966,3254
3399,2233,283,43,13999,5055,2562,3090,670,45,34191,5710,3690,2808,598,63,17272,2585,2387,3653,1253,53,34095,2012,1914,2767,862,2,6619,1757,3310,2367,417,47,21299,3437,2664,2371,571,52,42447,7317,2881,2435,485,41,14482,3878,2018,3295,1220,51,13888,3138,1956,1931,176,11,2966,4107
3861,2489,539,50,16852,5132,3145,3612,1192,53,44822,6973,4253,3329,269,69,20535,4340,2556,3880,280,59,36066,2047,2083,2946,41,2,7401,1915,3861,2747,97,60,25146,3525,3196,3021,786,60,50544,8406,3178,2721,296,42,15522,4117,2205,3502,227,56,14785,3169,2143,2086,331,12,3336,4107
4468,2988,1038,55,20221,6617,3606,3955,1535,57,49193,9012,4867,3610,475,79,25236,5041,3031,4264,664,71,40660,3530,2496,3146,241,2,7818,2397,4926,3766,1116,76,33911,5629,3444,3242,157,64,55278,10183,3860,3100,670,57,21167,5033,2660,4021,746,67,19084,3622,2598,2993,1238,13,4341,4847
