blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,20,500,0,0,0,0,0,500,0,0,0,0,0,500,50,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
61,542,42,1,229,114,325,601,101,4,3145,860,215,602,102,4,823,39,113,563,63,2,527,55,153,563,63,0,67,86,215,598,98,4,582,18,325,601,151,4,5000,0,246,598,98,4,971,120,131,598,98,4,882,8,131,523,23,0,56,67
738,842,342,11,2013,629,710,953,453,12,11752,1999,919,1341,841,14,3408,81,556,769,269,7,1632,385,422,861,361,0,427,172,924,941,441,15,3355,398,325,723,-27,4,5230,551,893,930,430,14,2568,479,337,818,318,10,2524,375,399,683,183,1,361,233
1386,1218,718,23,3917,1223,1236,1552,1052,20,18148,3404,1287,1577,57,19,5720,1185,1025,1783,1283,11,3772,923,854,1479,979,1,1093,1089,1324,1221,721,23,5452,926,878,1092,292,16,30630,1402,1651,1524,1024,24,6512,1383,632,1092,592,16,4963,1128,632,913,63,4,2292,1255
2033,1582,1082,34,6571,1464,1389,1844,319,25,20178,4486,1835,1988,468,28,9852,1478,1025,2016,191,11,3772,1097,951,1948,498,1,1503,1399,1971,1567,317,34,9773,1489,1129,1389,189,20,36042,1757,2075,2128,628,32,8896,2190,1004,1382,282,23,5597,1128,896,1199,344,6,3365,2211
2219,1768,218,37,7227,2094,1435,2041,116,25,21792,5064,2619,2435,915,41,15147,1646,1701,2341,516,22,6848,1322,1026,2442,192,1,2011,2066,2273,2339,114,37,11961,2148,1465,1683,483,26,76339,1965,2507,2413,488,39,10875,2830,1743,1673,573,33,10140,1147,896,1339,134,6,3451,2215
3203,2188,638,51,11010,2486,2111,2556,621,41,28746,5874,2921,3010,1490,44,18297,1655,2461,2940,1115,32,11382,2487,1420,2867,617,1,2480,2253,2549,2586,361,43,14150,2401,1522,2405,505,26,76525,1965,2784,2639,364,45,12691,4155,1918,1795,345,33,10567,2256,1085,1628,423,6,3967,2981
3851,2649,149,64,17719,3142,2203,2724,84,42,30159,6480,3354,3312,162,52,21551,1694,2817,3404,204,34,12679,3489,1558,3057,52,2,2668,2601,3016,2857,627,53,17141,2834,2040,2813,908,35,86623,3059,3370,2942,667,53,16164,4226,2568,2713,1263,49,15782,2691,1559,1953,748,9,5747,3133
4694,3368,868,79,25833,3276,2554,3609,969,46,37755,8370,4001,3683,533,64,26839,2285,3189,3683,483,40,14957,3489,1835,3562,552,3,4816,3532,3293,3085,105,59,20284,3071,2921,3331,626,47,112726,4065,4084,3786,1511,64,20572,5477,2606,2944,619,50,17930,3652,1596,2175,95,9,6456,3745
5155,3888,38,89,31403,3774,2748,3832,42,50,43837,9246,4633,4328,378,78,34979,3244,3241,3805,55,40,16293,4594,2029,3893,433,3,5099,4135,3999,3445,465,73,25834,3114,3052,3754,99,47,112810,4718,4524,4504,179,72,22737,5650,2786,3292,317,50,19004,4751,2095,2780,695,13,7858,4387
5687,4640,790,95,35697,4350,3730,4459,669,68,59498,10769,4835,4789,839,79,36524,4322,4041,4241,491,55,22389,5067,2173,4188,328,3,5532,4835,4213,3823,493,77,30245,4655,3808,4124,469,59,154174,5115,5049,4893,93,82,28104,6111,3032,3477,502,53,21572,5635,2157,2914,304,13,7858,5228
6334,5099,1249,107,40954,4746,4222,4724,934,76,71194,11934,5583,5418,1468,94,46132,4813,4683,5375,425,66,29130,5927,2630,4966,1106,3,7509,5315,4898,4261,931,92,40674,5286,4234,4566,911,63,162131,5279,5573,5145,344,89,30572,6964,3132,3620,145,54,22457,6747,2359,3070,90,14,9234,6436
7089,5655,5,118,50864,5200,4440,4952,412,80,76467,13646,5920,5688,288,102,50512,5781,5267,5876,551,71,33157,6864,2658,5106,446,3,8265,6263,5136,4687,1347,99,44037,5514,4507,4997,1342,67,167852,6049,5803,5439,634,96,34618,8996,3777,4149,74,67,30418,8003,2597,3286,301,16,10064,6712
8043,6913,1263,127,59394,7389,4890,5290,750,88,85813,14465,6432,6295,895,113,57132,6117,5831,6445,1120,80,40437,7890,3021,5337,672,4,9205,7026,6069,5459,869,110,51776,7380,4725,5219,-36,71,172948,6049,6244,5800,145,108,38413,9291,4302,4492,417,76,35904,9245,3467,3681,696,18,10890,7548
8043,7035,90,127,59743,7389,5411,5615,175,97,95274,14969,6859,6689,1284,122,64084,7179,5831,6567,142,80,41714,8670,3292,5507,442,4,9771,9257,6501,5763,523,117,56076,7415,5825,6086,831,87,224344,6271,6892,6181,526,119,46589,12361,4840,5285,585,80,38994,9548,3505,3856,341,19,11202,8489
9452,8191,1246,143,78736,9785,6267,6352,912,105,110007,16780,8257,7548,953,137,74301,8070,6738,8352,1922,89,51526,9359,3638,5798,233,4,9771,9257,7054,6446,1206,129,66808,9023,5863,6308,618,87,224482,8420,7673,7055,900,125,49002,13226,5785,5741,166,85,43853,11217,3950,4259,344,24,12342,9140
9452,8313,143,143,78736,9785,6604,6878,333,110,111426,17109,8966,8003,383,152,85960,8414,7229,8843,138,100,60505,10622,3972,6007,442,4,10497,10220,7205,6704,714,132,69166,9776,6014,6535,845,87,224609,8730,8320,7827,747,138,58370,13688,5936,6123,548,90,48546,11909,4026,4499,84,24,13181,10777
10161,8876,6,157,94666,12153,6824,7145,600,114,124383,18059,10278,8815,1195,164,98666,8860,7601,9361,656,107,69004,12524,4191,6432,857,7,11362,11302,7447,7426,1436,132,71487,11079,6672,6818,13,91,229823,9966,9662,8587,1507,149,67443,15472,6609,6603,1028,104,57894,12682,4328,4690,200,24,13880,11255
10781,9656,786,158,101385,12523,6886,7289,744,115,126593,20082,11301,10047,2427,175,105733,10607,7739,9563,468,111,73623,12875,4297,6607,227,8,11407,12992,7696,8136,56,132,77131,12673,7360,7499,689,97,234811,10423,9981,9316,986,155,69949,15591,6887,6927,52,105,65017,14598,4739,5038,548,25,16212,12752
11387,10494,124,172,115771,12643,7976,7825,1280,132,151107,21023,11561,10324,204,182,108874,10607,7908,9777,608,113,78038,14614,4678,7123,738,10,12010,12992,8410,8546,466,142,84334,12673,8059,7832,172,105,279837,10666,12143,10057,537,168,81602,18701,7319,7245,370,113,69368,14598,5180,5390,490,29,17340,12752
