blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,177,898,0,510,10,0,262,663,0,500,0,0,312,0,0,500,0,0,657,700,0,500,0,0,105,700,23,647,147,0,672,126,23,1022,522,0,464,226,16,856,356,0,418,703,23,1143,643,0,848,182,23,587,87,0,559,276
185,584,84,3,732,1386,325,611,111,4,3706,1361,185,581,81,3,856,0,113,584,84,3,1423,700,113,523,23,0,281,700,209,688,188,0,1160,465,23,1063,188,0,2177,764,232,917,67,2,548,712,155,1228,98,3,1343,182,155,611,111,0,559,388
614,776,276,7,1515,1847,836,993,493,16,11124,2038,833,920,420,14,3539,691,208,1470,95,4,2916,1580,270,763,113,0,682,1521,948,1060,560,12,4137,740,699,1449,574,12,10674,1958,843,1298,448,12,2313,1420,260,1950,-105,3,2973,1055,245,911,186,1,1085,1181
1453,1253,753,25,4077,1994,1239,1285,785,24,16787,3017,1477,1247,-38,27,6974,729,566,2058,683,11,5341,2054,655,1150,100,3,1413,2288,1009,1203,103,13,4267,785,1053,1727,52,20,14498,2804,1208,1643,793,19,4096,1748,685,2547,492,12,7098,1528,483,1170,445,4,1912,1458
1539,1525,75,25,4953,2797,1705,1958,98,31,19046,3116,2001,1536,76,35,10045,810,1200,2514,1139,27,9824,2064,1013,1368,318,5,2645,2892,1819,1774,174,22,7296,1972,1355,2020,345,28,17846,3049,1764,1865,115,25,6340,1885,987,2865,-140,20,9530,1646,785,1367,642,5,2519,1591
1915,1739,289,30,6855,3385,1999,2197,337,36,25393,3808,2564,1843,383,43,13477,1562,1392,2744,64,32,12221,2970,1205,1523,73,6,3264,3718,2280,2036,436,30,10349,2710,1630,2340,15,29,18575,3105,2290,2034,284,27,8848,2880,1521,3995,990,34,15444,2230,1381,1725,1000,7,4345,2476
2470,2074,624,39,8677,3548,2210,2437,277,40,32459,4282,3116,2116,-179,53,18377,1571,1843,3170,490,47,16028,2980,1656,1766,316,9,4136,3735,2372,2180,130,31,10727,3205,2001,2666,341,37,29351,4328,2765,2322,62,37,11454,3627,1521,4117,-38,34,15444,2332,1550,1899,199,9,5221,2538
3296,2461,1011,51,14636,3885,2653,2762,602,48,39524,5364,3641,2639,344,64,22828,1641,2252,3745,465,53,19344,4126,1880,2119,369,10,4524,5122,2898,2469,69,37,12571,4000,2750,3371,1046,48,37952,5504,3075,2591,331,43,13653,3652,2212,4772,617,47,21584,3206,2042,2199,24,11,6702,3728
3634,2865,90,57,18290,4359,2908,3002,192,53,44589,5724,4165,2971,-14,74,27342,2636,2595,4138,553,65,22413,4337,2285,2368,618,13,6243,5169,3513,2832,432,48,19562,4109,3129,3656,556,56,45157,6625,3601,3086,821,57,19884,4298,2582,4958,53,50,26283,3241,2292,2424,249,13,8305,4047
4190,3193,418,65,21132,4770,3610,3950,1140,62,52728,7177,4676,3422,437,80,30641,3966,2816,4649,619,70,24789,5436,2693,2530,780,14,6706,5758,3659,2954,554,48,21184,4164,3542,3959,854,65,60235,8101,3864,3425,545,61,22475,5644,2987,5707,802,59,31188,3965,2605,2658,83,14,10422,5587
4892,3848,33,75,27637,6288,3827,4248,188,64,57822,8530,5013,3670,45,88,33827,4337,3211,5211,1181,82,32592,5694,3088,2941,1191,16,8501,5790,4240,3477,227,52,25425,5876,4138,4822,1717,73,69389,9615,4457,3783,898,73,27420,5837,3576,6029,1119,71,36907,4066,2853,2814,239,14,10593,5880
5540,4249,434,87,33064,6378,4521,4631,571,76,69309,9914,5599,4027,402,99,38677,4645,3596,5478,1448,90,37750,6100,3257,3082,32,16,9549,6833,5040,3888,638,66,32182,6111,4586,5132,252,81,75979,10643,5031,4132,1247,83,31479,6714,4117,6439,-146,84,44699,4880,3117,3053,478,16,12001,7095
6070,4556,736,97,34301,6420,4683,4931,861,79,71886,9945,6152,4254,629,106,42132,5588,4185,5796,1766,102,45340,6661,3468,3243,193,17,10423,8086,5410,4073,823,69,32920,6192,5047,5410,530,89,84211,11619,5536,4672,1787,95,37294,6830,4634,6736,101,94,50241,5617,3185,3193,243,16,12525,7911
6718,4987,1167,110,40665,6598,4930,5253,18,82,74091,11560,6939,4547,-203,119,47695,5817,4589,6500,270,112,51400,7390,3856,3633,8,20,13602,8552,6180,4445,100,80,37450,6322,5189,5645,765,90,86980,13517,5999,5241,231,103,41938,6838,5161,7080,445,103,57974,6105,3185,3334,384,16,12761,8963
7597,5412,1592,126,49479,6775,5570,5595,360,90,83529,12070,7216,4728,-22,123,49696,7406,5077,6884,649,123,58362,7390,4048,3844,209,22,13726,8552,6742,4791,446,91,44743,6878,5592,5887,1007,98,93391,14340,6835,5997,982,113,47848,7705,5601,7370,260,109,64627,6966,3957,3708,758,17,13819,9707
7873,5630,1810,131,54863,8917,5864,6990,-145,93,87672,13919,7606,5058,308,131,52999,7406,5248,7086,501,123,59239,8932,4307,4094,139,23,13965,10189,7691,5296,76,95,46172,8494,6002,6444,189,98,97382,15433,7535,6831,1816,121,54557,8067,6011,8051,-259,113,67318,7957,4445,4015,165,18,15129,10572
8374,6031,586,142,62855,9272,6098,7268,128,98,94247,16329,7668,5201,-199,132,55484,9057,5516,7356,771,131,67232,10437,4552,4286,326,25,14147,11922,8887,5930,710,101,54073,9866,7039,7404,1149,109,111981,17634,8237,7695,2679,128,59910,8509,6983,9111,801,130,82018,8214,5006,4436,582,19,15608,10572
8788,6445,225,152,66715,11446,6851,7650,510,106,103699,16425,8288,5695,245,144,62953,9124,6060,8142,1552,144,76720,10456,4955,4646,686,26,15213,11922,9673,6651,1431,115,66561,10858,7778,8186,156,118,121366,18450,8645,8059,44,128,62060,10234,7510,9867,1557,132,88158,8371,5006,4677,247,19,15608,10657
8858,6572,352,152,66877,12041,7303,8442,1292,112,112258,18798,8558,5903,448,145,64206,9635,6399,8430,1830,147,79991,11474,5293,4866,901,27,15825,13275,9673,6773,328,115,68165,12921,8223,8474,444,124,123092,18598,8645,8201,186,128,66317,11686,7510,9990,1680,132,93824,9558,5006,4827,397,19,16109,11660
9093,7195,125,152,71353,12312,7660,8789,205,116,116639,19080,9229,6992,52,151,71124,10137,7212,9240,490,157,92066,11961,5645,5257,317,27,16483,13329,10473,7251,806,132,79104,13058,8591,8741,222,131,128055,20072,8860,8407,392,133,73839,13355,8165,10463,403,147,109175,10185,5006,4968,63,19,16309,13371
10016,8021,551,168,83391,12619,8412,9148,558,125,130419,21042,9584,7445,500,152,73004,10232,7855,9648,893,166,100289,11961,5989,5512,567,28,16934,14745,10844,7574,1129,139,85501,15451,8814,8939,419,135,136979,22998,9664,8919,904,147,83078,13530,8644,10735,666,155,116648,11483,5006,5113,208,19,16595,13995
10362,8237,762,174,93361,12897,8913,9479,889,129,133718,21042,10069,7748,338,158,77829,10252,8323,10149,1385,182,114305,12096,6226,5653,233,28,17259,15270,10844,7696,51,139,85501,15451,9059,9179,659,139,146056,24310,10076,9104,1089,148,84920,13994,9100,11161,1091,168,124223,11599,5006,5253,199,19,16595,14630
10764,9060,1585,174,99170,14093,9315,10030,1440,129,142123,23498,11089,8305,895,163,83971,11118,8495,10352,112,182,115337,13919,6779,6468,1048,28,18485,16953,10906,7819,174,139,85972,17280,9328,9520,226,142,147892,28074,10283,9271,1256,148,87258,14991,9332,11633,-37,168,126810,13491,5069,5399,344,19,16612,16515
11697,9554,349,178,102467,15853,10678,10647,-233,141,154338,24375,12150,9301,766,163,89975,11118,9727,11081,841,191,126191,16073,8011,7082,282,29,19905,19764,11028,8261,616,139,86873,18863,9803,9881,587,150,163177,29447,10377,9430,166,148,90300,19560,9993,12077,407,180,139271,15675,5249,5577,447,19,17245,18569
12181,10511,1307,180,107717,17129,11598,10963,84,149,167816,25890,13204,9912,212,178,100943,11326,10671,11726,161,200,143648,16095,8396,7372,422,29,19905,19764,11338,8515,245,143,90506,19512,10076,10089,344,155,167892,33238,10377,9553,288,148,90300,19749,10220,12359,-110,185,144690,15715,5801,5738,208,20,17539,18637
12670,11340,1035,183,117618,18822,11862,11289,-141,150,172861,28260,13511,10460,760,184,110009,11356,11337,12590,1021,214,165423,16700,9117,7854,905,30,21116,20868,11986,9517,1247,155,105086,19913,10138,10261,516,155,168423,38294,10652,9852,588,148,95119,22002,10878,12906,436,198,156999,17191,5922,5947,417,20,19095,19783
13172,11860,1555,195,131687,19493,12162,11601,172,154,178187,28343,13663,10649,949,184,111140,11356,11708,13119,1550,229,191188,17179,9345,8062,1112,30,21624,21583,12357,9834,389,162,111794,20743,10392,10493,749,159,173153,38652,11205,10225,960,155,102954,22065,10994,13104,-15,202,163933,17358,6049,6087,557,20,19095,20336
13458,12137,707,199,134626,19493,12170,11790,361,154,178967,28343,14370,11170,1471,197,126496,11450,12111,13508,1938,240,210987,17399,9467,8218,363,31,21625,21740,13047,10257,308,175,120141,21521,10407,10637,92,159,173161,38652,11862,10675,1410,166,111288,22174,11678,13627,503,217,178665,17682,6065,6268,159,21,19096,20336
14285,12882,1453,213,145861,20356,12505,12154,724,154,182085,29546,14963,11766,2061,203,132432,11468,13103,14451,2882,259,237129,19072,10003,8672,812,32,22258,22524,13357,10533,583,180,125007,24300,10423,10759,215,159,173208,38880,11920,10797,443,166,112703,23354,12152,14017,887,227,187763,18170,6242,6414,304,21,19098,21178
15077,13931,2501,218,159569,24571,13319,13083,1653,158,193871,31259,15660,12411,2706,212,143295,11468,13909,15514,3939,268,254821,19283,10950,9265,1405,32,24193,24966,13432,10683,733,182,127097,26704,10841,10914,370,161,175664,44474,12105,10920,565,166,115014,27026,12601,14460,381,241,204320,19935,6473,6554,444,21,19539,24338
15077,13951,2522,218,159569,25816,13319,13103,1674,158,193871,31259,15660,12431,2726,212,143595,12743,13909,15584,4010,268,255325,19283,10950,9288,1428,32,24193,24966,13432,10704,754,182,127097,26704,10841,10935,390,161,175664,44474,12105,10940,586,166,115014,27026,12601,14480,401,241,205840,20739,6473,6578,468,21,19539,24338
