blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,0,0,0,500,0,0,0,0
61,521,21,0,811,264,325,601,101,4,3302,740,276,587,87,4,919,154,113,521,21,0,78,0,113,523,23,0,0,0,185,584,84,3,477,372,355,616,111,5,2757,621,200,541,41,1,430,141,128,599,94,4,845,0,143,523,23,0,401,0
553,767,267,6,1978,563,799,1339,839,12,7912,1734,738,833,333,11,2606,787,319,762,262,7,2119,1090,319,692,192,2,1155,981,833,836,336,8,1753,372,919,984,479,17,8873,1444,915,841,341,12,3491,919,542,1561,1056,12,4346,1095,557,1068,568,0,1848,905
1292,1088,588,15,3909,1210,1099,1640,1140,17,11780,2300,966,1103,168,13,3239,1417,556,1290,790,13,3217,1442,653,965,465,5,2437,1726,1416,1043,543,13,4449,558,1093,1358,853,18,10294,2602,1158,1304,54,13,4722,1178,542,1684,129,12,4854,1131,557,1202,302,0,1848,905
1569,1301,101,20,4533,1249,1249,1847,47,21,16505,2508,1429,1392,32,21,6561,1626,857,1593,343,23,4244,2295,1078,1148,648,8,3164,1875,2125,1445,945,27,8085,716,1216,1726,221,22,11374,2602,1835,1557,307,22,8078,1455,981,2418,863,23,9527,1450,996,1620,720,1,2801,944
2152,1642,442,32,6421,2008,1481,2390,290,25,18838,3519,1953,1614,254,27,13149,1664,1137,1853,603,25,5055,2490,1235,1358,33,8,3368,1875,2541,1677,377,32,10813,1146,1216,1848,268,22,14003,3871,2473,1965,715,31,12186,1684,1421,3117,1562,33,14347,1862,1437,1930,1030,1,4302,1296
2738,2390,1190,40,11165,2293,1874,2767,667,29,23464,3934,2397,2407,22,28,14644,2209,1542,2188,63,35,7805,2495,1422,1513,188,9,3674,1875,2663,1799,199,32,11399,2326,1735,2242,662,34,22798,4618,2750,2173,223,36,14505,2719,1667,3418,238,38,16164,2101,1437,2152,117,1,4371,1296
3080,2637,262,44,12065,2321,2605,3221,1121,45,36166,4936,3014,2742,357,38,17967,2466,1900,2477,352,42,9762,2495,1842,1779,454,13,5131,2219,3433,2179,579,44,15184,2326,2071,2489,159,42,28007,5588,3275,2440,490,42,16253,3097,2072,3737,547,49,22324,2273,1728,2351,316,1,5418,1693
3386,2870,45,50,14348,3558,2788,3343,68,45,37411,5782,3352,2964,579,44,20749,2719,2313,2896,771,56,15298,3069,2161,1928,603,14,5893,2740,4081,2710,1110,54,23459,3450,2754,3012,682,50,38427,6527,3861,2695,745,50,18952,3126,2468,4072,882,58,29280,3038,2123,2529,494,1,6004,2359
