blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,50,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
61,542,42,1,304,565,320,601,101,4,1671,474,246,598,98,4,1078,88,131,526,26,0,964,0,131,523,23,0,297,0,0,521,21,0,743,350,320,601,151,4,3627,970,276,628,128,6,1683,175,113,584,84,3,729,0,113,523,23,0,496,77
738,790,290,8,2023,945,670,874,374,12,5351,915,863,955,455,15,3246,437,412,825,325,9,3402,558,412,757,257,0,998,384,739,892,392,13,4076,807,465,818,368,8,7567,1361,676,866,366,12,4391,598,461,846,346,12,3049,601,431,777,277,0,2162,487
1027,1396,296,11,3494,1592,943,1727,877,16,7486,2072,1181,1243,143,19,4488,1504,945,1077,227,15,4992,1134,450,932,82,0,1319,1170,966,1410,35,13,5127,1468,702,1134,284,12,11858,2780,717,1316,816,12,5177,878,795,1739,219,16,4652,898,734,1294,19,0,2564,840
1551,1679,579,18,4977,2281,1441,2161,1306,29,13552,2725,1460,1484,234,23,5240,2140,1406,1442,592,26,7133,1143,789,1066,216,0,1375,1465,1337,1686,311,19,8268,2102,928,1366,516,16,14573,3671,1438,1720,1220,27,7239,1056,1238,2120,600,28,6965,981,1054,1463,188,1,2914,840
1861,1858,258,21,6530,3141,1756,2857,752,29,19265,4171,2318,1896,646,37,8462,2362,2059,2087,1237,35,11273,1615,1014,1201,351,0,1742,1671,2641,2517,1142,39,16632,3043,1270,1644,144,24,20290,4764,1714,1963,88,33,8539,1653,1482,2390,870,36,8909,1194,1298,1617,342,1,3433,849
2568,2211,611,34,9047,3780,2267,3393,1288,39,24604,4813,2594,2103,53,42,12558,2377,2425,2411,1561,40,13978,2143,1425,1825,975,0,1828,1895,2888,2723,398,43,18694,3361,1933,2068,568,37,33844,6244,2454,2322,447,45,13880,1653,1803,2690,5,44,15876,2191,1680,1872,597,1,4466,1609
2678,2463,263,34,9711,4312,2584,3878,1773,44,31145,5240,3242,2469,419,53,16569,2893,2425,2533,208,40,13978,2507,1425,1979,254,0,1926,1895,3504,3103,778,56,21353,3677,2319,2358,208,44,39058,7866,3162,2764,889,60,21249,1831,2327,3021,336,53,17592,2191,1895,2006,296,1,4826,1707
2746,2606,206,35,10174,5290,3941,5334,3229,49,39543,6300,3520,2697,212,53,18829,4300,3013,2948,23,54,21537,3672,1776,2154,429,0,2310,1906,4905,4211,1886,72,32412,5714,2655,2665,515,46,40696,7884,3268,3115,390,63,22464,2984,2760,3450,765,59,20821,3183,2358,2521,811,2,5968,1976
