blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,502,2,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
153,565,65,2,1388,471,300,586,86,4,4864,780,92,542,42,1,366,114,131,598,98,4,700,0,131,523,23,0,0,0,185,563,63,2,1489,551,355,627,127,6,4158,715,276,620,120,6,609,150,93,563,63,2,1143,0,93,523,23,0,396,68
614,743,243,5,2171,847,741,886,386,12,8768,1337,893,837,337,8,2035,1121,443,944,444,17,2557,107,443,713,213,3,932,246,863,913,413,13,5897,847,969,1031,531,19,12907,1940,738,868,368,13,3983,528,450,881,381,13,3655,319,450,678,178,1,913,248
1140,950,100,9,3315,1564,883,1095,220,16,10411,1448,1261,1006,56,11,2656,1121,795,1295,795,27,4936,810,795,929,429,5,1991,289,1262,1359,59,19,7520,1363,1119,1655,245,20,13589,2367,1355,1163,663,23,5545,668,876,1260,760,25,6570,623,846,827,327,2,1224,749
1664,1184,334,15,6071,2923,1374,1407,532,24,15303,2548,1848,1262,312,18,4434,1906,1172,1599,1099,35,6497,976,1172,1126,626,6,2921,576,2045,1951,651,27,11486,2956,1372,1897,477,26,16559,2913,2125,1498,998,34,7547,842,1231,1599,1099,35,8524,709,1200,1038,538,4,1816,879
1897,1504,654,17,8844,3617,1584,1648,423,28,18274,3018,2247,1457,32,23,6054,3017,1566,2447,1947,47,10453,1246,1536,1378,878,8,4041,990,2784,2350,425,41,15837,3016,1981,2646,1226,38,27701,3907,2624,1877,202,40,12113,1644,1455,1855,30,43,10609,1195,1425,1173,73,4,2058,1616
2081,1784,234,21,11472,4307,1622,1770,545,28,18274,3018,2728,1779,354,34,9036,3496,1566,2657,207,47,10453,1246,1610,1532,332,9,4714,990,3337,3032,1107,53,20937,3239,2194,2866,146,42,32600,4407,3147,2118,443,47,13540,2385,1940,2510,35,54,13783,1636,1909,1500,400,7,3721,1674
2308,2000,100,24,12965,5559,2207,2127,902,37,22655,4437,3016,2000,175,39,10823,3556,2005,2988,538,56,13480,1266,1782,1681,476,10,4888,1034,4198,3907,1982,65,30124,5141,2769,3196,476,51,36451,4697,3890,2585,910,55,18461,3047,2564,2898,423,66,16595,1827,1970,1650,545,8,4080,1674
2408,2123,223,24,13016,6779,2501,2350,475,41,25707,5006,3732,2351,521,49,14807,3556,2637,3995,1545,72,20124,1964,2421,2073,868,13,6419,1863,4475,4310,45,71,34801,5687,2931,3404,219,55,42402,6133,4237,2821,356,61,20452,3067,2846,3241,766,73,22177,2121,2252,1914,809,10,5189,2156
2586,2351,51,27,14857,8252,2779,2956,1076,45,29537,5745,4100,2610,80,57,17697,4967,2852,4251,46,76,21105,2848,2613,2278,1073,14,7610,2380,5087,5290,1025,81,41997,6045,3167,3656,471,59,51145,7171,4664,3312,847,67,23236,3737,3553,3948,1473,84,25843,2716,2650,2525,120,11,6197,3015
3089,2640,340,33,17828,8341,3467,3265,1385,54,36494,6841,4656,2973,443,63,20796,6343,3447,4622,417,91,28458,2979,2843,2454,149,16,7966,2523,5649,6256,1991,92,53557,7056,4196,4395,1210,75,64166,8776,5379,3723,1258,79,28166,4324,4015,4342,377,94,29825,2716,2726,2744,334,12,6205,3043
3089,2762,62,33,17828,8341,3674,3492,562,60,38552,6853,4779,3095,130,63,21954,7744,4095,4991,336,102,34716,3002,2843,2594,289,16,7966,4097,6040,6869,354,93,56170,8168,4581,5051,66,75,66523,9843,5955,4060,295,89,32289,4748,4411,5278,1313,107,37584,2716,3121,3000,590,15,8707,3078
3440,2919,219,35,18844,9917,4069,4305,1375,65,47804,8011,5326,3627,662,71,25349,9077,4766,5307,652,110,39560,3878,3233,2866,556,18,8556,4097,6499,7203,688,103,62535,8520,4679,5506,46,76,68240,11233,6086,4541,776,92,34383,6290,4974,6233,18,117,43718,2716,3506,3279,869,16,9428,3738
3811,3193,493,40,24483,10889,4132,4442,307,66,47807,8089,5728,3846,881,76,27920,9833,5207,5670,1010,120,43057,4071,3636,3161,846,22,10187,4909,7666,7850,1334,117,71934,8658,5182,5902,437,85,75135,11573,6160,4706,471,94,35877,7102,5123,6421,206,121,46496,3244,3655,3419,134,16,9474,3839
