blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
123,563,63,2,1002,92,325,601,101,4,3670,959,246,574,74,3,735,118,113,563,63,2,618,23,113,543,43,0,178,35,215,563,63,2,743,101,355,627,127,6,3944,758,276,576,76,3,831,14,37,542,42,1,690,0,37,543,43,0,436,190
522,769,269,7,2668,1010,1010,1034,534,20,13876,2164,863,949,449,15,3423,490,351,1190,690,8,1976,950,413,974,474,1,1736,717,833,906,406,12,3085,499,790,1190,690,13,8116,1758,924,973,473,14,3444,256,387,912,412,8,2765,715,263,837,37,1,781,953
1324,1141,641,18,4992,1490,1370,1641,1141,28,19364,2877,1477,1273,773,27,6142,648,600,1432,232,15,2787,950,887,1420,920,4,3162,1003,1416,1183,683,21,4580,747,1115,1498,348,21,14918,2537,1477,1321,821,25,6033,529,792,1214,14,16,4395,1139,450,1012,162,1,1048,1724
1886,1298,798,20,6008,2297,1608,1853,303,32,22266,3581,2125,1573,1073,34,8039,901,1154,1785,585,25,4473,950,1132,1555,105,4,3330,1003,1791,1389,889,26,6354,1358,1450,1804,654,29,18525,2834,2064,1677,1177,34,9194,1064,1054,1434,234,22,6205,1139,961,1300,450,7,1837,1724
2220,1710,110,27,7826,2659,2106,2407,857,38,32258,4425,2773,1931,1431,45,11753,929,1642,2226,1026,41,10056,1032,1620,1709,259,4,3559,1019,1976,1575,175,29,7617,2195,1825,2093,508,37,24836,3828,2773,2053,1553,45,12875,1204,1359,1724,524,31,9401,1139,1266,1469,614,8,1952,1895
2839,2045,445,36,11797,3970,2442,2692,1137,45,37916,5628,3325,2224,1724,55,14934,968,2024,2467,1267,47,11995,1722,1786,1904,454,4,4299,1673,2715,1931,531,40,10837,3156,1872,2215,230,37,26740,4478,3233,2388,28,55,15602,1340,1723,2102,902,43,13139,1831,1630,1724,869,8,3717,2419
3393,2342,92,47,15579,4067,2740,2979,424,49,41542,6921,3912,2565,165,65,18277,1053,2451,3042,42,53,14253,1830,1935,2193,58,4,4712,2255,3240,2290,390,51,14777,3156,2548,2620,635,49,39052,5806,3460,2687,327,61,18472,2043,2187,2863,188,49,15270,2432,2017,2028,73,8,4770,2650
4286,2875,625,62,24990,4414,3415,3513,958,63,58618,8447,4535,2953,553,77,22834,1510,2973,3340,340,63,18885,1974,1972,2347,137,4,4841,3364,3516,2497,172,56,16705,3174,2858,2970,985,53,45304,6904,4178,3394,1034,72,25085,2255,2697,3310,635,65,22092,2735,2375,2358,403,8,6561,3284
