blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,50,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
61,542,42,1,166,50,430,621,171,6,3749,814,246,607,107,5,627,89,113,584,84,3,1283,0,113,523,23,0,45,58,185,584,84,3,672,0,300,586,86,4,5159,715,185,581,81,3,319,173,131,598,98,4,452,18,131,544,44,1,359,0
553,825,325,10,2071,589,836,982,532,16,13416,2040,924,946,446,16,2121,167,187,734,159,5,2388,655,433,813,313,3,1094,674,924,958,458,18,3168,258,836,982,482,16,13238,1881,802,861,361,10,2217,544,578,1101,601,15,3217,845,578,1159,659,3,1925,745
1262,1160,660,20,3546,831,1353,1356,901,29,16389,2611,1386,1193,693,23,4120,549,863,1148,573,19,4574,714,679,1008,208,3,1537,674,1324,1228,728,26,4620,335,1343,1341,841,28,16982,2279,1477,1186,686,23,4418,1096,691,1301,246,19,4448,1124,691,1294,119,3,2295,933
1848,1485,985,29,5589,1390,1683,1635,1180,36,23854,4181,2064,1509,1009,32,5473,817,1341,1441,866,25,7536,1089,1035,1197,392,4,1811,1439,2063,1595,1095,38,8970,866,1377,1489,204,28,17726,2279,2033,1476,976,30,6450,1407,1208,2038,983,35,10154,1650,1208,1667,492,5,3188,1447
2463,1818,1318,41,7278,1528,1913,1889,409,42,32647,5123,2773,1835,235,42,8420,1008,1917,1883,1303,41,10746,1146,1303,1342,187,4,2741,1482,2711,1980,1480,50,13042,1078,1777,1798,513,36,24652,3235,2436,1770,1270,37,8604,1921,1439,2266,261,41,12480,1682,1377,1844,219,7,4171,1492
3203,2129,129,52,10054,2018,2361,2139,659,48,38479,6182,3048,2356,231,48,10740,2369,2378,2159,329,50,13389,1245,1461,1706,551,4,3596,1608,3111,2249,74,58,16736,1453,1791,1933,648,37,25626,4120,3058,2051,451,45,11560,2955,2263,2729,719,57,16712,1682,1514,2018,393,9,4960,1592
3419,2314,314,55,11376,3383,2555,2371,891,52,39772,6510,3549,2673,543,56,13713,2529,2804,2574,744,64,17931,1852,1856,1840,685,4,3597,1608,3912,2636,461,71,24415,2068,2272,2237,952,45,35919,5107,3426,2326,326,53,14014,3233,2659,3116,506,69,23465,2135,1909,2247,622,11,6350,1601
3626,2507,157,59,12948,3417,2625,2529,219,53,40185,6609,4196,3005,875,66,19797,2714,3188,2879,174,74,21732,1852,2025,1975,135,4,4476,1623,4406,3286,1111,78,30152,2523,2978,2760,1475,53,44689,5752,3929,2718,18,66,18882,3987,3183,3416,356,76,26835,2156,2136,2474,424,13,7631,1738
