blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,521,21,0,201,204,0,500,0,0,0,0,13,920,420,0,949,158,13,600,100,0,239,0,0,500,0,0,0,0,0,500,0,0,204,201,0,500,0,0,0,0,0,500,0,0,112,412,0,500,0,0,46,776
185,584,84,3,312,8,325,623,123,4,3160,1001,215,579,79,3,258,34,127,1009,109,3,1211,158,127,644,144,1,659,0,185,542,42,1,778,0,351,619,119,4,4135,610,215,574,74,3,377,89,75,563,63,2,338,412,75,523,23,0,46,776
659,974,474,10,1535,700,742,1320,820,12,9395,1781,924,872,372,11,3204,870,559,1364,464,13,4062,673,559,859,359,3,1695,113,571,741,241,6,1800,337,652,821,321,8,5563,1440,399,729,154,5,1700,835,412,877,377,12,1945,663,412,699,199,2,1217,1330
1646,1672,1172,22,8475,1632,1219,1693,1193,24,15005,2582,1324,1088,588,16,4431,1314,653,1513,613,14,4612,1149,715,994,494,3,1695,226,880,885,35,7,2773,1317,1087,1120,320,16,10789,1990,1264,1144,569,18,6181,1262,901,1265,765,25,4458,796,901,936,436,5,2630,1330
1770,1837,162,24,8646,1658,1444,2125,175,27,16163,2687,1783,1638,38,21,5694,1893,1148,2144,69,22,7126,1454,1210,1383,73,6,3510,421,1467,1217,367,16,3697,1325,1407,1690,890,23,15436,2696,1400,1292,207,20,8266,2003,1208,1472,322,30,6292,1565,1133,1240,740,6,3439,1330
2329,2137,457,35,11161,2632,1839,2429,474,36,23915,3421,2376,1991,391,32,7191,1898,1481,2462,387,29,8731,1531,1512,1605,295,8,3943,439,1852,1403,548,19,5288,1490,1847,2002,1202,32,20079,3053,1830,1554,469,28,9828,2099,1585,1866,716,42,7794,1565,1510,1462,962,8,3949,1330
3256,2756,1076,52,16696,3320,2280,3064,1104,41,27486,3829,2997,2339,734,45,10821,1969,1837,2787,712,41,11359,1801,1868,1781,471,10,5926,1035,2005,1581,76,22,6546,2644,2023,2220,170,36,25210,3580,2601,1874,789,40,13489,2372,1878,2163,1013,51,9878,1876,1773,1638,1138,10,4692,1916
3689,3059,279,60,20261,3937,2807,3632,22,49,33437,4378,3742,2825,85,56,15332,2113,2264,3118,1043,50,15054,2071,2295,1984,674,11,6762,1469,2253,1835,280,27,8163,3664,2223,2433,33,40,26375,3834,3033,2097,87,43,15886,3526,2274,2523,1373,62,11908,2008,2168,1883,1383,13,5801,1916
4242,3357,577,70,23393,4771,3219,3952,342,57,40465,5074,4390,3163,423,66,19094,2734,2488,3353,328,57,18025,2319,2519,2119,84,11,7132,1524,2744,2105,550,36,10502,3664,2603,2701,296,46,31401,4341,3681,2441,431,53,21826,3703,2763,2969,1819,78,17003,2248,2657,2111,1611,15,6939,2058
