blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
61,542,42,1,125,54,325,601,101,4,3569,971,215,594,94,4,710,45,51,665,165,1,994,105,51,923,423,0,774,529,185,563,63,2,551,90,325,601,101,4,2350,568,276,600,100,5,859,62,113,563,63,2,795,783,113,544,44,1,558,412
707,790,290,8,2573,555,836,982,482,16,14396,2110,863,961,461,16,2164,60,427,1234,734,9,2641,164,488,1229,729,2,2523,1141,924,976,476,17,3805,301,725,958,458,12,6798,1840,863,953,453,16,2554,117,382,1131,581,9,2180,952,473,799,299,4,1370,1310
1262,1141,641,19,5048,1278,1265,1346,846,28,21620,2777,1386,1232,732,24,5011,480,577,1447,297,14,3924,164,762,1406,206,4,3491,1321,1477,1267,767,27,7537,1012,989,1248,748,20,10809,2156,1429,1287,787,29,6159,194,1153,1464,914,21,3842,952,549,939,139,4,1370,1310
1514,1312,62,22,6116,1999,1493,1538,-112,32,23031,3785,1879,1516,106,31,8098,669,1252,1766,616,23,6028,471,1005,1540,340,4,4593,2375,1948,2050,25,28,9700,1950,1077,1712,1212,22,11392,2678,2077,1649,1149,41,9818,398,1383,1744,1194,24,5434,1823,656,1190,390,6,1834,1740
1730,1456,206,23,6820,2411,2010,2165,515,41,31976,4464,2663,1925,515,44,11328,737,1421,2053,28,27,7468,1396,1285,1954,754,6,6423,3418,2810,2446,421,42,14836,2497,1468,1999,1499,26,14410,3731,2231,2077,452,41,10380,1145,2037,2129,1579,36,10443,2582,1187,1507,707,9,4195,2054
2378,1784,534,32,8748,2458,2124,2429,79,45,35708,4787,3033,2134,724,49,13517,2063,1828,2315,290,34,9819,1396,1475,2175,175,8,7650,3418,3458,2830,805,54,20765,2497,1894,2240,240,31,20370,3919,2884,2669,1044,53,13694,1502,2099,2251,126,36,10443,2582,1307,1812,287,10,4546,2257
3136,2593,1343,43,14045,3675,2806,2907,82,53,40070,5429,3503,2443,328,56,15578,2063,2357,2696,671,46,13021,1698,1852,2449,449,13,9039,4495,3829,3126,226,61,24919,4052,2430,2624,624,42,28229,5446,3316,2903,278,60,15682,1524,2488,2610,485,46,14156,3118,1696,2002,477,13,5744,2609
3538,2772,147,47,17085,4070,3078,3468,643,57,45511,6703,4120,2802,687,66,19043,2582,2921,3358,1333,56,17573,2329,2289,2841,441,16,10911,4556,4477,3620,720,72,31276,4326,2819,3067,1067,46,36900,6801,4002,3325,695,74,20041,1861,2692,2810,160,50,16545,3882,1715,2142,217,13,6042,3432
