blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,223,0,420,616,116,6,3731,723,153,589,89,3,441,369,131,598,98,4,1003,0,131,523,23,0,209,0,185,584,84,3,319,0,335,606,106,4,3980,898,246,561,61,2,826,313,113,563,63,2,266,0,113,523,23,0,0,0
863,948,448,15,2259,40,836,982,482,16,13322,1612,924,959,459,14,2245,415,568,1009,509,18,3575,278,568,769,264,4,948,105,646,874,374,12,1495,220,836,982,482,16,13816,2042,772,888,388,11,2626,598,432,811,311,9,2017,185,432,699,199,2,831,415
1446,1197,697,22,4227,78,1342,1341,841,28,17082,2164,1453,1205,705,20,3515,1440,625,1153,653,19,3623,287,810,925,420,5,1046,105,1386,1281,781,26,5162,380,1416,1556,1051,29,17866,2405,1419,1569,1069,21,6145,1433,880,1169,669,20,3292,271,880,894,394,3,1385,483
2125,1592,1092,35,7411,412,1730,2168,468,32,22465,3206,2097,1684,314,29,4937,1440,1189,1590,1090,35,9589,993,1374,1164,659,8,2900,443,1910,1606,1106,35,7172,757,1730,2136,206,33,22624,3719,1849,1927,177,26,7626,1855,1125,1452,167,27,4996,572,1125,1112,187,5,2899,1157
2496,1830,230,39,9849,1220,2110,2493,793,40,27709,4008,2540,1935,565,34,7952,2448,1288,1734,234,36,10764,1365,1442,1299,114,8,3431,708,2485,2074,1574,44,8939,998,2072,2711,781,40,31894,4994,2602,2247,497,35,10981,2775,1644,1785,500,39,7254,752,1521,1289,364,7,3411,2066
3049,2127,527,49,14249,1389,2713,2887,1187,53,35586,4262,2754,2157,357,39,9595,3949,1683,2282,482,44,12837,2106,2208,1691,506,12,4834,1226,3254,2451,1951,56,11735,1633,2472,2979,274,48,37925,5982,3408,3062,362,42,15086,3063,2107,2362,212,45,9182,1226,1616,1594,369,8,3745,2353
3635,2444,844,57,16847,1732,2713,3009,409,53,39489,4691,3031,2354,554,43,12589,5092,2033,2578,178,51,16158,2135,2435,1825,165,12,5730,1293,3594,2657,107,61,12775,1642,2948,3334,629,58,49924,7078,4149,3774,1074,58,23607,3982,2841,3095,945,61,14323,1235,1861,1831,606,11,4211,2353
3943,2609,1009,59,18484,2825,2989,3250,215,57,44548,6307,3269,2624,389,47,14999,5092,2676,3190,790,59,20047,2207,2640,1960,300,12,6004,2649,4336,3270,720,72,18046,2347,3652,3773,1068,66,55802,8035,4539,4411,1711,64,28776,4339,3019,3767,342,61,15153,2235,2003,2066,266,11,4690,3616
