blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,40,15,510,60,0,1,57,0,500,0,0,0,38,15,500,0,0,0,41,15,515,10,1,2,38,0,500,0,0,0,0,0,500,0,0,0,0,0,516,16,0,216,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,671,40,541,709,259,8,3871,942,276,620,120,6,1376,92,90,563,63,2,899,41,90,538,33,1,392,38,185,584,84,3,606,0,445,645,145,6,5874,803,276,631,131,5,2008,74,168,626,126,6,1063,0,168,544,44,1,298,0
768,873,373,12,2641,553,851,992,542,16,10559,1635,924,979,479,18,4149,278,504,1574,1074,12,3645,1136,504,1178,673,3,1394,473,707,832,332,10,2503,414,742,1178,678,12,9010,1409,893,973,473,15,6471,328,494,940,440,13,4209,806,438,779,279,3,1037,818
1416,1273,773,24,5333,1074,1297,1285,835,24,15504,2873,1283,1428,128,20,4953,1150,1060,1931,306,19,4966,1173,504,1317,112,3,1395,588,1416,1123,623,20,5889,765,1031,1421,921,18,12004,2059,1130,1201,266,21,8117,912,648,1099,149,15,4791,806,738,973,248,6,2399,850
2003,1633,358,34,7595,1220,1427,1468,1018,28,16918,2950,1876,1764,464,30,7215,1499,1233,2109,484,22,6020,2317,966,1567,357,7,2167,638,1972,1448,373,29,8132,783,1471,1795,1295,26,17083,2849,1747,1525,590,29,11183,1185,1086,1689,739,22,7761,1230,1052,1245,521,7,3497,1009
2249,1836,-189,38,9413,2311,1864,2112,1662,32,22438,3274,2539,2494,1194,39,11518,2187,1787,2550,925,38,10316,2658,1335,1816,606,11,3996,928,2915,2147,1072,42,14549,1462,1680,1987,187,30,19646,3391,2085,1740,220,35,14503,2063,1673,2005,305,30,11514,1362,1268,1400,25,8,4073,2004
2863,2175,150,48,14054,2997,1864,2235,-65,32,25068,4662,3111,2908,408,44,14184,2730,1956,2777,52,44,12564,3018,1503,1971,61,12,4425,1067,3376,2391,226,49,17304,1808,1703,2149,344,31,19957,3402,2672,2051,531,43,18684,3170,2178,2349,49,42,15847,1664,1474,1576,201,10,4829,2039
3200,2394,369,53,16124,3441,2116,2840,15,35,29404,5711,3549,3459,9,49,17933,3228,2348,3345,620,53,15812,3258,1858,2264,354,14,5904,1076,4073,3151,236,57,22074,2215,2142,2402,162,39,26226,5082,3077,2312,362,50,22855,3904,2610,2624,324,48,18481,1704,1644,1779,54,11,5395,3472
3586,2626,601,58,21119,4630,2716,3148,323,43,36668,6573,4196,3804,354,59,23748,3354,2798,3694,969,63,18849,3258,2122,2484,499,16,7051,1150,4656,3462,547,68,27662,3651,2612,2720,480,47,33742,5883,3663,2683,383,62,27880,4014,2969,3164,864,58,21946,1734,2003,2027,302,14,6784,3496
4344,3606,1581,69,27452,5057,3033,3448,623,43,42994,7484,4921,4339,49,69,29017,3627,3224,4561,1836,69,23357,5109,2552,2804,819,18,9891,2578,4871,3669,354,73,29384,3839,3013,3283,1043,51,37490,6850,4136,3266,531,69,32149,5155,3295,3605,1305,65,26699,3313,2430,2233,508,15,7650,4976
4682,3841,316,75,30939,5057,3982,4591,1766,51,50278,9780,5618,4653,98,78,33235,5423,3439,4754,504,73,25034,5109,2641,2938,503,18,9891,2578,5303,3936,621,78,30695,3851,3602,3580,1340,55,41710,9028,4711,3788,1053,83,39553,5281,3665,4542,992,66,28552,4921,2669,2655,55,18,9739,5184
5457,4345,820,89,39168,5455,4450,4888,2063,60,58188,10805,5857,4932,377,84,36769,5618,3769,5196,941,80,28914,5109,2718,3072,177,18,10116,3638,5795,4201,886,86,33426,3851,3849,3702,212,55,48507,9108,5274,4257,1522,98,46663,5442,4227,4914,559,77,33245,4926,2981,2865,255,21,11163,5453
6010,4685,1160,98,44920,5779,4801,5353,2523,62,59250,11516,6508,5554,994,94,42396,5618,3844,5354,549,82,29724,6486,3099,3344,449,26,11390,4167,6535,4615,1300,99,38306,4011,4018,3915,425,59,55460,9982,5489,4397,197,99,48516,6761,4761,5646,1291,85,40523,5134,3239,3177,167,22,12087,5974
6857,5673,2148,110,54694,6299,6151,6172,3342,76,73288,12594,7232,5973,163,103,48718,6221,4287,5767,957,94,35982,6705,3459,3623,173,30,12785,4219,6535,4737,172,99,39062,5680,4807,4248,758,71,66347,11394,5860,5049,54,106,52973,8123,5506,6050,120,97,47701,5275,3825,3503,493,29,13021,6905
7505,6110,235,120,61701,7881,6209,6294,14,76,73288,12843,7905,6405,595,117,57294,6228,4874,6183,1373,107,43000,7435,3573,3862,412,32,13019,4219,7182,5184,619,112,48281,6833,5301,4536,1046,79,77328,12756,6311,5396,401,115,58837,8139,6153,6420,490,107,54310,5395,4072,3797,427,32,13339,6905
8660,6992,-183,131,70186,9647,6736,6595,310,78,78903,17584,8722,7047,1237,126,64829,6461,5598,7412,2,112,48779,9297,4425,4302,52,32,13803,5802,7655,5519,154,116,52058,8127,5822,4907,102,83,80333,14806,7215,6279,1289,128,67642,10066,6673,7394,19,114,61477,7274,4713,4730,1355,38,16120,7897
9215,7465,240,141,81238,9770,7679,7137,852,90,91247,18673,9314,7784,434,140,75473,6580,5726,7746,336,115,55131,9297,4672,4543,283,34,13807,5860,8396,6068,703,132,61254,8143,6568,5332,527,94,94092,16781,7401,6583,343,132,69713,10066,6900,7726,351,119,63814,7274,5232,5480,2105,43,19521,8342
9472,7841,616,145,86592,10059,8307,8032,1747,94,100790,23693,9635,8519,69,140,79990,8717,6148,8574,64,116,56931,11012,5139,5071,11,34,13975,7790,9150,6703,1338,139,70744,8613,7130,5630,75,94,95191,18743,8057,7591,1351,137,75922,10182,7448,7930,555,126,66695,9084,5890,6471,1072,45,21280,10267
9472,7963,738,145,86592,10059,8351,8181,196,96,105697,24200,10344,8927,477,153,89134,8805,6858,9257,748,124,64986,13096,5593,5410,345,36,14283,7940,10378,7270,865,158,83370,8891,7636,6018,463,101,108460,20786,8672,8812,222,143,83356,10318,7744,8380,405,128,71002,11065,6453,6701,261,46,21666,10327
9637,8233,408,149,96004,10473,9148,8598,608,108,113178,25104,10639,9112,228,157,92147,8909,7184,9655,1145,135,74536,13096,5871,5696,576,39,16239,8117,10543,7491,36,162,89434,9140,8088,6326,246,111,119493,21703,9339,9255,665,158,92193,10474,8053,8655,680,133,74673,11065,6660,6982,542,49,22331,10430
10730,9012,287,158,106362,12798,10162,9065,1075,112,118455,26623,11433,9840,955,157,96892,10236,8517,10369,1854,142,85990,14465,7063,6173,1053,41,17520,9342,11141,7732,277,170,95496,9223,8088,6453,373,111,119494,23799,9876,9593,1003,166,97155,11225,8794,9063,263,145,84515,12677,6921,7453,858,50,23094,11527
