blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,70,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,0,70,0,500,0,0,0,0
185,584,84,3,1270,0,325,601,101,4,3543,877,246,581,81,3,793,373,131,598,98,4,1224,237,131,523,23,0,70,74,185,584,84,3,629,0,420,616,116,6,4118,792,276,620,120,6,1902,293,150,617,117,5,1054,160,150,603,103,0,352,83
738,895,395,14,2750,381,722,1120,620,12,7028,1498,962,1327,77,13,4326,814,387,846,346,11,2339,408,357,678,178,1,362,484,738,846,346,11,1793,336,836,982,482,16,12016,1606,552,821,21,11,3542,1013,564,939,439,14,3151,193,564,817,317,0,1443,568
1232,1204,704,22,4194,516,774,1273,-127,13,7709,2153,1639,1882,557,22,8043,1613,461,969,69,11,3057,1273,487,813,213,1,654,1344,1416,1183,683,21,3066,542,1083,1609,1109,21,14697,2188,921,1023,73,16,5502,1916,985,1912,1412,19,6715,797,893,1500,1000,2,2889,1208
1819,1508,1008,29,7052,836,1316,1698,298,25,17721,3262,2196,2193,293,30,10980,1826,948,1343,443,23,4148,1273,928,1038,438,4,1523,1519,2094,1368,868,25,3595,1315,1554,1917,317,31,20427,2858,1538,1377,427,27,9068,1953,1123,2098,198,22,7853,797,969,1639,114,2,2890,1208
2586,1869,1369,43,9323,1134,1948,2112,712,41,29720,4309,2907,2989,39,37,15901,2953,1071,1466,66,23,5060,2373,1412,1574,969,7,1974,1657,2436,1599,1099,28,4346,1792,1659,2096,146,32,21499,3819,1886,1598,223,30,10415,3082,1762,2746,846,38,15290,1850,1464,2107,27,4,4023,1958
3265,2281,1781,57,10696,1146,2168,2353,3,45,34714,4723,3230,3336,381,49,19001,2957,1624,1747,347,32,8215,2905,1950,1842,1237,14,3289,1657,2775,1798,1298,32,4744,1804,1949,2315,365,36,28415,4425,2588,1921,541,42,16524,3245,2101,2974,239,44,17291,1850,1464,2241,161,4,4639,2207
3973,2564,2064,67,12675,1616,2398,2520,170,49,39109,6028,3738,4355,1400,58,26768,3828,2272,2089,689,42,15402,3637,2452,2487,1882,15,4706,2261,3546,2136,1636,42,8023,2692,2143,2537,587,40,31720,5125,3174,2281,901,53,21855,3725,2609,3333,598,56,23080,3228,1633,2440,360,4,4763,3150
4250,2736,136,70,14216,2487,2783,2912,562,53,49718,7384,4076,4604,349,65,31319,4042,2765,2399,299,48,17869,3931,2547,2681,291,17,4712,2261,3832,2301,51,45,8718,3092,2631,2814,864,48,41056,6005,3450,2488,83,58,23295,4788,3041,3647,447,64,26648,3259,1671,2610,275,5,4885,3325
4803,3033,433,80,17485,2815,2977,3135,785,57,60976,8971,4445,4876,21,73,34755,5342,3318,2732,632,61,21626,4244,3110,2907,507,21,5536,2593,4633,2726,476,60,12869,3715,3162,3148,1198,53,46264,6394,4094,2847,442,73,29943,5890,3556,4905,1705,73,32586,3756,2243,2976,636,6,5472,3504
5451,3378,778,89,19176,2858,3690,3647,47,65,67093,9726,4777,5535,680,81,40868,5476,3966,3301,201,74,29727,5731,3473,3111,261,25,8083,3022,4974,2987,737,64,13601,3879,3690,3441,141,61,50444,6879,5204,3375,970,80,36327,6522,3820,5111,111,78,34857,4751,2411,3156,41,6,6520,3847
5912,3612,1012,95,21340,3974,4287,4361,761,72,82093,10968,5295,5967,1112,90,46282,5697,4150,3514,414,76,31336,6693,3719,3396,466,27,8769,3022,5929,3460,1210,81,19803,4932,3846,3641,41,65,56685,9011,5358,3725,145,83,37465,6767,4299,5494,494,90,41334,5512,2689,3402,287,6,7858,4359
6179,3847,1247,98,22826,5621,4510,4576,-109,76,86516,12807,6071,6738,1878,106,58102,5943,4366,3696,96,79,34060,7313,3861,3545,615,28,9082,3777,6223,4254,2004,85,22696,6382,4198,3873,273,66,59822,9579,5778,4639,1059,86,41167,8202,4906,5997,997,96,47232,6224,3499,3923,808,6,8401,5005
6255,4045,245,102,25573,5874,4793,5008,273,77,91355,13916,6672,7397,2537,120,66877,6539,4831,4279,679,89,39198,7472,4142,3855,175,31,10650,4493,6545,4439,289,89,23341,6571,5101,4418,818,86,69401,10001,5961,4938,133,92,43179,8249,5051,6133,233,97,50144,7424,3594,4063,473,6,8538,5280
