blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,42,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,42,0,0,500,0,0,0,0,0,500,0,0,0,0,40,500,0,0,0,0
185,584,84,3,235,100,325,601,101,4,2508,607,215,574,74,3,687,93,131,584,84,3,777,19,131,596,96,0,134,354,185,584,84,3,686,0,525,671,171,8,3323,723,246,607,107,5,803,0,75,563,63,2,822,170,135,544,44,1,926,72
585,853,353,11,1672,619,638,873,373,12,10143,1283,1026,1199,699,14,2884,657,461,1380,5,9,2829,1126,583,1700,1200,2,2161,960,924,969,469,16,3057,74,787,1189,339,12,8211,1967,709,900,100,13,3234,891,356,906,6,7,1716,1305,343,720,220,3,1576,987
1200,1060,560,16,2981,1407,963,1456,956,20,13309,2116,1501,1630,430,24,5459,989,667,1607,232,15,5350,1455,1254,2091,1591,9,3617,1415,1446,1288,788,27,6272,459,787,1317,117,12,9841,2876,1232,1195,395,23,5495,1159,551,1089,189,8,2515,2235,557,930,425,5,1848,1874
1726,1451,951,21,4144,2068,1080,1879,429,20,13787,2482,2149,2012,812,37,9493,1178,942,1985,135,22,8371,2316,1405,2381,31,9,4526,2162,1818,1480,230,31,8613,1434,1282,2423,1223,24,13724,3186,1971,1590,790,37,10435,1173,1142,1576,376,13,4370,2681,980,1223,18,7,2519,1977
2311,1707,357,28,6267,3174,1308,2438,113,20,14592,3077,2425,2559,24,37,10463,2009,1355,2320,470,31,9864,2316,1726,2531,181,9,4528,2162,2280,1736,486,38,11790,2155,1474,2708,333,25,17174,4170,2242,1799,139,42,14851,2043,1279,1741,191,15,4452,2681,1197,1829,624,8,2878,2219
3128,2330,980,39,9646,3446,1653,2783,458,24,20132,3453,3069,3080,545,51,15899,2013,1561,2562,62,38,12473,3474,1932,2797,372,9,6667,3277,2497,1959,309,41,14055,2852,1926,3681,1306,39,23087,5384,2624,2117,457,48,16373,2437,1739,1994,444,17,6383,3829,1616,2127,922,12,4204,3089
3529,2592,242,44,11221,3544,2201,3108,783,32,28960,4253,3657,3456,921,63,20930,2168,1965,2952,447,51,15864,3499,2276,2971,546,9,6672,3277,3336,2313,658,55,19729,3265,2120,3903,228,43,28257,5918,3272,2492,832,60,22683,2784,1834,2185,185,18,6383,3829,1758,2330,325,13,4459,3089
4211,3503,1153,53,16446,4328,2828,3660,135,36,36298,5005,4613,4114,1579,74,27466,2251,2027,3183,78,52,17101,4793,2276,3257,232,9,7291,4310,3336,2436,81,55,20856,4221,2888,4809,1133,57,38598,6516,3683,2811,286,68,27899,3591,2308,2557,57,25,9708,4863,2314,2643,633,15,6122,3382
4518,3681,531,56,17768,4349,2923,3858,258,36,37244,5504,5131,4778,528,82,30922,3379,2767,3874,768,65,23789,5667,2315,3533,508,10,8014,5340,4214,2936,581,76,30552,4692,3268,5096,1421,61,42193,8478,4244,3151,621,82,34635,4288,2410,2769,269,27,11768,6456,2751,3037,1027,17,7791,3716
5227,4271,1121,67,22708,5585,3234,4782,1182,36,38939,6312,5615,6129,39,89,38439,4180,3303,4422,17,72,27266,6048,2450,4005,980,10,8177,5655,4892,3309,954,87,37238,5628,3314,5246,371,63,44076,8849,4478,3298,333,86,37575,5101,2505,2892,92,27,11993,7881,2815,3175,314,17,8397,5215
5929,4669,419,70,25419,7166,3557,5078,503,40,46800,6647,6076,6550,460,94,42349,4496,3833,5171,766,81,33274,6048,2867,4328,1298,11,8359,5796,5601,3894,789,100,45389,6895,3642,5561,686,70,55014,9486,4972,3643,678,96,43051,7031,3459,3323,523,42,16343,7955,2869,3315,455,17,8497,6716
6696,5687,1437,84,33801,8976,3932,5494,44,44,49665,7883,6907,7026,786,112,52689,4608,4476,5963,1553,91,40916,6062,3082,5193,958,12,10009,7158,5754,4030,85,101,47857,7348,3684,5683,58,70,56109,11028,5187,3804,299,99,44354,7059,3546,3446,246,42,16460,9383,3103,3755,195,17,9136,8463
6696,5809,59,84,33801,9566,4475,5878,428,49,54899,8445,7219,7498,1258,116,56192,5079,4878,6314,424,101,45340,6093,3298,5376,341,13,11796,7189,6696,5229,1284,109,55294,7380,4723,6099,474,82,70579,12003,5750,4191,686,111,51083,7093,4223,3817,317,54,22454,11288,3469,3916,351,18,9525,8944
7282,6184,434,95,39245,9645,5159,6211,761,57,63275,9971,8014,8002,512,132,68222,5340,5571,6840,950,118,57575,6563,3873,5933,898,15,15743,8096,6696,5351,306,109,55294,7380,4723,6222,597,82,73507,13820,6578,4603,1098,128,60270,7101,4413,4065,565,57,23503,12771,3996,4181,616,21,11730,10156
7535,6407,652,100,41101,10014,5501,6591,1141,57,65345,10532,8280,8398,908,133,70085,7216,5822,7462,1572,124,66167,7650,3984,6276,1241,15,20696,8657,7175,5708,663,121,63029,7519,4892,6305,680,82,73720,13820,6769,4750,1245,132,63097,8162,4450,4149,649,57,23503,13685,3996,4277,262,21,11858,10821
