blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,500,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,50,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,563,63,2,425,169,310,597,97,4,4832,746,215,574,74,3,895,248,113,563,63,2,1111,298,113,523,23,0,144,334,123,563,63,2,647,213,325,601,151,4,2438,374,276,605,105,5,1129,234,131,598,98,4,1203,71,131,544,44,1,534,438
738,804,304,9,2286,1025,835,954,454,16,12218,1745,924,808,308,10,3121,570,450,881,381,13,2601,406,450,692,192,2,522,419,676,755,255,6,2412,774,675,878,428,12,9527,1516,924,983,483,17,4071,526,462,916,416,15,2762,89,432,699,199,2,740,438
1200,1050,100,14,3588,1140,1443,1575,1075,24,16055,2335,1477,1116,91,21,7399,636,1013,1293,793,23,5664,862,666,962,62,3,930,1340,1324,948,48,10,4203,850,875,1251,801,16,11486,1964,1200,1195,695,22,4952,636,770,1603,78,21,4237,1221,739,969,69,4,2430,1423
1634,1270,320,17,4900,1731,1643,1897,172,24,18205,3276,1668,1382,357,24,8365,682,1440,2483,1983,30,11301,1063,895,1348,448,5,1689,2171,2063,1336,436,23,6909,1114,1018,1604,54,20,12396,2730,1848,1534,1034,32,9464,650,934,2045,170,21,5830,2305,783,1178,53,4,3023,2507
2345,1961,1011,29,7845,2468,2054,2301,576,32,24330,3954,2012,1619,594,27,10037,920,1643,2683,383,34,12458,1063,974,1493,188,6,1692,2171,2711,1700,800,34,12540,1836,1260,1848,293,25,13774,3758,2186,1937,62,38,11073,679,1636,2406,531,35,9355,2351,993,1349,219,6,3312,2911
2498,2104,54,30,8577,3299,2499,2828,203,36,30475,4667,2626,1892,867,37,13252,1808,2106,3081,781,48,16849,1370,1407,1714,409,8,2477,2638,3160,2136,216,35,14046,3172,1632,2060,505,29,16300,4337,2830,2290,415,52,15950,1776,2037,2905,1030,49,14570,2478,1395,1679,549,9,4655,2981
3208,2414,364,38,10742,3848,2819,3109,484,44,36364,5451,3166,2193,68,44,15855,1808,2520,3461,761,60,21393,1384,1821,1959,204,11,3860,2665,3562,2376,456,39,16610,3718,1632,2182,627,29,18701,4951,3445,2573,698,61,19693,1802,2420,3279,1404,60,17353,2790,1716,1882,752,10,5917,3389
3576,2628,178,44,14263,5328,3219,3398,773,52,50414,6333,3629,2479,354,51,19209,1808,2863,3985,885,70,24567,1384,2203,2237,322,15,5541,2885,4609,3114,1194,54,23248,5228,2236,2501,946,37,27526,5969,3970,2941,316,72,24172,1837,2688,3555,130,69,19994,2824,1921,2058,153,12,7412,3617
4315,2967,517,57,18401,5415,3903,3944,69,63,60320,8328,4074,2720,595,58,23886,2588,3309,4254,1154,79,28995,1453,2371,2388,473,15,5905,3080,4855,3327,177,59,25759,5329,2997,2950,1390,50,33224,6321,4532,3310,685,80,29514,2582,3329,4245,820,80,26331,3416,2298,2320,35,15,8735,4520
4719,3132,682,59,19125,5979,4151,4185,310,68,65425,8780,4363,3016,41,65,27963,3964,3909,4795,1695,90,34117,1760,2710,2657,737,18,7478,3392,5534,3714,564,71,29530,5634,3310,3333,1773,50,34198,6428,5233,4046,1421,91,35832,3230,3995,4652,1227,93,32148,3416,2354,2469,179,16,8738,4520
5177,3352,552,66,20593,7353,4466,4462,587,72,70244,10719,5011,3393,418,77,33814,4019,4311,5382,2282,95,39844,2882,2832,2873,153,18,8729,4954,6182,4439,1289,82,40522,6613,3473,3645,135,50,36710,8048,5757,4767,767,102,40064,3249,4542,5748,2323,104,39906,4605,2942,2958,668,19,11709,6279
5730,3642,842,76,23848,7725,4911,4855,970,80,74344,11453,5552,3680,705,87,38329,4485,4496,5648,448,99,40941,2882,2917,3083,353,20,8862,4954,6735,4750,250,93,45335,6866,4148,3960,450,57,44850,8893,6470,5155,1155,117,46449,3556,4845,5972,247,113,44780,4633,3158,3098,358,19,11709,6566
6378,3937,1137,82,26516,8883,5432,5175,1290,89,87384,12197,6092,4048,148,98,42858,5020,4939,6019,819,110,46269,3101,3291,3346,616,23,10039,5056,7382,5304,804,104,54555,7496,4440,4196,681,61,51127,9409,7272,5583,1583,131,55775,4078,5183,6400,675,127,52698,4961,3524,3341,601,21,12369,6867
6841,4276,726,91,32301,9423,6106,5582,1692,102,97559,12666,6678,4356,456,106,47126,5139,4977,6163,213,111,47485,4822,3329,3487,57,23,10693,6554,8030,6220,1720,117,64476,7855,4790,4520,1005,67,60502,11282,7828,6061,411,142,62633,4438,5822,7964,2239,138,63427,5579,4147,4007,242,24,14926,7680
7117,4448,198,94,33615,11389,6106,5709,1819,102,103363,14593,6930,4542,242,110,51671,7706,6038,6785,835,131,61650,5280,3464,3627,197,23,11060,6977,8506,6649,2149,122,72614,9195,6016,5324,1809,79,68822,13107,8344,6800,1145,147,69857,5053,6446,8671,716,146,71658,5595,4418,4304,539,24,15169,9362
7455,4789,539,101,38883,11622,6106,5931,41,102,105483,14866,7023,4790,90,111,53619,8358,6679,7595,425,146,70234,5663,3798,4000,570,26,12747,8116,9398,7160,670,133,80051,9273,6939,5980,90,89,80662,14425,9090,7399,119,155,77493,5890,7098,9171,341,153,79326,5663,4418,4449,159,24,15169,9362
8230,5869,1619,108,43609,11803,6979,6405,215,110,118065,16170,7329,4989,214,116,56320,10781,7257,8027,852,159,79707,5850,3852,4175,740,27,12848,10032,9678,7512,392,134,81053,9359,7850,6689,799,101,93622,15269,9749,7913,213,169,91875,8414,7962,10116,1287,171,94702,6147,4994,4926,206,25,16289,9547
9064,6271,421,120,50360,11868,7480,6722,527,117,120085,16186,7453,5133,358,117,57448,10781,7746,8428,453,171,89375,6125,4132,4315,355,27,12848,10032,10141,7830,275,142,85712,9448,8287,6995,280,109,105044,15966,9935,8036,336,169,91876,8414,8260,10344,474,177,99558,6165,5139,5087,362,26,16744,9547
9850,6617,767,135,61985,13176,8115,7150,955,128,135799,17281,7639,5387,612,121,60418,13141,7837,8593,268,174,91327,8521,4187,4456,496,27,13037,10477,10694,8212,292,154,96333,9813,8780,7512,792,112,108921,17160,11047,9350,1645,186,107354,10328,9048,11006,1136,187,116356,6374,5675,5387,262,26,18529,10853
10492,7117,1267,151,74510,13625,8329,7368,273,132,144205,20237,7769,5567,792,123,64272,15776,7875,8715,315,174,94469,11200,4820,4610,150,28,13815,12451,11428,8705,785,163,104379,12296,9757,8218,1498,116,115701,18763,11261,10058,928,186,110399,11464,9792,11457,1588,191,129527,7542,6352,5621,496,26,19131,12062
10799,7344,194,157,80660,16271,8724,7720,620,140,150075,20476,7769,5689,914,123,64272,15776,8147,9011,611,180,97861,11217,4976,4751,291,28,13816,12451,12476,9260,290,167,109001,13471,11127,9286,31,123,122565,19280,12475,10724,354,198,134449,12673,11096,12080,185,199,139877,7830,7353,6137,212,26,20498,13479
11167,7508,358,160,82047,16924,9100,8016,916,143,155612,23478,7769,5811,386,123,64272,15776,8524,9571,1171,185,106901,14022,5448,4996,531,29,14380,14711,13225,9951,981,178,116781,14426,12099,9915,660,131,136083,20065,13388,11823,1453,216,155771,12907,11719,12838,938,205,149071,8357,7929,6631,206,29,25378,15740
11238,7638,483,161,84370,20864,9121,8116,216,143,156621,25816,7941,5916,491,123,66962,16940,8637,9706,206,187,111386,14406,5752,5111,646,29,15206,16182,13870,10493,1524,181,121164,16960,12813,10547,1292,134,140715,22344,14090,12380,2010,225,172865,14370,12442,14006,2106,214,162687,10105,7989,6946,521,29,25580,15740
