blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
30,535,35,1,746,221,478,660,160,7,4227,851,215,594,94,4,333,62,0,521,21,0,299,190,0,523,23,0,336,99,153,563,63,2,660,366,395,601,101,6,5439,615,215,594,94,4,494,9,131,598,98,4,495,0,131,583,83,0,289,0
676,797,297,8,2156,888,729,1322,122,12,8795,1257,863,914,414,13,1255,257,419,1013,513,12,2901,832,419,737,237,0,1077,615,738,818,318,9,2401,945,676,906,406,12,9466,1385,768,835,335,11,1542,74,522,790,290,8,2366,717,337,797,172,0,1046,883
1477,1144,644,21,4776,1279,1264,1711,511,24,17424,2292,1477,1196,696,22,2602,740,739,1579,79,18,4297,1248,739,1076,51,0,2111,739,1324,1148,648,19,5131,1191,1024,1495,995,20,13656,2066,1354,1175,675,22,3354,210,620,948,98,10,2965,1051,635,1215,590,3,1621,1457
2002,1462,962,29,7298,1892,1641,1995,795,32,20615,2614,1968,1479,979,29,3566,991,1411,2212,707,27,6176,1553,825,1441,416,0,2520,739,1972,1445,945,27,9809,1811,1224,1687,162,24,15087,2390,2033,1564,1064,35,5173,338,1322,1378,528,25,6221,1669,935,1409,99,3,2337,1984
2494,1753,1253,38,9292,2779,1717,2118,168,32,21365,3866,2646,1865,1365,42,8676,1668,1662,2734,1229,34,8849,2090,1076,1857,832,0,3719,1313,2494,1645,220,31,11855,2587,1432,2195,670,28,20237,3023,2571,1869,1369,43,9120,1005,1552,1635,85,30,7182,2203,1332,1654,344,3,3013,2345
2897,2011,161,43,11863,3614,2082,2417,467,40,28680,4303,3199,2185,185,54,12720,1709,1940,2913,158,38,10614,2090,1263,2052,227,0,4238,1458,3047,1914,489,39,14506,3287,1794,2442,912,33,23502,3557,2899,2178,378,52,10516,1005,1769,1841,291,35,10811,3074,1662,1830,180,5,3769,2375
3634,2413,563,59,16883,4287,2603,3036,1086,48,36024,5668,3847,2533,533,65,16755,1957,2529,3525,770,50,16876,2370,1565,2412,582,1,5958,1614,3047,2036,261,39,14687,3911,1944,2564,159,33,23573,3611,3394,2447,647,58,12901,1186,2123,2186,636,45,13598,3632,1826,1984,34,5,4575,3261
4315,3289,1439,65,20519,6743,2962,3382,682,52,40659,6803,4364,3000,125,71,20159,4063,3010,4404,124,63,23543,2674,2046,2937,237,1,8486,1647,3484,2297,522,42,16981,5619,2683,3222,817,41,33514,5392,4022,2803,1003,68,17997,1635,2403,2451,501,50,15807,3636,2102,2195,170,8,5243,4261
