blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
0,521,21,0,0,0,325,601,101,4,4003,786,153,534,34,1,225,18,131,598,98,4,1038,0,131,523,23,0,214,0,185,584,84,3,232,0,525,671,171,8,4002,739,215,574,74,3,404,84,113,584,84,3,821,0,113,523,23,0,376,0
522,734,234,5,1482,395,761,891,391,12,8265,1122,862,880,380,12,1813,278,544,1052,552,12,3554,951,544,1169,664,4,2400,801,771,874,374,13,2303,295,727,869,19,12,6655,1637,707,822,322,10,2180,544,248,755,105,6,2343,863,305,814,309,3,1666,521
1017,1282,782,11,3949,1249,821,1089,164,12,8986,2065,1146,1171,671,16,3228,1191,619,1216,216,14,4259,960,681,1304,274,4,2457,835,978,1397,897,13,3285,743,835,1197,347,12,7388,2542,1340,1353,848,18,5071,1459,901,1120,470,18,3901,929,734,1630,1125,4,2394,521
1173,1488,238,13,4225,1249,1098,1392,467,20,12611,2588,1824,1473,373,25,4313,1200,1108,1653,653,30,6784,1169,1170,1543,513,7,3816,957,1778,1806,1306,27,6882,815,1213,1542,342,20,12849,3358,1649,1521,66,21,6433,1473,1404,1368,718,25,5245,1022,865,1804,199,4,2480,635
1879,1842,592,27,10085,1481,1098,1514,79,20,12746,3437,1962,1694,594,28,5792,1881,1626,1944,944,39,7837,1174,1393,1748,718,8,4560,1904,1986,2264,1764,29,8313,1060,1516,2010,805,25,15351,3583,2076,2083,628,29,10760,2584,1864,1610,960,32,7083,1031,986,2107,502,5,3185,737
2497,2163,913,35,13597,1567,1310,1693,258,22,17892,4848,2299,1915,315,34,8271,1881,2257,2321,721,51,12430,1298,1562,1882,112,8,4660,1904,2695,2655,2155,42,10980,1462,1816,2416,111,30,19774,4407,2443,2389,59,36,12883,2711,2328,1868,168,37,8272,1031,1175,2535,80,5,3575,737
3205,2439,1189,45,17323,1799,1922,2034,599,30,22960,5579,2947,2230,630,43,10359,3035,2484,2618,418,58,13337,1587,1789,2085,315,9,5758,1904,3251,2993,383,51,16748,1723,2240,2792,487,39,27599,5239,3021,3006,676,45,17964,3094,2704,2157,457,44,12780,1041,1615,2798,343,5,5123,765
3543,2639,289,50,21360,3089,2310,2317,877,33,29275,5926,3283,2463,263,47,19068,3810,2943,3398,1198,72,19615,2008,2367,2519,349,14,8384,2097,4057,3590,980,67,22832,2715,2552,3234,929,39,34076,6072,3342,3654,1324,56,21768,4168,2874,2422,372,49,15255,2188,2124,2954,499,6,6176,950
