blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,521,21,0,548,264,325,601,101,4,2725,925,246,587,87,4,715,64,37,542,42,1,960,287,37,603,103,0,227,26,185,521,21,0,721,396,348,601,101,4,2482,643,238,584,84,4,512,180,131,598,98,4,1243,389,131,568,68,0,99,342
924,885,385,12,4091,908,808,1015,515,12,7960,1817,1109,1588,1088,12,5620,1101,471,1090,590,9,3323,777,594,1025,525,1,1180,950,584,755,255,6,2196,898,811,939,89,14,9574,1929,665,719,219,5,1396,1175,256,762,262,6,2114,1158,287,762,262,0,338,1106
1324,1141,641,19,6067,1193,1337,1400,90,24,16342,3003,1448,1836,161,20,7281,1211,733,1451,26,15,5349,1200,849,1500,240,1,1442,1185,1386,1148,648,19,4237,1159,873,1382,532,14,10180,2547,1071,949,444,12,3121,1178,392,906,56,7,2460,1351,578,897,322,0,338,1160
2125,1515,1015,31,9346,1414,1648,1673,363,32,20171,3478,2064,2171,496,31,9113,1244,1147,1920,495,28,8330,1229,1486,1853,588,3,1810,1390,1724,1333,833,23,5292,1533,1510,1831,981,30,18840,3341,1440,1091,586,13,3240,1324,943,1224,374,15,3200,1590,698,1051,176,0,404,1267
2823,2563,2063,43,16927,2389,2004,2041,731,36,24937,4951,2682,2501,826,40,11612,1570,1375,2356,931,29,10348,2314,1714,2712,1447,3,2726,2014,2425,1564,164,26,6892,2036,1568,1958,1108,30,18954,4173,2241,1391,886,21,5736,1552,1330,1843,993,27,7516,2585,1085,1416,541,0,1107,1679
2946,2727,227,45,17470,2426,2402,2352,1042,44,33673,5829,3666,3095,20,51,16956,2406,2062,2762,637,43,13717,2314,1907,2847,292,3,3447,2192,3039,1901,501,38,10772,2039,2020,2276,326,37,27903,4784,2425,1539,164,23,7341,3024,1478,2136,261,28,7694,2585,1562,1919,39,2,1920,1758
3747,3170,670,61,24417,3300,2586,2624,24,44,35754,7271,4068,3365,290,57,21090,3273,2579,3903,1778,54,19620,2614,2462,3462,902,4,4844,2372,3688,2232,832,47,16024,2758,2534,2576,626,45,33376,5470,3012,1907,532,35,10942,3974,1938,2684,209,35,9596,3925,1871,2223,343,2,2299,2853
4395,3750,1250,74,33154,4355,3250,3048,448,58,53032,8776,4762,3773,248,60,23618,4015,2748,4131,106,60,22379,2837,2631,3643,283,4,5502,2590,3844,2383,83,49,16965,3773,3230,3484,1534,53,41522,6275,3333,2200,95,36,12065,4498,2372,3141,666,46,14233,3925,2305,2566,686,6,3913,3371
