blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,0,0,8,500,0,0,0,0,8,505,5,0,1,0,8,500,0,0,1,0,8,510,5,1,1,0,8,510,10,0,0,0
61,521,21,0,886,71,525,671,171,8,3535,689,185,541,41,1,249,135,37,521,21,0,183,678,37,588,88,0,175,271,223,598,98,4,624,9,333,606,106,4,4848,810,284,607,107,5,716,85,139,608,103,5,783,0,139,633,133,0,554,358
738,797,297,8,2302,1032,1036,1057,557,20,13122,1465,863,801,301,7,1617,648,412,741,241,6,1866,1249,412,742,242,0,226,534,901,934,434,14,3763,577,858,963,463,16,10189,1749,806,874,374,14,2349,184,572,965,460,16,3725,178,572,867,367,0,1040,746
1262,1050,550,13,3804,1431,1138,1185,685,20,15071,2157,1386,1023,523,13,5990,1006,626,927,27,10,3229,1669,626,917,67,0,323,909,1485,1204,704,23,7017,1037,1046,1186,686,21,12273,1926,1424,1241,741,26,4125,794,853,1249,744,25,6766,829,853,1082,582,0,2443,786
1508,1221,171,16,4515,2048,1479,1503,228,28,21118,2786,1819,1273,773,18,7008,1167,965,1175,275,17,4032,1669,965,1056,206,0,323,909,1699,1389,139,27,8269,1345,1361,1469,969,29,19492,2500,2133,1574,1074,39,5680,794,1005,1494,239,29,7910,829,1005,1411,101,0,2604,786
2418,2285,1235,25,7561,3813,2125,2028,753,38,27126,3413,2620,1580,1080,26,9830,1753,1312,1424,524,24,7282,2686,1096,1271,171,0,584,1855,1939,1833,433,28,10547,2668,1735,1850,1350,35,21506,3375,2781,1927,1427,50,9715,1101,1560,2086,831,44,12506,1598,1560,1920,610,1,4732,1522
2541,2447,397,27,8180,4283,2135,2157,82,38,31104,4105,2988,1755,105,29,12508,2218,1632,1700,100,33,9786,2720,1417,1405,305,0,976,1870,2462,2088,213,36,13724,3289,1944,2062,387,39,26365,3894,3567,2527,2027,61,13522,2060,1942,2334,279,51,14998,1598,1697,2110,365,4,4975,1522
3036,2695,645,34,13131,5248,2583,2804,724,47,36448,4536,3451,2050,400,37,15122,2582,2274,2162,562,46,13904,2873,1782,1679,579,0,1447,2046,3201,2482,607,49,19507,3575,2476,2445,770,51,37703,4983,4092,2875,375,72,18978,2060,2288,2571,516,56,18047,1615,1735,2264,89,4,5061,2416
3466,2951,901,42,14355,6012,2939,3090,1010,55,42311,5454,4099,2396,746,47,19853,3111,2641,2432,832,55,19801,3605,2149,1834,734,0,1534,2046,3849,3062,1187,62,30501,3867,3080,2986,1311,59,46950,5546,4678,3422,922,84,24155,2268,2890,3072,1012,74,22932,1703,2153,2461,286,4,6138,2433
