blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
215,584,84,3,469,56,462,647,147,7,3950,757,276,620,120,6,742,62,113,584,84,3,898,9,113,523,23,0,327,66,123,563,63,2,536,60,335,608,108,4,4956,884,246,637,137,5,989,52,113,584,84,3,420,0,113,523,23,0,0,0
768,888,388,13,2978,553,572,835,35,9,4969,1403,738,881,381,14,6032,611,269,811,311,9,2062,641,406,714,209,3,1262,185,614,811,311,9,2718,620,509,915,415,8,7395,1323,924,1005,505,15,6640,1039,560,1808,1308,15,3274,227,560,763,263,3,1231,661
1109,1148,173,18,3995,1197,954,1128,328,17,8593,1995,1601,1554,1054,27,8313,746,726,1333,833,17,4414,1684,863,1230,725,5,3008,1180,1265,1412,137,15,4200,1171,725,1296,796,12,8558,2051,1323,1290,440,23,9195,1059,976,2401,1901,26,6645,684,976,1022,522,6,3033,1519
1630,1571,596,25,7444,1711,1458,1810,1010,24,12423,3153,2187,1896,546,38,11415,746,1111,1630,280,24,5460,1684,939,1385,105,6,3475,1316,2035,1688,63,21,7054,2459,1127,1779,1279,20,13283,2668,1971,1601,376,33,13931,1180,1340,3039,64,32,9197,1446,1017,1231,221,6,3456,1519
1963,1993,93,32,11063,1753,1802,2166,161,34,16926,3531,2835,2236,51,48,16819,1280,1544,2036,686,38,7877,1792,1371,1628,348,9,4692,1386,2372,1902,202,26,8791,2463,1442,2063,163,28,19153,3187,2619,2041,816,46,18039,1678,1774,3350,375,43,11651,1707,1204,1408,398,8,3947,1736
2710,2354,449,46,15713,1762,2046,2374,369,39,21338,4258,3264,2516,331,58,18854,1290,1781,2326,976,48,9330,1947,1608,1783,503,10,5154,2254,2958,2205,505,35,11653,2636,1527,2211,311,29,19814,3262,2703,2277,327,49,20345,2188,2122,3737,762,52,15676,1776,1553,1688,678,10,4876,2101
3143,2825,920,53,20378,2312,2392,2779,74,43,25329,5452,3912,2904,19,71,23646,1315,2253,2710,1360,55,11865,2777,1756,2217,337,10,5536,2306,3934,2727,1027,52,18636,3104,1900,2469,558,35,25431,4326,3070,2500,550,54,22577,2199,2678,4389,1414,62,19815,2437,1864,2041,1031,11,5773,3103
4440,3767,1862,68,29156,3499,2686,3002,297,47,33341,6237,4498,3276,391,83,29640,2033,2534,2987,37,64,13765,2777,2076,2450,40,14,6333,2315,3996,2871,121,53,20465,4263,2476,2736,826,43,31354,5852,3718,2864,914,66,29613,3340,3200,4765,1790,74,26543,2467,2146,2282,282,14,7058,3103
