blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,722,137,325,601,101,4,3498,784,185,541,41,1,497,291,150,591,91,4,1299,124,150,523,23,0,196,149,185,584,84,3,837,0,475,666,166,8,5684,753,276,607,107,5,1429,71,113,584,84,3,907,114,113,523,23,0,119,307
738,902,402,14,5261,754,685,869,369,12,8981,1429,882,1182,682,7,2498,1212,399,853,353,12,2261,133,399,699,199,2,1176,149,768,832,332,10,2576,627,675,878,378,12,7746,1310,771,868,368,13,4664,1128,450,846,346,11,3679,151,450,699,199,2,901,506
1262,1218,718,23,7354,1823,937,1157,657,20,13483,2296,1284,1463,113,14,4286,1235,878,1211,711,23,4032,192,663,897,397,5,1860,424,1446,1102,602,18,5382,1315,971,1134,634,18,11467,2118,1139,1109,259,21,6601,1153,858,1183,683,20,5672,168,827,915,415,4,1504,620
1786,1494,994,31,9345,2039,1178,1393,888,25,18443,3161,1962,1792,442,24,7532,1298,1057,1717,67,28,5196,1178,904,1181,81,5,2113,1286,2125,1476,976,30,7269,1483,1154,1591,41,20,12694,2994,1725,1471,621,33,9908,1388,1353,1902,452,28,9983,611,1261,1508,708,6,4502,1294
2678,1970,1470,49,12816,2097,1724,1766,1261,37,29328,4121,2610,2165,815,36,12321,1404,1508,2116,466,41,6413,1326,1417,1452,352,10,3149,1286,2433,1641,1141,32,7576,1646,1815,2040,490,36,21737,4369,2249,1804,219,43,13097,1621,1428,2072,217,30,10376,611,1337,1643,143,6,4502,1294
2863,2155,55,52,16162,2097,1880,1973,443,41,35620,4748,3163,2419,1069,44,16969,1454,1733,2350,100,48,8386,2433,1642,1607,107,11,3719,2212,2988,1976,26,42,9696,1836,2073,2301,326,37,23355,5408,2742,2101,516,51,17895,2103,1869,3187,132,48,14859,1492,1778,2010,510,9,6676,1553
3603,2577,477,66,22364,3378,2268,2276,746,49,41016,5729,3810,2787,1437,56,21860,1597,2200,2737,487,60,10258,2461,1924,1852,352,14,4566,2382,3851,2412,462,57,14044,2876,2293,2542,567,41,30921,6076,3317,2463,13,62,21389,2132,1945,3351,296,50,15798,1492,1968,2212,712,10,6855,1573
4460,3261,1161,78,28928,4687,2954,2868,1338,53,48524,7129,4275,3106,356,65,25766,1641,2605,3093,843,70,13728,2656,2207,2059,559,15,5150,2405,4251,2612,662,61,17338,4290,2913,2927,952,53,38166,7482,3903,2815,365,73,25941,2199,2513,3798,743,66,25526,1620,2536,2477,972,14,9347,1923
