blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
215,598,98,4,502,9,325,601,101,4,3390,783,215,541,41,1,713,600,113,584,84,3,531,245,113,523,23,0,0,52,185,584,84,3,540,76,325,601,101,4,3408,821,276,574,74,3,1835,260,113,584,84,3,400,127,113,523,23,0,128,167
924,969,469,16,2949,379,835,954,454,16,11918,1671,924,834,334,9,2546,811,640,1417,917,16,3762,463,640,1273,73,3,2979,636,585,839,339,10,4411,523,821,969,469,15,11556,1706,924,834,34,12,5454,323,281,783,58,7,1527,995,281,699,49,2,1279,875
1293,1225,725,23,4150,379,1362,1794,1294,24,17893,3343,1274,1336,536,14,4531,866,814,2215,790,16,5225,863,814,1694,419,3,3437,1764,1386,1232,732,23,5785,668,1279,1395,895,24,17399,3164,1330,1636,836,17,7252,1321,877,1427,702,18,3983,2101,609,969,244,4,1969,1695
1868,1599,1099,35,7218,862,1480,2003,328,28,19703,3436,1983,1701,901,26,7871,1093,1497,2680,1255,33,8680,1053,1097,1939,264,6,4117,1794,2125,1634,1134,37,9489,947,1527,1663,463,29,25139,3541,1637,1796,196,19,8455,1605,971,1591,166,20,4365,2101,951,1201,476,7,2491,1821
2575,1946,1446,47,10060,1260,2016,2391,716,40,31967,4355,2513,1986,1181,36,11242,1620,1948,3121,1696,49,11240,1118,1548,2139,464,7,4367,1794,2678,1932,332,47,12756,1225,2143,2055,855,44,33007,4432,2254,2149,549,30,10968,2262,1084,1735,310,21,4446,2101,1064,1336,611,7,2564,1821
3253,2344,1844,60,12731,1850,2274,2641,186,45,35570,4510,3210,2384,1579,50,15346,1659,2302,3411,561,58,13955,1118,1736,2294,619,8,4771,1794,3325,2316,716,59,16774,1415,2181,2207,252,45,34985,4820,2531,2337,237,34,12159,2423,1667,2245,120,41,8310,2124,1647,1604,879,11,3808,1931
3840,2675,2175,69,15315,2232,2626,2948,493,53,46717,5354,3673,2692,337,59,18086,1662,2696,3858,1008,69,17359,1316,2038,2606,931,10,6364,1889,3973,2703,1103,71,20620,1591,2802,2642,687,57,45658,5737,3026,2631,96,41,14961,2423,1993,2569,444,49,10226,2124,1911,1807,307,12,4056,1931
4116,2882,2382,74,16829,3276,3005,3645,1190,58,59164,6948,4130,3339,984,65,24177,2436,3541,4916,2061,84,24294,1503,2679,3062,587,12,7881,3387,4591,2996,1396,78,23612,2474,3105,2885,930,61,50242,7633,3448,2942,407,50,19000,3854,2289,3117,992,55,12382,3428,2147,2013,113,13,4763,3277
