blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,116,54,6,516,16,0,531,149,6,916,416,0,288,49,6,600,100,0,236,102,6,605,105,0,266,21,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,270,791,0,505,5,0,106,647
192,620,70,2,382,428,338,655,155,4,2838,726,283,1037,537,6,1389,49,89,1013,63,1,431,385,89,628,128,0,266,21,185,584,84,3,739,0,430,621,121,6,4067,857,185,561,61,2,147,0,150,591,91,4,892,800,150,549,49,1,346,760
775,953,403,14,2373,760,673,960,460,11,9700,2045,931,1352,852,17,3719,49,520,1246,296,7,2692,1242,183,783,208,1,568,729,614,832,332,10,2398,355,1039,1062,562,20,13897,2152,809,841,341,9,1034,37,540,1297,797,14,5979,1380,602,873,373,3,2073,1343
1207,1208,-142,22,4710,886,797,1163,-87,13,10495,2309,1295,1652,367,22,6215,959,701,1706,56,9,3051,1604,303,1090,515,4,1883,1051,1386,1204,704,21,4341,526,1477,1962,1462,29,18368,3190,1429,1188,288,23,3481,58,620,1633,108,14,6412,1952,672,1154,54,3,2257,1913
1956,2024,674,31,10803,2446,1379,2066,811,25,15250,3424,2034,2019,734,34,8004,969,1283,2204,554,28,6415,2054,885,1330,755,7,3225,1663,1929,1424,924,27,8395,1811,1788,2265,365,37,23955,4803,1800,1471,571,30,5620,369,933,1840,315,19,8468,2202,954,1344,244,6,2974,2027
2595,2846,1496,45,17045,3074,1646,2444,1189,26,16721,3671,2379,2231,941,39,10091,1561,1321,2349,49,29,7000,2934,985,1464,114,7,3655,2553,2052,1589,164,29,9596,2982,2152,2616,366,47,30598,5121,2479,1850,100,43,11524,400,1397,2752,1227,25,11781,3399,1480,1866,766,8,4536,2960
2718,3018,-82,48,17656,3074,1929,2658,228,30,20405,4016,3002,2574,419,49,13199,1561,1872,2702,402,42,10719,3218,1229,1661,311,10,5133,3495,2575,1879,454,38,11104,3007,2680,3227,977,58,38644,6028,3009,2130,380,53,14411,400,1482,3005,480,27,13255,3727,1565,2090,190,9,5677,3425
3649,3491,386,65,24370,3563,2317,3272,842,38,28901,4848,3650,2826,671,57,16976,1583,2025,3081,481,45,12614,4314,1382,1796,146,10,5380,3983,3077,2171,741,45,12630,3628,2972,3508,1258,63,43534,6629,3628,2789,1099,67,19318,432,2225,3467,937,39,17095,4483,1683,2280,230,9,5955,4013
4297,4057,952,77,30367,4315,2625,3941,211,42,33672,6471,4197,3417,1262,66,21719,1779,2585,3657,1057,54,15349,5326,1767,2117,67,12,5996,4831,3476,2420,990,52,14886,4507,3547,3873,423,75,54298,7419,4062,3838,1047,76,24876,1332,2307,3755,275,39,18099,5078,2026,2666,616,11,7854,5262
