blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
215,577,77,2,671,87,325,601,101,4,1604,477,215,561,61,2,1091,414,75,563,63,2,1004,0,75,523,23,0,343,0,185,584,84,3,781,215,367,632,132,5,4062,742,214,600,100,5,1151,280,131,598,98,4,669,0,131,523,23,0,200,9
924,994,494,15,2957,271,597,1214,714,9,4898,1000,475,822,172,4,2112,1027,375,860,360,12,2640,151,375,745,245,0,794,220,493,769,269,6,1100,790,836,982,482,16,12787,1604,854,1274,299,14,3237,1283,545,969,469,16,2341,59,545,757,257,0,815,128
1485,1660,1160,22,6123,971,1004,1763,1258,18,7293,1758,1057,1087,437,10,4143,1433,770,1218,718,23,5365,422,770,1032,532,0,1284,1435,1200,1092,592,15,2916,2141,1177,1350,850,24,15765,2903,1308,1538,558,22,4941,1510,812,1476,976,21,3808,241,812,1087,587,0,1654,417
1966,1998,423,31,9838,1237,1089,1895,140,18,8166,1990,1706,1354,704,19,6646,2161,1395,2122,1622,31,8802,1162,1056,1562,412,0,1967,2475,1695,1403,303,23,4098,2484,1265,1618,168,24,16638,3162,1986,1827,847,30,9061,2174,1311,2185,1685,31,6476,1220,1274,1396,896,0,2249,1271
2522,2358,783,40,14108,1947,1740,2283,528,30,16759,3179,2078,1621,621,25,8647,2215,1566,2374,274,35,9534,1533,1349,1719,219,1,2397,2475,2405,1690,590,29,6678,3112,1896,2187,737,33,24615,3838,2386,2089,284,38,11010,2190,1622,2810,110,38,8201,1473,1459,1552,217,1,2409,1271
3083,2889,214,51,19162,2416,2174,2568,813,39,21278,3417,2431,1855,855,32,11160,2948,1988,2664,564,45,13115,1675,1648,1945,445,1,3073,2839,2620,1861,111,32,7932,3696,1965,2309,859,33,25498,3973,3053,2493,688,53,17552,2401,2221,3229,529,53,12912,1788,1590,1706,371,1,2574,2060
3546,3252,577,60,22780,2450,2390,2844,1089,43,25141,4513,2955,2131,1131,39,14032,3459,2291,3002,902,54,16375,1773,1951,2135,635,1,3404,3047,2968,2074,319,36,8684,4043,2115,2517,1067,37,32226,5036,3639,2780,975,63,23794,2861,2725,3593,893,64,17671,1974,1854,1850,510,2,2632,2060
4103,3644,969,70,27423,3304,2790,3153,78,51,32686,5953,3387,2416,316,46,19091,3536,2639,3258,1158,62,18777,2310,2175,2329,829,1,3616,4071,3736,2351,596,45,13312,4844,2559,3020,210,45,37927,5461,4343,3607,27,74,30179,3152,3208,4042,1342,75,23183,2697,2433,2415,1075,2,3341,2448
