blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
215,613,113,4,808,35,300,586,86,4,5040,733,215,594,94,4,866,459,113,521,21,0,214,0,113,583,83,0,238,228,61,542,42,1,663,238,335,608,108,4,4843,705,246,587,87,4,1389,363,113,563,63,2,451,256,113,523,23,0,0,0
614,877,377,12,1661,62,836,982,482,16,12184,1657,893,914,414,16,3113,934,588,864,364,11,2966,200,526,797,297,0,1209,438,738,916,416,15,2687,297,714,901,396,13,8196,1146,924,926,426,15,4189,455,557,913,413,13,2328,540,527,759,259,3,943,252
1208,1706,1206,20,4313,407,877,1219,69,16,14728,2467,1300,1518,68,19,4943,1166,988,1120,620,18,4019,316,526,932,432,0,1254,438,1140,1183,683,21,4005,1010,975,1256,51,17,9920,2119,1048,1369,169,16,4808,1223,1007,1204,704,22,6134,540,545,894,394,3,1055,291
1576,2152,202,27,6198,705,1309,1587,437,28,21930,3226,1577,1727,277,24,6778,1974,1386,1354,204,25,5729,800,912,1557,7,1,2650,762,1786,1571,321,34,6274,1807,1336,1539,334,25,13316,2784,1868,1688,488,29,10698,1846,1470,1666,1166,34,9951,966,978,1214,714,6,2606,489
2129,2460,510,37,8795,723,1640,1871,721,36,33555,4484,2127,2079,629,35,9678,2898,1662,1561,411,30,8087,813,1060,1692,142,1,2665,1036,2279,1876,626,44,9694,2015,1696,1827,622,33,18787,3386,2299,1930,145,36,12701,1997,1687,1858,208,38,10562,1020,1072,1348,163,6,2772,489
2821,2898,948,52,12749,1048,1962,2063,913,40,34552,5829,2730,2393,943,47,12481,3868,2250,1931,781,42,13392,1369,1405,1886,261,1,2972,1036,2741,2127,877,49,11960,2855,2073,2083,878,37,23669,4502,2940,2484,699,46,17936,2549,2352,2249,599,51,19343,1480,1366,1638,453,8,3750,1318
3363,3159,809,56,14850,1195,2283,2270,270,44,39949,6110,3168,2709,209,53,15215,4207,2642,2387,1237,43,14756,2374,1782,2900,75,1,4101,1769,3389,2675,250,60,17179,3019,2365,2323,18,42,26243,5411,3187,2789,59,53,19713,2783,3000,2616,966,62,24960,2734,1552,1860,110,10,4926,1618
3937,3461,211,62,17556,1631,2842,2626,621,53,46245,6810,3610,3331,681,58,18414,4857,2764,2538,88,45,15321,2415,2097,3388,488,3,7751,2248,4252,3339,914,78,26217,3372,2659,2545,240,46,31987,6552,3524,3036,306,61,23703,4158,3433,2943,293,71,31728,2734,1614,2015,265,11,5354,2014
