blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,94,55,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,55,94,0,500,0,0,0,0,0,500,0,0,0,0,40,500,0,0,0,0
185,563,63,2,391,414,325,601,101,4,2430,561,30,521,21,0,0,60,113,584,84,3,627,159,113,603,103,0,267,296,185,521,21,0,515,291,325,601,101,4,2431,596,276,620,120,6,472,51,37,542,42,1,379,93,77,603,103,0,193,327
307,685,35,2,592,1104,531,808,308,8,8024,1505,876,807,307,8,1324,524,564,962,462,16,3515,231,564,837,337,0,835,372,924,885,385,12,2998,826,500,828,328,8,5316,1266,706,837,337,11,2185,288,355,748,248,5,1039,283,303,777,277,0,430,495
771,931,281,7,2560,2193,747,1311,811,12,10133,1830,1122,996,496,12,3066,782,812,1638,38,21,5924,1226,812,1384,884,0,1728,1244,1663,1589,64,21,9775,1680,644,964,464,9,5751,1461,1103,1134,199,18,4452,1130,765,1171,116,5,1897,1305,683,1062,187,0,430,1123
1295,1235,585,15,4651,3026,951,1551,51,16,12772,2070,1524,1272,27,19,5353,869,1278,1964,364,29,8548,1370,906,1518,393,0,1937,1254,1942,1795,270,23,11755,2014,1168,1354,854,22,12144,2206,1750,1444,359,29,6124,1130,1113,1412,357,12,3811,1429,967,1196,321,0,430,1123
1954,1770,1120,27,9418,3731,1328,2002,502,18,14032,2244,2110,1559,314,26,7292,1267,1785,2381,781,44,11048,1796,1413,1752,627,0,2812,1762,2034,1923,173,23,12914,3061,1478,1655,1155,30,18530,2746,2242,1738,653,37,8269,1425,1340,1640,585,17,5613,1849,1235,1391,516,0,678,1404
2108,1927,177,29,9719,3731,1843,2395,895,30,23634,3086,3004,2144,49,31,9668,2276,2250,2980,1380,53,16579,1941,1878,2317,1187,1,3135,2170,2897,2405,655,41,18181,3092,1628,1842,242,34,22086,3126,3261,2096,1011,49,11680,2495,1777,1867,812,22,7039,2728,1633,1539,664,1,849,2300
2598,2189,89,38,13777,5134,2063,2635,1135,34,30457,4036,3341,2352,182,36,11549,2561,2598,3194,419,58,19678,2068,1916,2456,276,1,3135,2376,3646,3469,1719,54,23697,4374,2141,2325,725,39,26072,4173,3628,2337,387,57,15008,2852,2578,2178,1123,33,10802,2897,1725,1673,123,1,849,2300
2998,2438,338,45,17408,6498,2655,3013,1513,42,35156,5808,4423,3160,990,47,17935,3070,3603,4129,1354,74,29969,3016,2074,2847,662,2,4079,2769,3810,3749,549,54,24877,5585,2817,2939,1339,47,32138,4826,3943,2537,152,61,16378,4106,2782,2371,416,37,14068,4312,1861,1968,418,1,1426,2827
3653,2800,400,56,22573,7423,3090,3300,200,46,38346,6615,4852,3596,176,56,23076,3136,4205,4712,1062,86,36505,3402,2147,3327,307,2,4463,3665,4458,4153,953,67,30869,6324,3368,3447,1847,55,46125,5596,4357,2828,363,71,19117,4117,3284,2898,343,43,16922,4424,2275,2907,152,2,1764,3387
4506,3683,33,69,30835,7907,3486,3573,473,46,39581,7016,5381,3930,510,66,27904,4010,4649,5119,794,99,42397,3408,2478,3489,469,3,4561,4273,4611,4318,368,70,32008,6863,3829,3730,130,63,52038,5917,4727,3103,73,75,21129,5313,4036,3368,808,59,24178,4551,2362,3047,292,2,2168,4205
4567,3860,210,69,30835,8385,4169,3955,855,54,48618,8410,5891,4762,1342,76,32341,4085,5374,6101,201,115,51477,3601,2720,3774,754,3,5648,4607,5162,5450,1500,82,41100,7188,4183,4098,498,67,54882,5940,5375,3543,513,87,26907,5313,4728,3998,1433,72,30231,4897,2435,3231,476,2,2169,4443
5368,4220,570,83,39036,8494,4720,4410,35,56,50813,10041,6870,5747,27,85,38834,5330,6039,6959,459,120,58177,5141,3162,4124,89,3,6217,5642,5621,5719,269,91,45111,9091,4695,4982,1077,70,57321,7381,5580,3994,164,87,27549,6736,5333,4230,165,78,32343,6118,3108,4163,103,3,3050,5704
5954,4592,127,94,45789,9180,5177,4746,371,67,60750,10994,7819,6733,1013,94,46722,5362,6256,7335,835,125,61762,5367,3445,4315,275,4,6329,5642,6269,6468,1018,103,55819,10143,5190,5310,355,78,68952,8548,5951,4296,466,94,29658,8121,5585,4440,375,84,34818,6651,3236,4343,283,3,3050,5704
