blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,1528,430,420,616,116,6,3514,815,276,567,67,3,1798,487,75,542,42,1,923,398,75,583,83,0,425,51,123,563,63,2,1123,445,325,601,101,4,3258,701,215,574,74,3,1400,262,131,577,77,3,525,86,131,544,44,1,659,376
399,755,105,6,2998,1023,836,982,482,16,11939,1870,677,802,302,9,3250,941,450,868,368,13,5105,454,450,757,257,0,742,365,790,1267,767,12,2451,981,836,982,482,16,12582,1736,863,841,341,9,2773,468,555,936,426,14,2383,177,555,779,279,3,1836,454
986,1083,433,15,5578,1468,1417,1407,907,32,17610,2851,998,978,128,12,4222,1273,876,1255,755,27,7759,472,846,932,432,0,1032,383,1468,1591,266,23,4414,1208,1315,1341,841,28,17203,2393,1477,1089,589,17,4338,621,780,1185,675,21,3093,305,780,919,419,3,1836,628
1420,1289,639,19,7925,2326,1690,1686,36,39,22243,3295,1555,1255,405,18,5959,2027,1026,1447,72,31,8938,521,996,1066,91,0,1114,1194,2177,1916,591,33,7359,1828,1409,1783,333,28,17337,2724,2094,1412,912,26,6715,707,1212,1592,1097,30,4562,867,1150,1243,18,6,3335,763
2579,1942,192,32,13240,2994,2129,2345,695,47,30895,4263,1740,1418,133,20,6633,2506,1358,1854,479,38,11222,933,1328,1336,361,0,1916,1541,2361,2081,406,35,7936,2502,1896,2174,724,37,25628,4321,2953,1953,1453,34,9626,1853,1596,1855,260,38,5885,993,1319,1399,174,7,3857,844
3453,2708,8,48,17861,3468,2489,2592,942,55,37481,5367,2325,1723,438,29,9604,2775,1665,2214,839,41,13721,1124,1566,1575,595,1,2493,1749,2886,2402,77,44,11211,2810,2072,2392,242,41,29694,4928,3077,2115,165,36,10656,2147,2359,2154,554,48,9588,1195,1342,1538,313,7,3979,1036
3902,3021,321,56,21141,3620,2489,2714,-161,55,38727,6385,2866,1973,253,33,11598,3668,1966,2468,143,46,15979,1904,1867,1769,14,1,2959,2667,3748,2845,520,60,17501,2875,2426,3503,1348,43,33649,6343,3877,2529,579,51,16581,2484,2902,3061,1461,58,13947,2230,1949,2117,892,11,6563,2018
4361,3298,598,66,28522,5426,2713,2970,95,59,42973,7800,3452,2305,585,43,16518,3861,2409,2946,621,58,19774,2086,2187,2051,296,1,4363,2794,4603,3352,1027,70,21528,4268,3017,4306,801,48,38729,7704,4525,2901,441,63,19884,2494,3273,3239,339,61,16719,2512,2285,2551,451,11,7042,2279
