blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,794,186,325,601,101,4,2333,494,215,581,81,3,380,179,113,584,84,3,773,162,113,563,63,0,171,128,123,563,63,2,494,0,325,601,101,4,3584,612,215,594,94,4,683,56,37,542,42,1,622,0,37,543,43,0,414,469
893,1004,504,18,3183,646,756,913,413,13,6883,1741,690,835,335,11,1685,906,512,1404,904,13,2982,1006,451,1293,793,0,1050,769,677,748,248,5,1085,340,738,954,454,12,6939,939,924,901,401,15,3300,466,475,987,487,14,3889,948,438,1121,621,1,1514,1049
1477,1323,823,29,6068,1303,1096,1400,250,14,7676,2466,996,1030,180,16,2813,1205,1047,1711,286,22,4750,1119,675,1448,113,0,1507,913,1386,1025,525,14,2770,522,1084,1242,742,20,11756,1207,1612,1710,110,20,7342,1235,574,1146,216,16,4041,1080,536,1316,441,1,2052,1049
2033,1585,1085,34,9603,2030,1366,1650,495,19,11824,2887,1620,1412,562,29,5438,1866,1458,2043,618,31,8035,1124,1109,1775,435,5,2754,1017,2064,1385,885,25,6227,1057,1517,1525,1025,28,17253,1748,2189,2039,439,30,11339,1449,944,1373,443,22,5671,1699,876,1491,616,2,2212,1129
2773,1991,1491,48,12785,2279,1575,1863,258,23,13166,4105,1805,1606,206,33,6430,2340,1924,2539,1109,45,12529,1295,1453,2112,772,5,5123,1115,2125,1536,136,27,6665,1080,1665,2004,54,30,18464,1781,2745,2332,732,38,14683,1609,1038,1604,24,23,6168,1928,971,1851,101,2,2517,1161
3265,2274,274,57,16868,3118,2052,2141,536,31,19007,4933,2146,1879,179,39,8064,3604,2149,2801,421,53,15161,1305,1739,2271,241,5,5360,1305,3078,1927,527,39,12006,1641,1790,2421,471,30,21603,1962,3315,2769,44,49,22563,2328,1395,1895,315,33,8646,2172,1450,2024,274,3,2964,1177
3913,2585,585,68,22956,4094,2466,2481,876,39,25501,6406,2702,2208,508,48,12067,3948,2713,3215,835,67,21999,1787,2027,2498,163,6,6072,2562,3635,2272,422,48,14833,1853,2292,2919,969,40,28365,3093,4025,3183,458,63,28803,2449,1592,2379,199,35,11155,2995,1788,2388,638,3,3722,1701
4404,2862,862,77,28123,5446,2466,2604,249,39,26054,7682,3225,2538,838,61,17703,5619,2713,3342,62,67,23595,2302,2120,2738,403,6,7303,3260,4157,2563,713,58,19188,2688,2655,3201,126,44,28675,3702,4387,3452,727,69,34286,4128,1959,2927,747,41,16136,3555,2098,2690,940,4,4613,1947
