blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,191,149,325,601,101,4,1877,471,215,594,94,4,392,57,0,521,21,0,670,222,0,528,28,0,146,318,185,600,100,3,706,0,325,601,101,4,3891,654,246,594,94,4,473,10,131,584,84,3,728,77,131,544,44,1,508,207
893,983,483,17,2773,310,645,1661,1161,8,5643,1227,738,894,394,14,3003,730,488,1021,521,14,2684,476,334,844,44,3,1110,630,614,827,327,9,2670,337,706,907,407,13,11740,1411,924,914,414,13,2363,376,377,748,98,5,1415,984,347,699,199,2,750,714
1416,1267,767,26,5363,910,952,2588,178,8,6502,1477,1304,1309,84,24,6523,1217,727,1224,724,16,3486,674,482,1119,319,3,1193,813,1324,1208,708,20,5687,1179,944,1414,139,16,13002,2261,1403,1331,396,23,4298,1107,828,1074,424,17,3048,1184,798,860,360,3,1018,826
1910,1592,1092,35,7009,970,1279,2874,459,13,8016,1535,1854,1643,418,34,9521,1522,1346,1936,486,31,8073,1541,1078,1427,627,6,2715,1144,1879,1519,219,29,7126,1413,1581,2135,860,30,18149,3087,1836,1614,89,30,6927,1107,1149,1524,874,26,5881,1841,1019,1095,295,4,2092,1822
2617,1939,1439,47,11572,1599,1599,3656,341,17,15322,3410,2304,2053,203,41,13903,2840,1628,2237,787,39,10568,1601,1576,1690,115,10,4258,1195,2649,1969,669,44,12518,1898,1918,3248,123,34,22487,4387,2260,1907,382,33,9326,2263,1318,1738,138,31,7855,1892,1297,1736,286,7,3277,2234
3295,2271,271,59,15778,1969,1965,4308,993,21,20095,4045,2887,2378,528,53,19425,3245,2066,2513,1063,48,12815,1630,1705,1974,399,10,4377,1395,2883,2391,91,44,13151,3408,2043,3415,290,38,28016,5092,2951,2251,721,46,13231,2601,1995,2229,624,49,12668,2094,1682,1912,462,9,4226,2304
3666,2742,92,66,20305,2214,2353,4636,21,29,25527,5107,3505,2756,31,64,24073,5048,2424,2817,1367,58,15532,1653,2101,2207,627,14,5019,1404,3592,2738,438,57,18029,3420,2718,3928,803,49,35176,5566,3704,2828,1298,54,17379,2934,2391,2581,976,59,15580,2169,2078,2157,707,12,5121,2466
4469,3395,745,78,26150,2742,2731,5007,392,35,35073,5904,3781,2980,255,70,27512,5302,2773,3156,1706,70,20147,2115,2420,2341,761,14,5220,1687,3868,2965,665,63,21047,5168,3273,4309,359,61,47165,6176,4290,3199,1669,66,22755,2934,2786,3073,1468,72,20706,2320,2473,2451,1001,13,6889,2647
