blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
215,598,98,4,1232,234,325,601,101,4,4142,669,276,607,107,5,1504,306,113,584,84,3,715,118,113,523,23,0,327,0,123,563,63,2,573,293,475,666,166,8,5999,607,276,607,107,5,1644,289,113,584,84,3,505,0,113,523,23,0,0,0
583,809,84,9,2679,882,832,1034,534,12,8878,937,893,927,427,14,3991,641,488,1613,163,13,4011,654,488,950,150,2,2117,1049,714,962,462,11,2553,565,888,1286,786,16,11514,1303,924,960,460,16,4761,597,274,776,276,7,2296,932,244,699,74,2,1129,937
1078,1104,379,16,4012,1026,1111,1343,843,20,12918,2221,1386,1174,674,21,5623,1343,661,1823,218,18,4449,713,661,1155,230,5,3115,1178,1553,1396,891,26,4867,690,1206,1585,1085,24,15627,2439,1342,1189,689,22,7396,1004,866,1088,588,18,3939,932,620,869,244,4,1529,1089
1725,1415,690,27,6849,1740,1271,1561,251,24,15823,2617,1815,1434,349,30,7341,1442,1193,2500,20,32,8845,1063,1193,1490,165,6,5179,1607,2170,1701,1196,33,8459,1367,1766,2378,1873,33,20909,2985,1983,1873,73,29,9312,1231,1327,1413,913,27,6610,1360,865,1066,91,5,2467,2000
2306,2062,162,40,10054,2049,1658,1957,32,25,19059,3944,2277,1703,618,38,8795,1442,1612,2898,418,45,12365,1063,1552,1711,261,8,6312,1624,2447,1897,242,37,9337,1848,2062,2836,526,34,22552,3084,2722,2272,472,43,12905,1630,1556,1634,184,33,8274,1360,1095,1281,301,8,3278,2000
3047,2383,483,49,13146,2491,1968,2171,246,29,22428,4220,3016,2067,982,51,13045,2016,1974,3384,904,56,18371,1218,1852,1867,417,9,7515,1688,3064,2468,813,49,13712,2348,2434,3161,851,42,30843,3719,2999,2493,33,49,15159,1970,2122,2032,582,46,11353,1389,1415,1415,85,8,3278,2000
3385,2610,710,55,14910,2491,2647,2504,579,41,32447,5771,3387,2336,76,57,15345,2026,2441,3979,1499,68,25635,2127,2334,2391,941,11,9538,2550,3773,2876,1221,62,16776,2382,2861,3459,1149,50,40124,5170,3715,2889,424,63,19246,2143,2576,2307,857,52,14036,1579,1548,1618,138,9,4042,2972
4032,2963,313,65,18553,2927,2891,3106,306,48,37304,6201,3762,2619,54,66,21351,4077,2880,4753,148,72,27825,2816,2753,2782,57,12,11261,2981,4421,3271,1616,74,22519,3029,3219,3837,777,54,47124,6188,4385,3482,177,72,25405,3270,2895,3170,245,56,16351,2595,2093,2052,567,15,6062,3274
