blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,124,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,520,20,0,124,0
185,584,84,3,443,0,430,621,121,6,3754,671,276,625,125,6,928,94,113,563,63,2,1128,124,113,583,83,0,639,363,92,556,56,2,868,72,335,608,108,4,5050,714,123,541,41,1,213,129,131,584,84,3,803,305,131,583,83,0,383,170
924,1004,504,18,3221,175,676,886,386,12,8003,1027,833,880,380,13,2742,447,216,1406,106,3,1936,892,311,956,106,0,806,838,614,839,339,11,2576,99,675,858,358,12,7699,1069,924,801,301,7,1864,732,288,970,245,7,1608,809,197,1357,77,0,948,656
1416,1281,781,26,6230,788,1008,1198,698,21,12530,1381,1417,1187,687,25,5793,848,464,1634,334,9,5864,1500,559,1175,20,2,1582,1621,1386,1239,739,24,6171,1080,978,1171,671,18,11606,2069,1477,1036,536,14,3745,1131,801,1670,945,20,4022,1321,680,1687,407,0,3334,931
1761,1741,91,33,8816,1303,1246,1696,111,21,15124,2234,2269,1836,486,36,10707,1622,1196,2096,796,21,9815,1665,860,1476,321,2,2715,1809,1972,1543,243,32,8116,1923,1183,1411,236,22,16449,2530,2094,1372,872,24,7463,1900,1085,1932,507,25,4963,1832,963,1841,561,0,4293,1112
2070,1969,319,38,10565,1594,1741,2092,502,34,22282,2712,2855,2182,232,47,14819,1622,1364,2323,148,27,12001,1684,1029,1631,51,2,2801,1924,2773,1925,625,47,11775,2158,1593,1709,534,30,22824,3498,2526,1672,312,32,10350,1900,1555,2345,920,39,8261,2114,1433,2010,730,1,5908,1171
2285,2325,375,42,13294,2589,2002,2315,725,38,26884,3558,3553,2725,775,54,19035,2838,1854,2735,560,41,15117,1697,1557,1840,255,3,3563,2826,3253,2592,192,51,15996,3646,1830,1976,801,34,24660,3539,2895,1902,542,38,13829,2941,1681,2790,565,42,9534,2672,1597,2258,978,1,6822,1223
2656,2749,149,47,17330,2640,2655,2972,72,46,33337,4261,4078,3178,278,63,22947,2838,2393,3067,892,50,18752,2146,1632,2035,375,3,4035,3226,3778,2923,523,60,18356,3646,2000,2143,68,38,29738,4589,3110,2083,258,42,14984,3265,2405,3158,933,56,12863,3115,2045,2482,1197,2,8421,1603
3209,3033,433,56,22001,4180,2875,3192,292,50,37330,4415,4726,3529,629,74,27583,2838,2751,3343,1168,59,21502,2508,1990,2280,620,5,4561,3510,4868,3819,1419,76,25740,5065,2555,2450,375,46,39018,5479,3758,2475,650,55,19506,3486,2623,3399,1174,63,15546,3382,2233,2616,1331,2,8421,1603
3486,3260,310,62,24447,4180,3109,3412,437,54,40451,5818,5329,4024,1124,86,36192,3255,3053,3557,157,65,23671,2733,2201,2445,129,6,4881,3510,5145,4222,122,82,28866,5134,3166,3221,1146,54,46051,6596,4204,2800,975,58,21062,4845,3335,3825,1600,77,18678,3493,2480,2807,207,4,9369,1603
3640,3425,475,64,25521,4385,3604,3745,770,64,55222,7081,5915,4554,129,97,43908,4039,3449,3840,440,74,28032,3944,2658,2579,264,6,5517,3510,6007,4657,557,97,32631,5252,3422,3389,414,57,48343,7431,4666,3082,422,67,25828,5016,3630,4569,753,82,21968,3505,3052,3330,730,9,14812,1609
4848,4191,1241,77,32687,5851,4434,4157,1182,70,64531,8019,6809,5004,579,113,54734,4523,3617,4067,67,80,29837,5372,2918,2776,61,6,6339,3839,6346,5059,959,103,37637,7402,3902,3974,999,63,58376,8019,5129,3329,154,75,30038,5943,3799,4869,221,87,24562,3612,3574,3851,1251,14,18185,1848
5261,4706,1756,84,37272,5877,5047,5192,2217,77,77268,9383,7068,6307,1882,120,60440,4979,4027,4465,465,90,32385,6043,3214,3091,371,7,6537,4213,6775,5273,373,109,41380,7965,4466,4274,1299,71,65368,9321,5620,3764,589,84,34827,5943,4280,5377,729,99,32599,4336,3724,4027,197,16,18793,1848
5693,5034,584,93,41741,5942,5288,5415,2440,81,81417,10044,7439,6534,2109,126,64038,6453,4273,4657,657,94,34568,6043,3214,3251,181,7,6537,4385,8234,6673,1773,122,53062,9946,4735,4772,92,76,69737,9724,6083,4192,1017,93,40420,6190,4631,5911,163,105,36922,4465,4142,4533,703,16,19580,1848
