blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,147,147,0,500,0,0,0,55,0,500,0,0,140,31,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,86,287
185,584,84,3,535,92,446,634,134,6,3863,1030,215,574,74,3,584,474,113,584,84,3,1184,202,173,563,63,0,409,118,215,611,111,4,821,0,355,627,127,6,4676,614,246,607,107,5,894,135,131,577,77,3,1042,149,131,543,43,0,520,287
676,853,353,12,2740,665,767,1656,71,12,8607,1765,676,828,328,11,3152,681,549,1993,1493,14,4785,895,622,1037,537,0,1878,904,893,982,482,15,3659,192,731,869,19,12,7216,1937,924,986,486,18,2565,335,361,804,154,9,2724,947,300,777,52,0,1334,1286
1386,1253,753,25,5795,1004,1057,1863,278,16,13191,2314,1306,1499,99,19,5795,1539,831,2308,108,23,7020,1159,905,1192,167,0,2705,1412,1416,1293,793,24,6085,340,895,1298,448,16,8744,1937,1458,1488,108,23,4446,1152,684,1364,714,15,3879,1288,600,966,241,1,1676,1934
2005,1981,1481,36,10870,1882,1382,2617,1032,20,16381,2941,2045,1900,500,34,9695,1726,831,2430,230,23,7020,1159,1159,1596,571,0,3033,1830,1699,1471,271,25,7446,1538,922,1434,149,17,9830,2851,2044,1837,457,34,7268,1477,1477,1815,1165,31,6253,1337,806,1100,75,1,1676,1934
2478,2268,168,43,14514,2920,1655,2831,446,23,19866,4043,2651,2409,84,39,12319,2763,1364,2679,479,27,8398,1569,1217,1770,70,0,3070,2041,2347,1884,684,34,10671,1901,1741,2178,888,26,16044,3518,2325,2085,305,38,9164,2361,1872,2231,1581,40,10050,1497,1202,1416,391,2,3049,2120
2846,2530,430,51,17183,3625,2644,3369,984,43,34134,5369,3824,3081,756,53,20750,3220,1734,3028,828,37,11334,2179,1557,1945,245,0,3090,2603,2930,2220,1020,45,13409,2388,1965,2395,1105,30,19336,4233,2908,2405,275,50,11625,3528,2225,2563,1913,52,13018,2136,1555,1600,570,3,3332,2125
3432,2910,810,63,22136,4447,2856,3585,150,47,37528,6063,4410,3450,425,65,23931,3265,2369,3402,327,49,15133,2917,1645,2139,364,0,3565,3211,3577,2649,1449,58,20008,2643,2405,2736,1446,39,27706,4415,3184,2606,476,55,14708,3728,2599,3255,705,59,16203,2836,1950,1959,494,4,4813,2212
4171,3336,1236,78,29846,5912,3465,4124,689,55,47743,6875,4996,3976,951,76,32530,3323,3016,3792,417,62,19523,3564,1717,2274,99,0,3565,3211,4197,3220,2020,65,22913,3120,2802,3051,1761,41,30918,4658,3647,2912,782,63,17228,4064,2843,3577,1027,65,20047,3092,2195,2320,855,5,5796,2748
4387,3514,239,81,30354,6096,4054,4478,1043,67,62154,8408,5672,4337,1312,90,38372,3528,3377,4212,837,74,25565,3985,2128,2611,430,1,4218,3377,4508,3454,354,68,23630,3242,3022,3296,216,45,35503,4993,4200,3232,152,75,20588,4110,3382,3988,1438,79,24523,3125,2703,2480,1015,5,6075,2981
5126,3943,668,96,36291,7136,4317,5168,1733,69,64363,9088,6257,5127,2102,98,44147,5167,3977,4619,1244,87,32035,4498,2502,2796,616,1,4310,3966,5247,3834,734,82,29286,3799,3583,3539,459,49,40170,5873,4571,3528,98,82,25111,5429,3764,4361,1811,90,29498,3689,3046,2676,1206,6,6315,3087
5617,4233,233,106,41017,7352,4830,5729,144,73,69808,9765,6783,5478,503,108,51038,5470,4514,5166,216,92,34793,5195,3184,3846,66,1,5515,4727,5895,4224,424,94,33890,3940,3961,3782,267,54,43594,7431,4981,3856,421,90,29586,5444,3794,4483,458,90,29689,4042,3046,2896,111,6,8914,3762
6560,4737,737,116,46331,8097,5387,6291,706,77,77338,10953,7212,5733,758,116,54254,6471,5058,5482,532,104,40389,5688,3291,4042,182,2,5683,4862,6171,4463,13,98,36485,6143,4534,4163,648,63,58173,8709,5474,4176,741,102,36162,5929,4492,4952,927,106,35230,4213,3334,3131,341,7,10160,4051
6993,5396,1396,123,52533,9798,6346,6744,1159,96,98375,12704,7860,6120,245,128,59726,6643,5617,5852,902,114,46464,5688,3441,4257,382,5,5886,5207,6448,4682,232,102,40768,7827,5181,4541,1021,75,67116,9475,6122,4577,1142,115,42155,5965,5140,5331,1306,117,42446,4339,3372,3432,637,8,10579,4245
