blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
215,599,99,4,877,104,300,591,91,4,5308,823,276,600,100,5,752,65,150,612,112,5,1139,117,150,523,23,0,0,17,123,542,42,1,208,63,325,606,106,4,3585,778,184,554,54,2,1588,0,136,578,73,3,1023,0,136,553,53,0,213,108
768,889,389,14,3717,519,770,1177,677,12,9947,1832,666,1181,81,9,2852,678,404,1535,285,11,3789,942,441,1119,619,1,545,1008,676,769,269,7,1192,226,719,936,86,12,7254,1885,586,834,259,9,3818,814,436,1339,834,6,2806,1027,467,1149,649,0,1059,521
1262,1189,689,22,6085,1102,872,1385,185,16,11183,2019,1238,1515,415,22,6185,964,1021,1878,628,21,5891,1026,460,1273,398,1,583,1008,1262,1078,578,15,3415,797,1217,1320,470,22,15626,2699,1078,1043,468,14,5411,999,520,1522,167,10,3874,1027,1209,1673,73,4,2021,703
2063,1584,1084,35,8739,1776,1277,1723,523,26,19184,3295,1640,1778,53,28,8114,1789,1508,2281,1031,35,10088,1035,855,1468,593,1,1220,1008,1723,1291,791,20,4263,962,1484,1814,964,26,20423,2936,1589,1359,134,21,8634,1449,1190,1938,583,25,5678,1257,1522,1922,322,4,2234,703
2247,1777,227,39,11811,2101,1628,2266,1066,32,27215,4109,2195,2028,303,36,13158,2899,1744,2695,445,39,11731,1176,1142,1703,828,2,2074,1249,2617,1694,1194,33,6669,1168,1859,2103,303,34,25626,4312,1804,1528,303,24,9820,2020,1358,2152,797,30,9218,1819,1691,2117,517,4,2418,1508
2903,2131,581,52,15369,2217,1964,2618,68,36,32136,6125,2502,2262,237,43,14871,3017,2130,3610,185,45,14887,2230,1336,2012,337,2,3253,2116,3110,1994,294,41,8437,1260,2290,2760,660,38,30399,4969,1914,1725,65,24,10238,3046,2160,2876,1521,39,11733,1937,2027,2856,856,4,3095,2281
4166,3042,1492,66,22631,2963,2580,2963,413,46,44594,7336,3287,2697,672,59,19844,3291,2603,4022,592,59,19742,2304,1717,2162,487,2,3704,2178,3110,2116,116,41,9494,2623,2587,3018,913,45,38544,5484,2376,2053,393,34,13642,3117,2447,3157,102,45,16369,1957,2158,2991,156,4,3942,2325
4351,3381,656,68,23720,3331,2938,3845,45,53,50660,9873,3822,3081,1056,67,25289,3901,2803,4235,205,64,23127,3647,2182,2532,857,3,5627,2685,3972,2507,507,54,12648,3064,3377,3713,1608,58,50663,6006,3013,2324,664,39,16978,4111,3054,3840,785,55,23288,3408,2594,3826,476,4,5091,3821
