blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
246,598,98,4,1119,94,430,621,121,6,4011,856,185,581,81,3,398,140,113,542,42,1,783,60,113,549,49,1,213,64,61,542,42,1,443,67,325,601,101,4,4306,829,276,587,87,4,636,187,113,542,42,1,711,100,113,523,23,0,47,79
738,846,346,11,3524,555,770,1041,541,12,9019,1982,924,953,453,16,4004,413,553,1083,583,8,4296,722,285,773,268,2,761,848,738,818,318,9,2445,417,735,1198,698,12,8674,1916,924,940,440,15,3040,223,517,1282,782,9,3460,869,517,1177,677,0,1015,960
1386,1394,144,17,5567,1340,934,1377,52,16,10183,1982,1477,1221,721,25,6872,941,982,1576,201,12,5390,1038,285,928,73,2,1111,1635,1076,990,190,12,3640,1259,760,1397,-28,12,9685,2271,1446,1228,728,25,5783,710,1088,2206,206,14,5584,1339,542,1378,118,0,1015,960
2125,1768,368,30,8025,1353,1469,1765,440,28,21009,3250,1938,1396,46,28,7708,1191,1324,1894,169,21,7966,1077,536,1103,248,3,1529,1635,1508,1294,94,20,5849,1259,1321,1783,358,24,19825,3252,2094,1557,1057,35,8804,853,1540,2573,573,25,7675,1339,994,1548,288,2,1114,991
2773,2146,746,42,14341,2284,1915,2085,755,37,26386,3744,2462,1674,324,35,10367,1216,1761,2293,568,35,11735,1165,1011,1318,463,3,2680,1849,2064,1515,315,26,8647,1988,1880,2152,727,36,26616,4198,2742,1943,268,48,12147,911,1783,2828,828,33,11062,1565,1238,1722,462,2,1255,1173
2829,2268,168,42,14544,2284,2174,2309,979,42,30631,4883,2617,1857,67,39,11536,1855,2054,2590,115,45,16711,1713,1305,1526,221,4,4088,2262,2770,1812,112,37,11496,2040,1980,2309,234,38,31756,5171,3210,2232,552,58,14329,1093,2233,3206,1206,45,14583,2301,1626,1916,656,2,2508,1629
3721,2641,541,54,20615,4035,2394,2548,243,46,34246,4986,3235,2045,255,43,14178,1983,2318,2872,397,52,18635,1759,1599,1660,355,4,4088,2380,3316,2209,509,41,15809,3320,2919,3118,1043,55,42575,6747,3950,2620,940,71,17354,1152,2460,3474,249,50,15909,2301,1757,2071,146,2,2626,1629
4369,3046,596,67,24912,4054,2960,2841,536,56,41838,6314,3634,2293,503,51,17991,2894,2588,3086,11,57,21514,3154,1824,1930,620,5,5530,3744,3630,2423,323,47,18455,3320,3240,3576,751,59,47532,7226,4659,2972,1292,82,22470,1390,3117,4273,1047,64,23337,3181,2376,2495,570,2,3182,2250
