blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,20,500,0,0,0,0
276,605,105,5,1335,8,420,616,116,6,3485,797,246,596,96,4,783,40,75,563,63,2,829,0,75,543,43,0,454,0,61,521,21,0,479,0,446,634,134,6,4073,799,246,607,107,5,772,354,150,591,91,4,707,78,190,523,23,0,0,0
614,832,332,11,4545,866,884,1076,576,13,9842,1206,817,1264,329,9,2795,560,508,969,469,16,2947,125,508,742,242,0,1172,553,738,783,283,8,3946,981,836,982,482,16,12815,1795,862,953,323,16,4161,985,450,839,339,11,2323,354,490,782,282,0,572,113
1453,1288,788,28,7649,1265,1287,1394,894,21,14766,2293,1185,1480,195,14,4276,560,770,1211,711,23,5166,125,770,957,457,0,1456,956,1233,1029,529,13,5069,1217,1248,1255,755,24,16752,2707,1415,1261,631,27,6444,1039,821,1197,697,22,9123,588,861,977,477,0,984,782
2039,1606,506,37,10477,1454,1593,1669,19,28,18753,2525,1778,1834,549,23,9625,1169,1241,1592,1092,36,8496,294,1241,1131,631,0,1708,965,1909,1417,317,27,8715,1410,1555,1576,201,32,22695,3165,1939,1608,978,38,10010,1877,1227,1550,1050,32,10764,757,1184,1111,611,0,1137,912
2656,1956,356,47,15058,1701,1863,1864,209,33,22801,3236,2480,2240,955,37,17000,1321,1513,1846,1346,43,10661,294,1537,1276,771,1,2200,1157,2185,1645,545,33,11129,1446,2111,1929,554,44,32527,4465,2587,1921,1291,47,14500,2119,1637,1834,1334,41,11909,786,1450,1280,780,1,1338,998
3056,2162,212,52,16765,2891,2238,2148,493,41,30637,3697,3033,2522,722,46,20600,1663,2222,2216,1716,55,14619,345,1537,1470,115,1,2460,1340,3344,2402,427,51,18693,1798,2148,2056,681,44,32712,4724,3048,2182,267,55,16765,2459,2075,2180,580,54,16893,843,1967,1414,914,1,1875,1157
3673,2519,19,63,21309,4309,2656,2441,36,49,35746,4642,3595,2789,554,55,24888,1667,2449,2470,145,60,17438,421,1831,1644,289,1,3033,1584,4029,3017,612,60,23160,2001,2662,2397,272,52,42180,5675,3664,2636,721,63,20379,2483,2723,2560,610,66,20569,1080,2040,1548,173,1,1875,1348
3673,2642,142,63,22477,4802,2933,2822,417,54,41586,5091,4044,3377,1142,64,28401,1901,3230,3454,1129,72,22150,431,2130,1939,584,1,3510,1647,4707,3468,1063,69,30701,2702,2976,2643,518,60,49054,6523,3682,2758,108,63,20475,3777,2784,2683,733,66,20569,1080,2088,1683,233,1,1875,2434
4014,2892,92,67,24331,6108,3227,3279,874,58,47444,6637,4044,3524,224,64,29092,3003,3774,4037,1712,81,28295,1950,2184,2093,88,1,3865,2619,5260,3934,154,79,36449,3074,3020,2864,139,60,50672,7964,4451,3670,1020,71,27247,4482,3645,3950,2000,78,25310,1750,2497,2012,562,1,2923,3603
4601,3216,416,75,28806,7580,3667,4392,-13,63,50601,8224,4816,3928,628,76,38151,3600,3844,4165,315,81,28695,2184,2782,2492,47,2,5169,3999,5846,4271,491,88,42806,3800,3830,3541,816,68,58856,9287,4915,3966,1316,78,31209,5414,3853,4416,366,80,26919,2738,2748,2507,757,1,3360,4193
4911,3494,394,81,32688,8839,4066,4702,247,71,59280,8694,4999,4117,817,79,40597,4707,4295,4429,574,89,30630,2327,2928,2668,218,3,5237,4148,7039,5247,1467,95,51043,5171,4207,3796,1066,73,73222,10660,5286,4238,268,83,34654,5566,4368,4796,746,91,30228,2751,3151,2707,957,5,4767,4466
