blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,563,63,2,769,144,325,601,101,4,3631,841,246,615,115,5,807,136,113,563,63,2,996,328,113,603,103,0,501,388,123,542,42,1,668,245,420,616,116,6,3946,714,185,581,81,3,349,213,113,542,42,1,772,776,113,549,49,1,539,50
829,888,388,14,2631,720,835,954,454,16,12608,2158,912,982,482,16,2530,285,351,930,80,9,2257,392,370,1137,637,0,1069,602,522,706,206,3,1552,806,836,982,482,16,12374,1581,768,901,401,15,2373,398,319,734,234,5,1427,804,534,739,239,4,993,172
1200,1162,162,20,4246,1075,1185,1579,1079,20,14595,3211,1398,1532,1032,20,4128,1157,716,1849,999,16,8113,741,656,1795,1295,0,1877,810,1324,1106,606,16,3343,977,1239,1400,200,24,16038,2637,1268,1807,1307,23,4471,1323,672,1139,639,15,2695,1669,884,1105,305,6,1457,1159
1726,1431,431,26,6664,1674,1289,1829,104,24,16147,3211,1876,1786,286,28,6949,1640,1097,2182,82,25,10636,741,1055,2000,1495,1,2875,1189,1848,1445,945,26,4909,1960,1343,1608,408,28,17646,3303,1578,2057,382,28,5963,1702,1194,1506,356,27,3998,1669,1130,1365,340,10,2209,1159
2285,1743,743,37,10296,2243,1775,2445,715,33,22449,4069,2123,2260,110,30,7799,1692,1404,2423,323,32,14355,1930,1203,2134,129,1,2897,1670,1940,1603,203,28,6474,2645,1499,1816,316,32,23186,3932,2317,2446,336,41,9283,1712,1756,2341,1191,39,6996,2706,1508,1737,712,12,3753,1612
2798,2071,471,46,12059,3133,2004,2624,889,35,22955,4135,2862,2675,525,43,11987,1913,1855,2863,763,48,18258,1940,1870,2304,224,3,3346,1797,2382,2095,695,32,7504,2960,1892,2359,859,40,27841,4452,2593,2654,544,46,10260,2438,1942,2526,156,42,7738,2706,1694,1913,188,14,4406,1612
3145,2304,264,50,13711,3420,2363,2915,5,42,27126,5639,3518,3053,898,54,15428,2019,2395,3230,1130,59,23934,2672,2039,2498,418,3,3555,1851,2616,2517,467,32,8245,4203,2252,2677,1177,48,34658,5314,3053,2943,833,53,12196,2438,2345,2885,515,53,11142,3264,2035,2136,411,16,5369,1935
3823,2756,716,59,19593,3787,2761,3345,435,46,30128,6830,3892,3623,1468,61,18507,2704,2893,3714,1614,68,28331,3194,2475,3012,932,3,4528,2888,3386,2836,786,43,10420,4467,2466,3249,274,52,41859,6741,3442,3259,1149,61,15450,3544,2672,3127,457,60,13713,4471,2321,2379,649,18,6274,2312
