blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,0,0
185,563,63,2,286,16,325,601,101,4,5192,818,276,620,120,6,1141,454,27,697,197,0,472,822,213,1208,708,0,1134,653,61,542,42,1,534,225,325,601,101,4,2148,209,185,581,81,3,602,561,37,931,26,1,801,779,37,652,2,0,577,825
924,927,427,14,2854,214,851,986,486,16,11228,1740,924,973,473,17,3602,712,361,897,397,5,1713,926,363,1402,177,0,1896,1059,552,783,283,8,1731,795,700,893,393,12,6922,1374,833,868,368,10,2116,1383,368,1235,330,11,3327,1089,337,829,179,2,1455,925
1232,1134,634,18,4581,895,1011,1185,35,20,15485,2972,1386,1495,45,23,5286,1026,773,1257,752,17,3709,996,806,1612,387,0,2811,1059,1354,1169,669,20,4538,1584,832,1096,596,16,8388,1418,1201,1370,470,15,5521,1999,743,1633,728,20,5327,1372,743,1141,491,6,2310,1301
2063,1487,987,32,8186,1082,1376,1782,632,27,21350,3560,2083,1987,537,34,10319,1936,1230,1767,1262,28,6978,1395,1263,2146,171,0,4778,1214,2063,1564,1064,33,7181,1781,884,1282,82,17,8990,2245,1664,1640,40,21,7936,3513,929,1790,135,22,6432,1749,838,1338,178,7,3122,1419
2446,1729,229,38,9581,1411,1816,2075,200,35,27520,4444,2669,2353,253,46,14386,1955,1363,1970,215,30,7583,1516,1396,2341,216,0,5664,1480,2496,1743,163,36,8591,2089,1583,1637,437,27,19796,3143,2312,1993,393,32,12354,3777,1287,2133,478,32,8824,1810,1196,1560,400,9,4117,1521
3216,2057,557,48,13633,2576,2033,2295,420,39,34194,5294,3222,2673,573,58,20020,2448,1825,2302,547,42,10990,1798,1828,2581,456,1,6945,2130,3110,2005,425,44,12807,2910,1858,1862,662,32,22278,3503,2865,2300,700,43,14158,4827,1572,2467,807,43,12246,2191,1482,1699,539,9,5049,1791
3587,2284,234,54,14826,2576,2587,2766,886,48,40772,6130,3900,3249,1149,72,27596,2461,2583,2976,1221,54,16672,2589,1921,2740,200,1,7311,2580,3573,2336,106,53,16547,2985,2024,2689,514,33,24452,3827,3451,2622,1022,52,16533,5292,1832,2769,234,49,14622,3150,1680,1923,253,10,5849,2325
4538,2865,815,68,21743,2951,2883,3310,1430,48,42330,6677,4241,3880,1780,75,29241,3355,3231,3289,309,62,20763,2589,2040,2996,106,1,7740,2790,3851,2520,290,56,17373,4648,2814,3104,929,45,36264,4934,3667,2785,35,54,17238,5573,2622,3258,723,67,20424,3150,1806,2129,459,11,7309,3191
4815,3268,418,74,25591,4191,3186,3533,478,52,46188,7163,4518,4082,612,80,32102,3355,3780,4216,1236,72,26508,3410,2621,3598,708,1,9268,3741,4279,2793,563,66,21182,5471,3616,3830,1655,53,43726,5878,4578,3449,699,67,22652,5760,2791,3485,50,73,24325,4310,1974,2284,184,12,8541,4274
5401,3605,755,83,28503,4631,3824,3918,863,64,57583,7911,5204,4511,1036,94,39788,4315,4221,4567,687,82,31710,3454,2848,3779,314,1,11082,3804,5084,3290,1060,81,28283,6013,4272,4235,2055,66,58821,6625,4967,3678,493,73,25260,6603,3149,4026,591,84,29603,4562,2374,2525,425,14,9735,4294
6221,4080,1230,94,36234,4835,4765,4533,1478,72,67803,9319,6084,5349,1874,106,47510,4384,4808,5009,1119,96,37249,3783,3101,4003,533,3,11831,4031,5793,3700,20,94,35219,6270,4417,4400,115,68,59992,6784,5076,3826,226,75,26401,8237,3318,4253,193,90,31928,4665,2712,2722,617,16,11218,4673
6605,4568,143,99,40834,4966,5111,4805,450,76,74988,10295,6360,5555,230,111,49536,4384,5356,5261,746,101,42181,4337,3390,4527,37,6,13635,5191,6345,4165,485,104,41162,6666,4904,4678,393,76,71537,7754,5383,4007,57,79,28631,10721,3838,4635,575,102,37979,4926,3031,2968,138,19,12849,5698
