blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,506,6,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
184,576,76,3,1258,269,325,601,101,4,3628,797,276,594,94,4,1323,183,113,542,42,1,1135,26,113,523,23,0,280,0,153,542,42,1,1175,341,325,601,101,4,3382,773,215,574,74,3,1025,201,113,584,84,3,642,58,113,523,23,0,0,0
676,859,359,12,4257,778,810,964,464,16,10375,1553,768,802,302,9,3394,484,527,927,427,14,3900,174,527,697,197,0,1334,56,829,860,360,12,3915,1105,836,982,482,16,11910,1689,924,893,393,13,3231,410,337,811,311,9,1754,336,337,699,199,2,626,14
871,1684,484,14,5154,1425,933,1405,905,16,11820,1983,1324,1136,211,19,6169,945,918,1218,718,23,6249,643,733,912,112,0,2147,853,1015,1043,93,13,4988,2794,1047,1281,781,20,13604,2154,1441,1155,655,21,5242,864,856,1626,1121,23,5314,797,875,1022,522,5,2406,688
1640,2059,859,26,7986,1794,1133,1617,242,20,13873,2179,2063,1462,102,32,11103,1563,1200,1515,90,31,7848,680,1015,1046,246,0,3093,938,1045,1165,115,13,5921,3589,1624,1634,1134,32,19114,3026,1942,1464,614,30,6732,1117,1121,1916,486,30,6581,797,1140,1198,148,7,2794,688
1947,2286,86,32,9838,2129,1411,1900,525,24,18784,3207,2587,1768,358,41,13220,1790,1576,2162,737,44,11642,999,1391,1356,556,0,4251,1441,1693,1414,64,18,8531,3934,1989,1940,340,40,26969,3576,2499,1751,326,37,8879,1117,1345,2186,756,39,9567,1238,1364,1333,283,7,3065,1680
2442,2565,365,38,12619,2975,1619,2140,65,28,23487,3795,2803,1910,50,42,14365,2825,2067,2693,1268,55,17138,1387,1636,1765,965,0,5465,1441,2222,1655,305,25,11730,4796,2311,2174,574,45,29612,4043,3071,2051,191,48,12749,1367,2070,2483,1053,48,11977,1887,1533,1509,234,9,3638,2011
3231,3002,402,54,22967,3327,2194,2454,379,36,31565,4489,3236,2199,339,49,16701,2825,2463,3094,1669,68,21554,1504,2032,1979,1179,0,6978,1518,2623,1944,294,32,15706,4939,2598,2376,776,49,33110,4740,3410,2326,466,55,14438,1482,2446,2821,1391,58,13942,1894,1909,1734,459,11,4296,2256
3619,3379,379,56,25825,4156,2699,2824,749,48,40156,5307,3518,2414,339,55,20352,4420,2779,3364,1939,76,25800,2066,2294,2119,1319,0,8148,1529,2961,2158,508,38,18056,6521,3046,2927,1327,54,39356,5543,4021,2799,424,61,18375,2624,2715,3121,341,65,16338,1918,2424,1990,710,15,5812,2755
