blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,505,55,0,236,488,0,500,0,0,0,120,0,500,0,0,0,0,0,505,5,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,512,12,0,120,0,0,500,0,0,224,78,0,560,60,0,263,157
0,521,21,0,313,377,525,676,226,8,4649,1327,185,561,61,2,392,173,113,584,84,3,777,78,113,528,28,0,259,330,153,521,21,0,557,193,325,601,101,4,2691,825,276,641,141,6,1163,142,113,584,84,3,1154,83,113,643,93,0,579,292
493,699,199,3,787,647,1010,1039,589,20,15449,2432,924,900,400,13,2184,1062,484,881,381,13,2903,781,300,704,54,2,1226,988,924,920,420,13,2245,279,676,886,386,12,8516,1312,924,1026,526,17,4604,372,602,1032,532,14,4318,666,602,1325,775,0,2379,856
1436,1001,26,11,2711,1549,1313,1340,-30,28,17348,2448,1415,1168,268,22,4446,1206,828,1155,255,20,4377,795,582,920,270,4,2529,1025,1263,1129,104,17,4076,1200,953,1189,689,20,11436,1907,1385,1317,342,26,7043,651,786,1224,374,18,5514,670,602,1460,185,0,2883,856
2088,1695,720,23,7893,2651,1916,1834,464,39,25055,3094,2002,1471,571,30,6229,1688,1085,1574,674,25,5179,1356,839,1354,704,4,2848,1338,1632,1362,337,23,5788,2323,1058,1312,62,20,11846,2767,2011,1656,681,36,8730,1067,1344,1605,755,30,7706,728,837,1705,425,1,3748,1277
2366,1881,206,26,8775,2777,2283,2119,-166,47,33354,3730,2434,1738,138,36,7273,1813,1535,1921,1021,38,7413,1404,1289,1545,895,7,3637,1347,2276,1722,697,36,8193,2466,1473,1615,365,28,20834,3717,2659,2046,21,49,17531,1175,1630,1965,1110,39,9973,732,1123,2034,754,1,4670,1277
3135,2181,506,33,10809,3769,2447,2719,434,47,35286,4448,3001,2108,498,49,11178,2951,2007,2303,303,46,10423,1533,1730,2141,191,9,4942,2256,2954,2133,1108,49,11718,2643,2113,1879,629,36,24466,3835,3108,2294,269,55,20663,2213,1800,2210,180,43,11653,1874,1306,2280,50,2,6196,2130
3538,2373,698,37,13507,4336,2843,3005,205,55,40171,4966,3155,2309,264,54,12598,3600,2423,2613,563,54,13030,1543,2036,2295,270,10,5331,2489,3632,2518,1493,61,14831,3037,2534,2359,1109,41,31143,5697,3515,2910,885,65,25453,2415,2448,2611,581,56,16370,1910,1711,2838,608,3,8147,2193
4251,3000,1325,46,17893,4848,3039,3402,602,55,46381,5581,3755,2873,828,64,17916,4784,2774,3175,1125,62,15637,1974,2394,2572,547,12,6093,2663,3909,2890,115,65,17218,4289,2661,2502,242,42,32338,6551,3869,3171,1146,73,28661,3112,2844,3068,1038,67,20348,2172,2106,3184,954,4,11353,2429
