blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,0,0,0,500,0,0,1,89,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,505,5,0,0,0,0,520,20,0,89,0
0,521,21,0,50,98,475,666,166,8,5920,844,215,594,94,4,567,0,154,589,89,3,1307,187,154,653,148,1,993,572,215,598,98,4,801,68,300,586,86,4,6993,1073,215,561,61,2,325,0,136,589,89,3,1309,542,136,653,148,1,594,449
770,1197,697,8,3027,1084,851,986,486,16,9407,2046,962,1002,502,20,3183,9,587,1009,509,18,3457,294,587,787,282,1,1206,743,924,948,448,15,4506,1180,877,1052,552,16,14297,2478,779,934,434,12,1444,107,329,781,281,7,2493,600,378,1147,642,1,876,449
1386,1488,438,18,4834,1249,912,1388,538,16,10537,2739,1577,1515,1015,31,7197,176,869,1300,800,27,5754,515,869,982,477,1,2279,751,1015,1071,21,15,5523,2193,1204,1341,536,25,17694,2849,1518,1320,820,26,3988,283,940,1174,674,20,4653,878,795,1372,867,1,2559,732
1911,1827,177,28,7509,1327,1551,1843,993,32,19050,3756,2225,1809,1309,41,11643,575,1330,1810,560,39,8648,1187,1392,1511,701,2,3939,1142,1754,1524,474,31,10612,2263,1565,1646,331,33,25633,3385,2166,1700,1200,38,6914,666,1395,1450,950,26,7259,1153,908,1586,221,1,3796,1268
2835,2268,318,44,12437,1478,1917,2128,28,40,25663,4273,2811,2142,217,51,14462,589,1626,2066,341,47,10835,1196,1504,1646,176,2,3939,1142,1908,1706,231,34,11284,2658,1867,1870,555,41,34147,4751,2814,2045,395,49,10991,802,1568,1573,123,26,8165,1153,1018,1721,356,1,4443,1408
3728,2938,988,53,18511,3123,2065,2360,255,41,26199,5501,3414,2998,1073,60,19423,1479,1999,2610,885,51,13782,1480,1783,2030,560,2,5291,2234,2525,2088,63,46,16501,4210,2220,2207,892,45,38851,7106,3312,2648,998,57,13665,1074,2040,2223,773,34,12036,2458,1441,2060,695,1,5512,2140
4131,3200,350,58,21604,3419,2548,2668,563,49,34883,6416,3853,3307,282,69,23256,2089,2617,3206,81,58,16444,1480,1859,2214,259,4,5298,2234,3111,2450,425,56,21184,4533,2781,2622,432,53,45870,7794,4017,3283,433,67,16221,1616,2442,2512,387,41,13508,2458,1712,2305,120,3,6890,2441
4809,3604,754,71,26157,3511,2548,2800,695,49,39356,6753,4501,3665,640,80,29076,2408,3165,4051,926,70,21269,2139,2553,2619,664,5,7549,3537,3399,2714,684,63,24833,4999,2977,2810,620,57,52024,8167,4376,3586,301,74,18978,1847,2811,2775,150,49,15314,3547,2073,2642,452,9,9833,2985
