blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
61,521,21,0,0,0,260,558,58,2,2883,361,246,554,54,2,662,0,113,563,63,2,378,85,113,523,23,0,0,81,185,542,42,1,622,99,452,642,142,6,4120,671,215,594,94,4,464,0,131,598,98,4,1098,0,131,523,23,0,0,0
553,790,290,8,1444,587,675,878,378,12,8265,1376,924,860,360,11,2219,344,469,888,388,14,3927,119,469,720,220,3,1299,714,833,871,371,10,2295,530,726,911,411,12,9051,1344,772,934,434,14,2332,476,508,920,420,13,4027,430,508,759,259,3,1239,296
1050,1450,50,13,2950,1422,958,1877,1377,16,12089,1909,1324,1382,232,17,3211,1340,637,1085,185,16,4459,1116,669,936,211,5,1673,1153,1233,1377,427,14,3564,1651,983,1914,39,16,10166,2241,1477,1267,767,28,6064,524,815,1319,19,21,6308,1320,815,1065,565,4,2499,995
1606,1698,298,20,4667,2285,1510,2283,1783,30,22093,2848,1819,1639,489,22,4254,1638,1063,1431,531,26,9104,1196,1039,1183,453,9,3394,1447,1728,1646,696,20,6412,2530,1256,2207,332,24,16230,2583,2113,1629,1129,40,9384,920,1586,1693,393,33,10377,1548,815,1199,324,4,2499,995
2128,1933,533,26,6713,2426,1787,2602,422,37,27554,3127,2329,1952,802,31,6053,2168,1863,1802,902,38,12792,1448,1188,1398,188,11,4168,1692,2467,1982,1032,30,8880,2959,1690,2518,643,32,22831,3142,2664,1949,249,49,14885,1168,1801,1872,87,36,12200,1857,967,1334,459,4,2574,1281
2868,2371,971,41,10636,2653,1971,3230,100,41,31198,4613,2519,2150,1000,33,6630,2346,1979,2058,1158,39,13950,1448,1237,1582,47,11,4721,2736,2560,2104,279,30,9586,3230,1997,3160,1285,36,26706,4145,3017,3079,1374,54,17049,1385,2420,2146,361,41,15310,2248,1117,1543,668,4,2732,2361
3734,2960,1560,48,13238,4168,2517,3551,416,51,39496,5234,2878,2572,22,33,7606,2795,2516,2787,212,54,17994,2307,1557,1827,292,14,7279,2976,2744,2268,118,32,11898,5019,2347,3466,336,42,30248,4402,3756,3460,1755,67,22497,1744,3045,2470,685,50,20927,2258,1248,1677,102,4,2945,2999
4471,3349,1949,63,17766,4467,2871,4094,84,55,44215,6615,3489,2823,273,36,9647,3594,3041,3115,540,63,21903,2402,1723,2037,427,14,7547,3997,3029,2711,561,32,14058,5723,2678,3804,74,46,33454,5667,4171,4163,8,79,26771,2076,3413,2726,301,58,24548,2315,1727,2061,236,8,4752,3612
