blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,62,299,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,79,62,0,500,0,0,159,0,0,500,0,0,60,0,0,500,0,0,0,0,0,505,5,0,0,0
61,542,42,1,290,411,325,601,101,4,3528,819,246,607,107,5,3224,108,136,599,94,4,490,94,136,593,93,0,242,202,215,598,98,4,753,288,325,601,101,4,5471,822,185,541,41,1,295,221,56,542,42,1,367,413,56,589,89,1,176,52
768,832,332,10,2283,703,850,958,458,16,10730,1759,863,854,354,10,4738,180,511,1346,841,14,4435,399,511,1005,505,0,1345,944,768,916,416,15,2812,415,644,884,384,12,9921,1821,832,853,353,11,2352,762,312,783,283,8,1430,566,312,783,283,1,558,515
1201,1106,606,16,4185,1303,1225,1251,51,24,15317,2301,1433,1109,609,18,7556,1016,726,2229,524,14,5358,1455,580,1295,95,0,1528,1347,1477,1302,802,28,5508,725,774,1092,242,16,11000,1821,1361,1154,304,22,6075,1710,1203,1529,1029,24,4963,1116,464,1074,139,1,1201,972
2033,1508,1008,29,7233,2412,1401,1450,250,28,16601,2998,1780,1366,291,23,9464,1729,1014,2536,96,16,6787,1987,1055,1888,38,3,2362,1685,2125,1648,1148,38,9779,1044,1046,1291,441,20,14261,2751,1664,1408,333,30,9605,2496,1203,1651,151,24,5516,1116,501,1308,373,1,1621,1932
2494,1736,1236,35,9341,3023,1771,1775,100,36,24903,3512,2490,1673,598,31,13138,1984,1759,2841,401,28,13408,2034,1225,2123,268,4,2897,2063,2773,2026,1526,50,14413,1417,1510,1616,766,28,24787,3578,2048,1670,595,38,11749,2745,1531,1886,386,30,7658,1385,783,1503,568,1,2244,2228
3080,2071,121,45,12923,3092,2063,2037,362,43,28899,3876,2780,1834,759,34,13853,2184,2154,3179,739,38,15784,2841,1620,2346,491,4,4245,2369,3111,2218,218,54,15459,1417,2013,1884,1034,36,27912,4252,2757,2048,48,51,16285,2849,1885,2106,606,36,9659,2155,1075,1737,802,1,3582,2608
3645,2531,581,55,18759,4750,2627,2611,931,50,34581,4959,3065,2306,286,39,15032,3143,2553,3523,83,44,18997,3412,1670,2569,314,4,4342,2758,3479,2445,120,60,18637,2690,2434,2602,142,40,32592,5058,3282,2556,556,61,21108,2884,2704,3224,1724,48,13630,2531,1181,2276,176,1,4528,2913
3645,2654,29,55,19356,5903,3040,2971,141,54,35322,5408,3751,2679,654,51,20073,3161,3139,3813,373,54,22553,3482,1694,2952,692,5,6860,3021,4026,3014,689,68,22778,2772,2606,2909,449,40,37507,6248,4007,3273,1273,74,26858,3974,2920,3424,374,52,15018,2531,1545,2796,691,6,6880,3386
4166,2929,304,64,22999,7473,3201,3211,31,58,41422,6756,3861,2854,99,54,21683,4383,3579,4434,279,58,25496,4866,2391,3710,1450,11,9668,3263,4172,3456,1131,68,24829,2919,3147,3530,1065,49,45030,7436,4383,3550,370,83,30364,3984,3721,4065,115,62,20258,3982,1675,3026,272,6,7322,3386
4717,3248,323,72,26002,8313,3264,3384,204,58,47476,8234,4509,3174,419,63,27366,4915,3831,5586,1431,58,26793,4925,2683,4115,405,11,10198,3289,4967,4312,687,80,32316,4339,3827,3871,281,57,47003,8713,4796,3997,817,93,35558,4692,4015,4462,512,70,23680,3988,2116,3314,559,6,8928,3386
4907,3761,186,73,27024,9468,3806,3784,604,68,62389,9394,5083,3786,1026,72,33558,5105,4087,6241,401,62,30417,6074,2898,4547,437,11,10924,4321,5338,4617,342,87,37114,4473,4247,4180,590,65,57691,9956,5280,4434,329,94,36343,5590,4411,5208,1258,82,31517,4460,2571,3724,969,7,12153,4731
5436,4069,494,79,30549,9792,3852,3934,754,70,65387,10659,5830,4453,1688,83,37266,5216,4299,6363,223,62,31345,6646,3208,4868,353,12,11587,4925,5891,5180,255,99,44400,6065,4730,4671,1081,69,67283,11680,5809,4784,679,105,41663,5617,5127,6542,2592,93,38867,5323,2687,4124,394,7,12708,4731
6303,5721,2146,90,41583,12122,4721,4910,180,78,71165,12080,6508,4852,2087,86,41494,6029,5161,7466,1321,70,37829,7545,4225,5625,1110,13,14317,5844,5990,5302,377,99,45674,7460,5341,5068,578,77,79586,14187,5903,4939,84,107,44005,7292,5403,6768,318,99,42820,6848,2907,4564,834,7,14235,6372
6705,6056,281,98,46328,12417,5273,5256,521,84,80130,12474,6564,4994,294,87,42028,6684,5254,7614,104,72,39465,7933,4281,5765,225,13,14480,5844,6574,5698,423,112,51424,7491,5791,5357,52,85,88765,15082,6773,5464,609,126,55318,8282,5559,7003,553,102,43979,6848,2930,4714,980,8,14967,6372
7391,6454,674,109,52873,12612,6107,5874,1139,96,95675,13587,7368,5438,738,102,50811,7506,5740,8049,534,85,47212,7950,4899,6031,486,16,18640,6033,7004,5960,685,120,57301,8406,6300,5728,413,96,101225,15609,7329,5797,517,134,60607,8323,6008,7464,1009,116,50829,7064,3610,4909,1174,9,15280,6887
8016,7247,1462,110,58260,14917,7024,7019,2284,101,101945,15324,7916,5930,1230,109,56032,8242,6644,9252,1737,92,56459,9307,5932,6940,1395,19,21697,7512,7889,6855,1580,129,62696,9562,6511,6451,86,96,102581,17683,7498,5995,265,134,62451,10598,6282,7614,259,118,52023,8971,4385,5124,1389,9,16628,8326
8407,7567,507,114,64175,15767,7074,7460,125,101,102902,15652,8019,6139,234,109,57074,9642,7301,9847,832,94,61160,11197,6543,7504,734,19,22860,9346,8290,7368,593,129,64158,9659,6837,6864,499,101,109101,18084,7977,6287,552,141,64962,12482,6840,8968,1613,128,58542,10765,5056,5414,605,9,20779,9734
8717,7785,125,114,69926,17549,8128,8211,876,117,122988,16332,8740,6483,143,118,63581,9797,7438,10049,1034,98,65817,11593,6543,7645,875,19,23061,9346,8969,8104,1329,143,75973,9951,6837,7036,236,101,115037,20176,8410,6654,919,148,70272,12502,7066,9335,530,135,62333,11036,5283,5605,795,9,22849,9743
9241,8170,510,125,80824,19312,8945,8723,1388,127,138637,17207,9612,7005,660,133,84893,11839,8040,10487,1467,112,69834,11613,7019,8160,1385,21,25464,9498,9340,8422,397,150,83343,11193,7664,7471,666,114,131773,22234,9376,7321,886,153,75030,14157,7445,9678,873,144,67787,11521,5296,5752,942,9,23143,11278
9809,8585,100,137,91874,19984,9297,8961,-24,128,139527,17513,9785,7177,217,133,84893,11839,8650,11105,835,119,78088,14221,7347,8463,578,26,27957,10239,9988,8698,673,158,92548,11203,8355,8148,1338,119,138657,24062,9591,7547,297,158,79155,15481,8197,10235,1420,159,78284,13051,5769,5974,314,10,25848,11475
10396,9153,668,137,93790,22189,10210,10001,1016,131,147083,18892,10446,7491,531,135,87423,14541,8788,11307,1037,123,82716,14603,8101,9239,1349,27,30341,11023,10203,8870,845,158,93605,13264,8655,8382,1567,122,144980,27039,10208,7845,595,164,83195,17655,8407,10767,1952,159,80314,15083,5769,6114,379,10,25848,13011
10519,9345,160,137,96536,24501,10752,10280,1295,135,157397,21174,11149,8158,1198,142,96096,18253,9331,12007,1737,123,87889,16563,8381,9596,306,29,32746,12821,10994,10133,2103,161,97584,15424,8693,8544,134,123,146574,28088,11373,9133,1288,175,95322,19652,9244,10965,500,159,80953,16844,5807,6289,150,11,26342,14560
10765,9793,134,137,96938,26419,10999,10477,-207,135,157397,21174,11149,8280,195,142,96098,18253,9598,12204,844,123,88704,17841,8381,9742,377,29,33159,12821,12347,10793,2763,172,107767,17138,10328,9781,1371,127,154187,29039,11973,9555,410,175,95526,20491,10050,11402,487,160,81952,16985,7664,7066,921,13,31197,15422
11103,10028,368,144,101536,27839,11487,10828,138,144,172015,22289,11602,8601,506,152,102369,20828,9729,12402,1043,127,95818,18412,8499,9971,601,31,34605,12821,12715,11061,332,176,117376,17138,10880,10110,375,139,167482,30390,12030,9678,533,175,101148,22761,10563,11721,807,170,93489,17706,7721,7207,487,14,32744,16321
11384,10470,810,144,102165,28993,11977,11471,356,148,179625,25024,11873,8761,231,152,102369,20894,10172,12715,256,132,101151,18686,9000,10299,129,31,35659,13050,13418,11835,5,186,129884,18290,11798,10650,910,148,179238,31357,12450,10170,50,175,102384,23818,11037,12304,1389,178,102987,18413,8274,7518,723,14,33143,17652
11998,11240,1581,156,115428,29389,12478,11743,278,152,183801,25179,11896,8933,403,152,102369,20894,10803,13362,902,147,116040,18766,9367,10579,400,35,36484,13050,13873,12202,367,196,138037,18408,12047,10894,305,153,185785,31368,13047,10682,488,190,115940,24144,11400,12600,485,184,108975,18535,8515,7673,873,15,33144,17652
12779,11746,161,169,126122,29878,13144,12034,570,160,191960,25745,12676,9424,894,165,114214,21222,11536,14001,1537,164,133293,18969,10016,10829,649,42,38353,14042,14367,12533,699,204,146378,18521,12598,11241,646,163,203720,32258,13438,11000,805,197,122653,24144,11773,13072,953,195,116516,18559,8903,7818,169,15,33446,17652
13298,12137,553,174,137986,32520,13825,12558,218,164,199659,26386,13340,9823,478,172,122695,21568,11916,14597,1383,170,142033,20887,10380,11044,864,42,39049,14042,15048,12914,279,215,157146,19861,13226,11568,198,171,218253,34190,14366,11576,1381,211,135227,25045,12318,13440,1320,202,124370,21539,9206,8259,609,15,34166,20369
13298,12266,81,174,137989,32520,14212,12867,528,168,209430,28530,14201,10643,608,181,133697,23698,12623,14909,1694,177,148643,20977,10633,11336,1156,42,39213,16092,15858,13684,1050,226,171393,20052,13534,11691,322,171,218993,36127,14408,11754,355,213,136163,26244,12318,13563,389,202,124370,21539,9206,8400,316,15,34238,20369
13819,12500,315,180,150199,33384,14743,13203,859,177,219673,28692,14550,10934,120,186,137274,23698,13136,15370,2156,188,160658,20977,10871,11526,1341,43,40166,17292,16578,14185,196,241,185785,20181,13972,12010,560,180,240599,37391,14739,12124,719,221,144394,26784,12900,13990,811,214,132502,21873,9455,8581,496,15,34242,20369
14440,13051,162,184,156694,35921,15402,14037,-132,181,227022,32046,15313,11292,478,193,144537,25686,14123,15911,2697,197,172465,22504,11690,11993,1783,48,42913,17292,17524,14740,750,245,192488,21261,15034,12927,228,184,249944,38103,15721,12601,222,221,149665,29969,13883,14593,1413,214,139689,24887,10536,9071,191,15,35880,22511
