blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
123,542,42,1,736,0,325,601,101,4,3151,876,276,587,87,4,1072,135,150,612,112,5,1009,25,150,543,43,0,302,183,215,577,77,3,681,57,300,586,86,4,5701,823,185,581,81,3,855,262,168,626,126,6,1205,55,168,543,43,0,586,56
553,755,255,6,2205,560,1010,1034,534,20,13329,2223,738,853,353,12,1911,140,593,881,381,13,3234,300,375,736,236,1,480,270,924,927,427,14,3022,347,702,873,373,11,9471,1304,858,920,420,14,3421,393,451,953,453,15,3415,140,451,757,257,0,1506,205
1416,1141,641,19,5785,921,1211,1255,105,24,15670,2509,1355,1160,660,21,3479,379,931,1179,679,23,5807,726,712,937,437,2,698,632,1386,1176,676,21,5540,685,981,1182,682,19,13007,1890,1410,1208,708,24,5115,626,925,1314,814,29,6020,468,864,1012,512,0,3169,233
1954,1630,1130,25,9097,1952,1381,1777,627,24,16569,2716,2033,1502,1002,32,7184,1421,1251,1469,969,30,7200,1058,1032,1151,651,2,1127,923,1576,1350,50,24,7063,2137,1122,1370,870,23,15027,2668,1937,1458,958,29,8334,1641,1321,1653,1153,39,8439,655,1260,1240,740,1,5897,395
2169,1809,209,28,10552,2198,1812,2103,953,32,25669,3544,2542,1801,201,39,8915,1421,1561,1690,40,36,8205,1386,1257,1341,101,3,1205,933,2373,1767,417,42,11393,2189,1438,1654,204,31,22969,3098,2303,1607,82,31,8714,2056,1513,1940,30,43,9835,741,1453,1542,22,1,6788,605
2878,2193,593,41,14410,2583,1978,2321,371,36,30475,3978,3156,2114,514,51,12803,1998,1823,1980,330,46,10106,1671,1519,1535,295,3,2059,1237,2906,2256,901,49,14295,2393,1638,1866,416,35,29128,4362,2856,1919,394,42,12084,2927,2192,2338,428,56,13200,988,1453,1677,157,1,8060,605
3465,2545,945,51,18837,3358,2627,2930,980,44,34770,4964,3462,2445,25,56,14692,2900,2315,2249,299,55,12744,1753,1694,1784,144,3,2294,1748,3584,2671,1316,63,19749,3086,2095,2163,198,40,30924,5223,3539,2330,805,53,17390,3346,2826,2948,1038,62,14899,1111,1726,1923,403,1,8402,963
3726,2773,1173,57,22493,4345,2754,3053,1103,44,35187,5865,4049,2743,323,63,17447,2909,2926,2629,674,67,19468,1996,1814,1934,294,3,2295,1748,4166,3041,1686,75,25031,3270,2612,2944,979,44,37650,6423,3920,2675,1150,57,19236,3346,3474,3338,1428,74,18863,1111,1814,2163,18,1,9190,1015
