blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,40,500,0,0,0,0
185,584,84,3,619,78,475,666,166,8,5557,638,246,607,107,5,702,162,37,521,21,0,236,31,37,543,43,0,392,0,215,577,77,3,1043,80,525,671,171,8,3618,825,215,581,81,3,646,155,113,584,84,3,916,22,173,563,63,0,350,79
488,1155,5,6,1653,854,597,997,497,10,6932,930,924,999,499,19,2126,197,462,790,290,8,2246,235,432,777,277,0,926,185,675,804,79,9,2892,1048,835,954,454,16,12760,2045,738,816,316,9,1574,155,564,1018,518,19,3686,373,664,777,277,0,770,288
1074,1443,293,13,3589,1357,797,1209,284,14,11159,1996,1386,1228,728,25,4295,567,838,1134,634,18,3816,235,808,992,492,0,1298,232,1353,1197,472,22,6218,1575,1461,1643,1143,28,15192,2553,1422,1071,571,17,3441,686,806,1239,739,24,4187,590,854,952,452,0,987,885
1610,1752,602,21,5557,2289,1103,1508,578,23,14211,2375,1906,1501,201,35,7806,1533,1309,1536,1036,32,6617,244,1278,1226,726,0,1924,779,1910,1382,657,25,9297,2011,1575,2160,185,30,16851,2918,1877,1401,116,23,5338,1052,1001,1445,945,26,5388,1016,1168,1261,761,0,1560,1321
2366,2195,1040,36,9437,2829,1581,1784,854,29,19425,3155,2459,1822,522,47,11531,1965,1446,1680,350,33,7042,244,1354,1401,201,0,2135,878,2187,1603,528,30,13409,2646,2112,2534,559,42,27494,4234,2372,1708,423,31,7127,1953,1325,1659,59,32,6322,1016,1472,1430,105,1,2064,1476
2642,2422,217,42,10573,3150,1836,1991,236,33,26268,3723,3107,2207,907,60,14387,1994,1853,2071,741,46,10452,601,1730,1649,449,1,2963,1034,2940,2232,1157,47,19481,3052,2595,3066,316,46,30739,4794,2801,1922,637,37,7986,2040,1799,2019,419,46,9839,1127,1946,1659,329,2,2347,1771
3014,2877,672,48,16425,3398,2343,2502,747,41,31788,4573,3755,2582,1282,72,17855,2103,2361,3457,2127,57,14621,825,2209,2048,843,3,3690,1464,3373,2549,324,55,21547,3052,2808,3268,518,50,34055,6217,3664,2204,919,44,9236,2096,2135,2239,639,51,11501,1903,1995,1853,523,2,2743,3008
3554,3182,977,58,18829,3911,2500,3096,191,43,33686,4667,4403,2883,33,83,21812,2237,2594,3931,236,61,17144,835,2441,2475,110,5,4582,1484,4112,2954,729,69,26435,3364,3002,3491,266,54,38351,6763,4312,2556,1271,55,12743,2387,2628,2539,289,58,14570,2505,2145,1991,186,2,2743,3008
