blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,563,63,2,146,0,325,601,101,4,4936,816,185,581,81,3,351,271,0,526,26,0,484,406,0,583,83,0,171,367,185,584,84,3,245,8,300,586,86,4,5019,677,276,587,87,4,1024,158,37,521,21,0,415,493,37,523,23,0,383,64
676,832,332,10,2910,585,676,886,386,12,8699,1247,833,861,361,10,1447,704,564,967,467,16,5511,428,564,777,277,0,668,594,924,913,413,13,3348,945,676,886,386,12,9662,1267,893,940,440,15,2691,276,187,692,192,3,1561,577,311,657,157,0,631,256
1195,1351,851,20,4795,789,1156,1619,1119,20,13636,2137,1477,1129,629,19,3120,1632,939,1579,1079,27,9344,887,939,1195,695,0,1824,1169,1046,1050,125,14,3439,1373,885,1099,599,16,12856,2172,1477,1228,728,25,5442,382,576,981,181,12,3315,1083,977,855,355,3,1340,1109
1985,1993,1493,31,6410,855,1334,1959,109,24,16930,2274,2033,1406,906,25,4744,2040,1146,1806,206,33,10349,887,1146,1330,180,0,1880,1169,1077,1172,247,14,3494,2347,1322,1478,978,28,19357,3028,2125,1597,1097,37,7955,579,840,1285,135,20,5450,1124,1241,1052,52,4,2579,1109
2322,2227,167,38,10925,872,1622,2341,491,28,21020,3250,2944,2118,1618,39,9191,2423,1549,2351,751,41,13430,2043,1642,1691,536,1,2426,1407,1786,1547,622,26,5166,2460,1477,1665,1165,32,26801,3624,2340,1793,118,41,9093,1596,1072,1605,455,22,9466,2071,1489,1487,487,4,3223,1869
3161,2677,612,54,16758,1582,2006,2630,780,36,28087,3762,3222,2313,163,43,10652,2790,1735,2536,236,44,14055,2043,2043,2097,242,4,3545,1425,2311,1882,7,36,8178,3378,1687,1905,105,36,29240,3950,3172,2241,566,57,13390,1726,1506,1902,402,33,11168,2071,2049,1750,50,8,4164,2187
3318,2889,209,56,17086,1582,2535,3044,319,44,32503,4467,3930,2714,564,57,16148,3364,2334,3022,722,48,17774,2177,2154,2391,536,4,3833,2712,2773,2199,324,45,9848,3378,1774,2412,612,37,30326,4959,3720,2566,886,66,17472,1750,1888,2245,245,40,14092,3346,2272,1980,280,9,4576,2843
4024,3285,605,72,22835,1976,2979,3433,258,45,35330,5771,4577,3418,1268,69,23806,5202,3153,4124,58,54,22527,3620,2433,2941,686,4,4289,2738,3430,2578,698,55,13366,3865,1891,2597,397,41,33531,5881,3876,2689,139,66,19769,3198,2073,2388,338,41,15729,4389,2423,2207,207,11,5709,4051
