blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,521,21,0,819,78,355,622,122,5,4827,764,276,607,107,5,3068,220,99,563,63,2,919,9,37,523,23,0,309,74,61,542,42,1,400,394,462,647,147,7,4395,698,215,574,74,3,920,239,113,584,84,3,317,0,113,523,23,0,106,89
706,811,311,10,5531,380,869,1733,1233,12,9571,1487,710,1239,739,9,5291,1515,631,1211,711,18,5626,721,508,1217,717,3,2122,762,676,797,297,8,1500,776,676,886,386,12,9047,1854,709,834,334,9,3583,1307,337,825,25,10,2498,958,337,771,271,1,911,690
1200,1074,124,18,7399,588,1204,2141,316,20,15061,2137,1296,1598,298,20,7308,1673,800,1404,54,22,6706,730,677,1394,119,5,2669,762,1167,1025,225,14,3157,1193,953,1189,339,20,13896,2384,1046,1049,399,15,4449,1354,837,1253,453,25,5105,1031,713,906,406,1,1243,832
1939,1468,518,31,11241,1067,1661,2479,654,32,23323,2776,1975,1961,661,32,9526,1718,1250,1760,410,33,9706,1469,1111,1663,378,10,3563,1465,1723,1329,529,22,4503,1228,1331,1463,613,28,17746,2877,1694,1290,640,22,5702,1363,1295,1599,799,36,8629,1675,1171,1175,675,3,3090,1305
2587,1769,819,41,16010,1629,1918,2723,898,36,27288,3212,2531,2248,948,38,13444,3476,1613,2013,658,40,11649,1667,1228,1814,129,10,3650,2375,2306,1606,806,31,6395,1570,1502,2030,1175,29,18975,3292,2118,1713,1063,27,7854,2537,1669,2276,1476,47,12170,2137,1546,1485,985,3,3936,1593
3140,2288,1338,53,20854,2248,2151,3241,366,40,31659,4546,2861,2600,450,43,14040,3476,1968,2362,307,51,14298,1775,1492,2035,350,12,5947,2605,2949,1871,1071,37,8410,1616,1930,2740,260,33,23263,4555,2554,2108,283,30,8727,3098,1806,2461,361,50,13020,2170,1621,1619,309,3,3936,1603
3726,2680,330,65,24656,2756,2713,3562,687,52,37676,5249,3539,2907,757,54,18442,3672,2043,2508,53,52,15513,2848,1567,2172,487,12,7397,3873,3212,2056,56,40,9582,1641,2671,3161,681,45,30477,5448,3263,2408,583,41,11737,3502,2479,3460,1360,62,19393,3314,2048,2133,38,3,5960,2671
3912,2869,119,68,26781,4189,3120,3923,1043,61,48941,5891,4210,3270,1120,65,24209,4865,2314,2761,306,62,20867,3028,1838,2370,685,15,10533,4641,3970,2548,548,50,16996,2376,2934,3624,1144,46,36907,6934,3820,2701,876,48,14556,4286,2743,3667,267,67,22516,3449,2528,2303,208,5,6897,2691
