blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,563,63,2,786,17,325,601,101,4,2622,735,276,595,95,4,938,137,113,584,84,3,959,78,113,563,63,0,139,9,185,584,84,3,286,134,437,632,132,7,6294,783,92,554,54,2,312,203,113,584,84,3,542,86,113,523,23,0,153,196
893,913,413,13,3492,615,835,954,454,16,11570,1767,738,834,334,9,2788,348,545,941,441,14,2891,148,545,757,257,0,545,513,614,797,297,8,2071,742,836,982,482,16,13701,2015,924,907,407,13,2001,783,412,769,269,7,2339,244,412,757,257,0,750,551
1386,1127,627,18,8032,1332,1437,1694,1194,27,17287,3146,1416,1227,727,23,8197,651,974,1533,83,21,5409,1206,819,1392,82,0,1126,1319,1324,1053,553,15,4216,1346,1252,1356,156,24,17542,3224,1446,1110,610,17,2994,904,817,1465,965,11,4582,1110,817,1395,895,2,1915,1167
1632,1319,119,22,8972,1434,1569,1902,227,31,18432,3146,2040,1564,1064,32,10390,1448,1192,1753,303,24,6585,1275,857,1561,246,1,1130,1319,1871,1336,261,22,6025,1417,1637,1696,491,33,25906,3803,1956,1433,933,26,5576,1186,1465,1811,11,21,7251,1110,986,1602,192,3,2514,1617
2340,1699,499,34,12163,2166,1944,2228,553,39,28016,4432,2602,1933,523,42,13542,1534,1930,2079,629,35,9095,1353,894,1776,236,1,1820,1855,2247,1544,464,27,8712,1934,1813,1948,743,37,34196,5204,2549,1683,1183,33,7190,1845,1589,1955,155,22,7781,1110,1024,1797,47,3,2830,2459
2678,1926,26,40,14146,3037,2086,2451,396,44,29761,4520,3155,2269,859,54,18310,2226,2601,2756,1306,48,12641,2303,1262,2210,660,3,2265,2060,2928,2014,59,29,10176,3086,2122,2150,945,41,35850,5631,3132,1957,1457,42,8294,2322,2074,2325,525,33,13818,1335,1156,2006,176,4,3050,3352
3468,2407,507,49,16162,3428,2897,3229,1174,56,39920,5563,3741,2625,350,65,21785,2236,3038,3304,1854,54,14138,2468,1661,2514,964,3,2482,2305,2928,2136,181,29,11198,4319,2636,2499,469,49,43628,6922,3718,2325,25,54,13712,2638,2609,2821,1021,47,21319,1549,1514,2357,522,6,4382,3363
3744,2976,126,54,19538,3694,3324,3702,92,61,47095,6182,4389,3025,750,77,26838,2600,3399,3574,2124,63,17414,2468,1961,2731,1181,3,2847,2956,3482,2444,414,38,14376,4328,3185,2863,833,61,57798,8231,4404,2735,430,68,18176,3693,3004,3190,1390,58,24605,1941,1918,2586,751,7,7713,4114
