blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,40,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0
185,584,84,3,488,8,325,601,101,4,3370,760,215,589,89,3,548,207,113,584,84,3,1001,135,153,583,83,0,277,76,123,542,42,1,657,75,430,621,121,6,3962,774,246,607,107,5,804,374,168,612,112,5,1570,191,168,563,63,0,124,90
863,941,441,14,2627,526,835,954,454,16,11688,1815,986,946,446,14,7410,556,450,874,374,13,3557,474,490,777,277,0,1134,202,676,804,304,9,3313,363,836,982,482,16,13269,1905,768,848,348,12,3439,788,487,874,374,13,4382,236,487,817,317,0,558,569
1262,1204,704,22,6247,1075,1213,1275,75,24,16695,2364,1446,1206,706,21,9674,1141,820,1204,704,22,7740,741,889,1012,512,0,1830,538,1416,1218,718,23,7497,996,1315,1341,841,28,17270,2365,1477,1208,708,24,6886,1074,883,1258,758,25,7402,344,883,1064,564,0,852,781
1901,1801,251,29,9090,1825,1526,1553,353,32,19843,2814,1849,1476,91,27,11415,1448,1253,1529,1029,31,10390,1219,1323,1227,727,1,2202,844,1713,1689,89,26,8705,1847,1699,2004,1504,32,23048,3097,2125,1517,317,33,10753,1074,1204,1541,1041,31,9897,449,1204,1322,822,0,1455,1092
2413,2256,56,40,12417,2062,1964,2157,957,40,29584,3863,2589,1882,497,40,15207,1860,1478,1764,1264,38,11926,1420,1568,1462,962,1,2501,952,2083,1941,216,31,9958,2416,2254,2358,1858,44,33827,4636,2773,1883,683,45,14803,1387,1693,1975,1475,47,13932,525,1693,1598,1098,1,2723,1686
2844,2476,276,45,14417,3271,2297,2425,1225,46,34985,4835,3069,2397,-113,44,17604,2776,1922,2104,1604,47,14620,1498,2004,1699,1199,2,2760,1255,2758,2280,555,44,14587,3297,2422,2538,-187,44,35728,5219,3221,2305,105,47,16835,2475,1917,2302,152,56,16660,776,1917,1915,1415,1,4503,2176
3669,2891,691,60,19731,3774,2558,2658,283,51,38287,5395,3717,2779,269,56,23061,3356,2167,2324,74,53,16304,1498,2387,1840,165,2,3856,1274,3038,2541,366,49,18918,4003,2998,2944,219,56,48848,6169,3900,2687,487,60,22294,2780,2326,2585,435,62,18365,802,1955,2055,155,1,4503,2176
3854,3084,334,64,20917,3928,2976,2951,576,59,46783,6209,4031,3078,-22,57,25304,4188,2844,2673,423,63,20489,2407,2673,2340,265,2,4459,1906,3867,3362,387,61,22875,4314,3855,3337,612,72,66353,8161,4360,3148,148,63,25105,4081,2815,3119,969,78,25294,802,2444,2431,531,1,6489,2748
4255,3348,198,69,24005,5367,3365,3373,123,63,53437,6554,4031,3201,-24,57,25990,5520,2844,2795,195,63,21286,3010,2748,2560,185,2,5332,3327,5030,4075,200,75,31665,5321,3987,4113,163,72,69026,8847,4728,3746,596,71,29755,4109,3371,3830,1680,89,30348,874,3007,3315,1415,2,10227,3764
4689,3637,487,75,25954,6462,3993,3779,529,75,67528,7754,4679,3551,326,67,39595,5788,3271,3189,589,75,25955,3022,3260,2701,326,2,5796,3327,5494,4405,530,83,35199,6198,4846,4600,645,89,88511,9913,5376,4033,883,81,35961,4769,3797,4184,509,99,33995,874,3123,3506,226,3,10232,3764
5137,3909,359,75,26482,7334,4858,4730,1480,86,74786,9939,5130,3834,609,75,42747,7064,3333,3311,711,75,26223,3022,3278,2961,586,2,6580,5091,6284,4957,1082,92,39149,7449,5968,5821,1866,93,93944,10991,6125,4753,767,92,43471,5753,4346,4921,341,112,40322,1172,3457,4137,847,5,12264,3904
5724,4277,727,85,29167,7795,5094,4892,142,88,76818,11140,5406,4065,-210,79,44721,8593,3988,3720,1120,88,32644,3206,3631,3202,347,6,7593,5852,6713,5237,662,99,46456,8225,6787,6221,2266,105,108031,11818,6536,5097,97,99,48869,6771,4836,5191,261,121,45404,1270,3839,4626,1336,5,13541,5247
6156,4964,774,94,35038,8046,5447,5289,539,100,85846,11735,5455,4228,-172,80,46725,9996,4358,4741,441,91,34623,3849,3882,3593,738,6,8301,8502,7527,5759,369,106,52517,9254,7749,6928,2973,121,130098,13422,7061,5389,389,105,53216,7004,5635,5545,615,134,55266,1286,4049,5129,239,5,14862,6483
6212,5086,96,94,36181,9920,5919,5581,131,108,93908,12437,5849,4483,83,88,51275,10664,4883,5069,769,99,37377,3849,3912,3733,878,6,8519,9944,8040,6072,682,114,60423,10974,8128,7157,427,125,136636,14346,7673,5877,877,118,62026,7004,6322,6342,1407,152,65509,1331,4465,5396,502,7,16347,6913
6212,5148,158,94,36966,10671,6351,5860,410,117,99399,12597,6373,4629,229,91,55568,11035,5247,5243,943,106,40147,3904,3912,3804,49,6,8519,10097,8360,6393,128,114,60661,11312,8159,7219,489,125,139555,14346,7950,6031,1031,123,66150,8269,6383,6432,17,154,66200,1331,4918,5963,18,7,17015,7361
