blue_top_xp,blue_top_total_gold,blue_top_current_gold,blue_top_cs,blue_top_dmg_done,blue_top_dmg_taken,blue_jg_xp,blue_jg_total_gold,blue_jg_current_gold,blue_jg_cs,blue_jg_dmg_done,blue_jg_dmg_taken,blue_mid_xp,blue_mid_total_gold,blue_mid_current_gold,blue_mid_cs,blue_mid_dmg_done,blue_mid_dmg_taken,blue_bot_xp,blue_bot_total_gold,blue_bot_current_gold,blue_bot_cs,blue_bot_dmg_done,blue_bot_dmg_taken,blue_sup_xp,blue_sup_total_gold,blue_sup_current_gold,blue_sup_cs,blue_sup_dmg_done,blue_sup_dmg_taken,red_top_xp,red_top_total_gold,red_top_current_gold,red_top_cs,red_top_dmg_done,red_top_dmg_taken,red_jg_xp,red_jg_total_gold,red_jg_current_gold,red_jg_cs,red_jg_dmg_done,red_jg_dmg_taken,red_mid_xp,red_mid_total_gold,red_mid_current_gold,red_mid_cs,red_mid_dmg_done,red_mid_dmg_taken,red_bot_xp,red_bot_total_gold,red_bot_current_gold,red_bot_cs,red_bot_dmg_done,red_bot_dmg_taken,red_sup_xp,red_sup_total_gold,red_sup_current_gold,red_sup_cs,red_sup_dmg_done,red_sup_dmg_taken
0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0,0,500,500,0,0,0
0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,0,0,500,0,0,0,620,5,553,53,0,121,0,5,920,420,0,147,0,5,500,0,0,0,0,5,583,83,0,230,0,5,533,33,0,120,0
185,584,84,3,838,8,325,601,101,4,3551,863,123,541,41,1,128,245,150,558,58,2,561,101,150,589,89,1,741,698,221,651,101,4,1098,96,530,1091,191,8,3860,712,282,620,120,6,806,23,80,646,71,2,1085,58,80,556,56,0,395,344
584,797,297,8,2661,749,835,954,454,16,11534,1895,833,762,262,7,1439,419,412,855,355,11,2690,276,412,763,263,1,1247,698,774,963,413,15,3781,781,690,1289,389,12,7068,1171,929,999,499,19,2005,240,468,965,390,13,2763,101,437,766,266,4,1037,540
1386,1085,585,16,5125,1371,1083,1647,362,20,14667,3521,1524,1434,934,13,3643,779,438,1045,145,11,3040,848,685,1071,571,2,1935,894,1299,1229,679,21,5163,1421,895,2142,1237,17,9124,2384,1530,1430,930,29,4807,582,960,1251,676,22,4759,447,601,1083,208,6,1902,1021
1879,1373,23,23,6665,1371,1476,1937,652,30,16432,3626,1647,1556,231,13,4017,1311,1016,1338,438,21,5816,916,1229,1356,851,4,3088,1209,1916,1561,266,30,7936,1482,1377,2483,403,25,14273,2805,2015,1706,56,36,8326,883,1118,1415,840,24,5541,1020,905,1279,404,7,2806,1202
2001,1517,167,24,7682,2600,2011,2346,1061,44,28730,4310,2295,1896,571,23,8553,1842,1411,1793,893,32,10682,1245,1624,1678,1173,4,4909,1455,2810,2357,1062,48,14608,2047,1487,2775,220,25,14675,2935,2632,2059,409,47,11627,1390,1473,1650,25,30,6420,1348,1260,1455,580,9,3776,1929
2864,1936,586,38,11285,2907,2323,2596,1311,50,32944,4400,2725,2148,123,31,11161,2104,1473,1937,387,33,13081,2483,1624,1832,77,4,5087,1455,3056,2521,131,50,16503,2555,2005,3413,858,33,22052,3826,3254,2382,27,59,15016,1529,1954,1912,287,38,11068,2137,1523,1773,173,11,4054,2229
3335,2252,197,40,12536,4149,2660,3097,487,53,34035,5234,3624,2856,81,45,17754,2197,2005,2585,85,47,16487,3339,2020,2612,857,4,5930,2070,3763,3064,49,57,19480,3776,2154,3856,151,33,23452,4996,3963,2952,597,72,20878,1549,2137,2056,131,39,11402,2658,1728,1958,348,14,4357,3096
3335,2375,320,40,16044,4577,2752,3259,149,55,36650,6784,3777,3038,238,49,19595,3472,2691,2988,483,59,21126,3558,2082,2772,293,4,6355,2070,3935,3228,213,59,20378,4174,2599,4803,1098,37,31935,6159,4318,3441,1086,76,23400,2887,2493,2388,63,52,14104,2722,2084,2156,71,17,6612,3155
